Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000269,13.275075,[ 4 33] ; [6 3],[ 8.04347826 28.95652174] ; [1.95652174 7.04347826],1
r4,1,0.00844,6.937741,[ 8 29] ; [6 3],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
p1,1,0.015772,5.828082,[ 2 35] ; [3 6],[ 4.02173913 32.97826087] ; [0.97826087 8.02173913],0
b1,1,0.020363,5.380546,[20 17] ; [1 8],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
s6,1,0.04489,4.02275,[15 22] ; [7 2],[17.69565217 19.30434783] ; [4.30434783 4.69565217],0
p10,1,0.065064,3.403361,[20 16] ; [8 1],[22.4 13.6] ; [5.6 3.4],0
b4,1,0.073279,3.207999,[21 16] ; [8 1],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
d2,1,0.144584,2.128478,[11 26] ; [5 4],[12.86956522 24.13043478] ; [3.13043478 5.86956522],0
p6,1,0.172356,1.862331,[ 5 31] ; [3 6],[ 6.4 29.6] ; [1.6 7.4],0
p9,1,0.174125,1.847068,[23 12] ; [8 1],[24.65909091 10.34090909] ; [6.34090909 2.65909091],0
p4,1,0.194852,1.680546,[20 17] ; [7 2],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
p3,1,0.197428,1.6613,[12 25] ; [5 4],[13.67391304 23.32608696] ; [3.32608696 5.67391304],0
p12,1,0.222446,1.488523,[ 3 34] ; [2 7],[ 4.02173913 32.97826087] ; [0.97826087 8.02173913],0
u2,1,0.231289,1.432915,[ 8 11] ; [3 1],[9.08695652 9.91304348] ; [1.91304348 2.08695652],0
a5,1,0.264847,1.243243,[17 20] ; [6 3],[18.5 18.5] ; [4.5 4.5],0
a1,1,0.267274,1.230685,[ 1 36] ; [1 8],[ 1.60869565 35.39130435] ; [0.39130435 8.60869565],0
v1,1,0.308457,1.037269,[10 27] ; [4 5],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
s8,1,0.308457,1.037269,[10 27] ; [4 5],[11.26086957 25.73913043] ; [2.73913043 6.26086957],0
p7,1,0.332961,0.937347,[14 23] ; [5 4],[15.2826087 21.7173913] ; [3.7173913 5.2826087],0
u3,1,0.349445,0.87547,[ 5 14] ; [2 2],[ 5.7826087 13.2173913] ; [1.2173913 2.7826087],0
b2,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
b3,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
r1,1,0.398361,0.713268,[11 26] ; [4 5],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
n4,1,0.45861,0.549285,[24 13] ; [7 2],[24.93478261 12.06521739] ; [6.06521739 2.93478261],0
s7,1,0.50254,0.449568,[ 9 26] ; [3 5],[ 9.76744186 25.23255814] ; [2.23255814 5.76744186],0
n5,1,0.580941,0.304716,[28  9] ; [6 3],[27.34782609  9.65217391] ; [6.65217391 2.34782609],0
v3,1,0.580941,0.304716,[ 9 28] ; [3 6],[ 9.65217391 27.34782609] ; [2.34782609 6.65217391],0
v4,1,0.603821,0.269271,[24 13] ; [5 4],[23.32608696 13.67391304] ; [5.67391304 3.32608696],0
a7,1,0.604741,0.267904,[17 20] ; [5 4],[17.69565217 19.30434783] ; [4.30434783 4.69565217],0
p2,1,0.653714,0.20125,[26 11] ; [7 2],[26.54347826 10.45652174] ; [6.45652174 2.54347826],0
d5,1,0.691123,0.157872,[22 15] ; [6 3],[22.52173913 14.47826087] ; [5.47826087 3.52173913],0
a6,1,0.710139,0.138138,[18 19] ; [5 4],[18.5 18.5] ; [4.5 4.5],0
a3,1,0.710139,0.138138,[18 19] ; [5 4],[18.5 18.5] ; [4.5 4.5],0
p8,1,0.715693,0.132656,[14 23] ; [4 5],[14.47826087 22.52173913] ; [3.52173913 5.47826087],0
v2,1,0.715693,0.132656,[14 23] ; [4 5],[14.47826087 22.52173913] ; [3.52173913 5.47826087],0
s3,1,0.736042,0.113636,[10 26] ; [2 7],[ 9.6 26.4] ; [2.4 6.6],0
a8,1,0.75881,0.094276,[ 5 28] ; [1 8],[ 4.71428571 28.28571429] ; [1.28571429 7.71428571],0
n3,1,0.787221,0.072857,[9 6] ; [1 1],[8.82352941 6.17647059] ; [1.17647059 0.82352941],0
b5,1,0.831074,0.045507,[22 15] ; [5 4],[21.7173913 15.2826087] ; [5.2826087 3.7173913],0
r3,1,0.862308,0.03008,[27  9] ; [7 2],[27.2  8.8] ; [6.8 2.2],0
s2,1,0.872092,0.025922,[11 25] ; [3 6],[11.2 24.8] ; [2.8 6.2],0
a4,1,0.894514,0.017581,[ 9 28] ; [2 7],[ 8.84782609 28.15217391] ; [2.15217391 6.84782609],0
d3,1,0.935359,0.006578,[20 17] ; [5 4],[20.10869565 16.89130435] ; [4.89130435 4.10869565],0
d1,1,0.958762,0.002674,[12 25] ; [3 6],[12.06521739 24.93478261] ; [2.93478261 6.06521739],0
