Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.090371,[51 63] ; [211  48],[80.07506702 33.92493298] ; [181.92493298  77.07506702],1
p7,1,0.185659,1.751736,[64 48] ; [163  90],[69.65479452 42.34520548] ; [157.34520548  95.65479452],0
p1,1,0.195016,1.679315,[ 13 100] ; [ 19 238],[  9.77297297 103.22702703] ; [ 22.22702703 234.77297297],0
a8,1,0.19725,1.662618,[ 9 99] ; [ 30 198],[12.53571429 95.46428571] ; [ 26.46428571 201.53571429],0
p9,1,0.211824,1.558918,[92 20] ; [223  33],[95.86956522 16.13043478] ; [219.13043478  36.86956522],0
n6,1,0.213308,1.54883,[90 23] ; [219  39],[94.11590296 18.88409704] ; [214.88409704  43.11590296],0
p6,1,0.218338,1.515262,[28 81] ; [ 82 173],[32.93956044 76.06043956] ; [ 77.06043956 177.93956044],0
d2,1,0.225536,1.468794,[53 60] ; [104 155],[47.69086022 65.30913978] ; [109.30913978 149.69086022],0
b2,1,0.240822,1.375778,[30 39] ; [ 55 101],[26.06666667 42.93333333] ; [58.93333333 97.06666667],0
b3,1,0.240822,1.375778,[30 39] ; [ 55 101],[26.06666667 42.93333333] ; [58.93333333 97.06666667],0
r2,1,0.245751,1.3473,[99 13] ; [235  20],[101.92915531  10.07084469] ; [232.07084469  22.92915531],0
a1,1,0.288154,1.128227,[  2 112] ; [ 10 249],[  3.66756032 110.33243968] ; [  8.33243968 250.66756032],0
v1,1,0.321964,0.980951,[51 60] ; [130 122],[55.34710744 55.65289256] ; [125.65289256 126.34710744],0
n5,1,0.335681,0.926857,[83 29] ; [177  79],[79.13043478 32.86956522] ; [180.86956522  75.13043478],0
p3,1,0.336845,0.922402,[48 65] ; [124 135],[52.24731183 60.75268817] ; [119.75268817 139.24731183],0
s3,1,0.363876,0.824472,[29 83] ; [ 55 200],[25.63487738 86.36512262] ; [ 58.36512262 196.63487738],0
s6,1,0.38814,0.744763,[47 63] ; [121 133],[50.76923077 59.23076923] ; [117.23076923 136.76923077],0
s8,1,0.453602,0.561634,[27 86] ; [ 71 186],[29.92972973 83.07027027] ; [ 68.07027027 188.92972973],0
u2,1,0.519536,0.414815,[24 21] ; [48 33],[25.71428571 19.28571429] ; [46.28571429 34.71428571],0
p5,1,0.577887,0.309662,[14 99] ; [ 27 232],[ 12.45430108 100.54569892] ; [ 28.54569892 230.45430108],0
n4,1,0.66307,0.189815,[83 30] ; [195  63],[84.67385445 28.32614555] ; [193.32614555  64.67385445],0
n1,1,0.687934,0.161331,[11 21] ; [16 37],[10.16470588 21.83529412] ; [16.83529412 36.16470588],0
p12,1,0.715072,0.133264,[  5 105] ; [ 14 242],[  5.71038251 104.28961749] ; [ 13.28961749 242.71038251],0
s7,1,0.789052,0.071579,[29 80] ; [ 68 175],[30.03693182 78.96306818] ; [ 66.96306818 176.03693182],0
u4,1,0.808144,0.058962,[  1 113] ; [  3 256],[  1.22252011 112.77747989] ; [  2.77747989 256.22252011],0
a4,1,0.902414,0.015034,[45 68] ; [101 157],[44.4690027 68.5309973] ; [101.5309973 156.4690027],0
b4,1,0.915726,0.011198,[68 46] ; [156 103],[68.46112601 45.53887399] ; [155.53887399 103.46112601],0
n2,1,0.985996,0.000308,[23  9] ; [38 15],[22.96470588  9.03529412] ; [38.03529412 14.96470588],0
