Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.006876,7.305208,[14  3] ; [41 47],[8.9047619 8.0952381] ; [46.0952381 41.9047619],0
s6,1,0.019687,5.43946,[11  6] ; [30 57],[ 6.70192308 10.29807692] ; [34.29807692 52.70192308],0
b3,1,0.052806,3.750051,[ 1 11] ; [19 32],[3.80952381 8.19047619] ; [16.19047619 34.80952381],0
b2,1,0.052806,3.750051,[ 1 11] ; [19 32],[3.80952381 8.19047619] ; [16.19047619 34.80952381],0
r4,1,0.076711,3.133247,[8 9] ; [61 27],[11.17142857  5.82857143] ; [57.82857143 30.17142857],0
r1,1,0.082478,3.015392,[8 9] ; [60 27],[11.11538462  5.88461538] ; [56.88461538 30.11538462],0
s7,1,0.096817,2.757213,[ 7 10] ; [18 64],[ 4.29292929 12.70707071] ; [20.70707071 61.29292929],0
n4,1,0.124646,2.357945,[8 9] ; [58 29],[10.78846154  6.21153846] ; [55.21153846 31.78846154],0
p3,1,0.129422,2.299427,[8 9] ; [25 63],[ 5.34285714 11.65714286] ; [27.65714286 60.34285714],0
n5,1,0.13004,2.292025,[12  5] ; [44 43],[9.15384615 7.84615385] ; [46.84615385 40.15384615],0
v2,1,0.132855,2.258824,[ 3 14] ; [31 54],[ 5.66666667 11.33333333] ; [28.33333333 56.66666667],0
b5,1,0.140512,2.172339,[12  5] ; [45 43],[9.22857143 7.77142857] ; [47.77142857 40.22857143],0
u3,1,0.163487,1.941675,[7 4] ; [19 28],[4.93103448 6.06896552] ; [21.06896552 25.93103448],0
v3,1,0.181537,1.785,[ 3 14] ; [29 56],[ 5.33333333 11.66666667] ; [26.66666667 58.33333333],0
d4,1,0.19991,1.643032,[ 6 11] ; [46 42],[8.41904762 8.58095238] ; [43.58095238 44.41904762],0
a5,1,0.221083,1.497326,[ 5 12] ; [40 48],[7.28571429 9.71428571] ; [37.71428571 50.28571429],0
s3,1,0.233826,1.417435,[9 7] ; [35 52],[6.83495146 9.16504854] ; [37.16504854 49.83495146],0
r3,1,0.235064,1.409952,[11  6] ; [68 19],[12.91346154  4.08653846] ; [66.08653846 20.91346154],0
b1,1,0.235944,1.404667,[ 7 10] ; [50 38],[9.22857143 7.77142857] ; [47.77142857 40.22857143],0
n1,1,0.239407,1.384083,[2 6] ; [14 15],[3.45945946 4.54054054] ; [12.54054054 16.45945946],0
s5,1,0.255381,1.293624,[ 4 12] ; [12 75],[ 2.48543689 13.51456311] ; [13.51456311 73.48543689],0
p4,1,0.279626,1.168909,[8 9] ; [29 58],[ 6.04807692 10.95192308] ; [30.95192308 56.04807692],0
r2,1,0.300523,1.071872,[12  5] ; [71 16],[13.56730769  3.43269231] ; [69.43269231 17.56730769],0
p10,1,0.334124,0.932847,[ 2 15] ; [19 67],[ 3.46601942 13.53398058] ; [17.53398058 68.46601942],0
p1,1,0.365091,0.820305,[ 2 15] ; [ 5 82],[ 1.14423077 15.85576923] ; [ 5.85576923 81.14423077],0
a3,1,0.369948,0.803838,[ 6 11] ; [41 46],[7.68269231 9.31730769] ; [39.31730769 47.68269231],0
a4,1,0.393112,0.729296,[ 2 15] ; [18 69],[ 3.26923077 13.73076923] ; [16.73076923 70.26923077],0
d2,1,0.41367,0.668229,[ 5 12] ; [18 70],[ 3.72380952 13.27619048] ; [19.27619048 68.72380952],0
a6,1,0.452095,0.565394,[ 7 10] ; [45 43],[8.41904762 8.58095238] ; [43.58095238 44.41904762],0
s1,1,0.483388,0.491211,[ 1 16] ; [10 76],[ 1.81553398 15.18446602] ; [ 9.18446602 76.81553398],0
n3,1,0.587042,0.294987,[5 3] ; [21  8],[5.62162162 2.37837838] ; [20.37837838  8.62162162],0
p6,1,0.62743,0.235563,[ 3 14] ; [20 67],[ 3.75961538 13.24038462] ; [19.24038462 67.75961538],0
n6,1,0.640009,0.21873,[11  6] ; [51 36],[10.13461538  6.86538462] ; [51.86538462 35.13461538],0
n2,1,0.643615,0.214046,[5 3] ; [22  9],[5.53846154 2.46153846] ; [21.46153846  9.53846154],0
p8,1,0.646021,0.210953,[ 5 12] ; [21 66],[ 4.25 12.75] ; [21.75 65.25],0
d5,1,0.693752,0.155054,[9 8] ; [42 46],[8.25714286 8.74285714] ; [42.74285714 45.25714286],0
d3,1,0.707909,0.140374,[ 5 12] ; [30 58],[ 5.66666667 11.33333333] ; [29.33333333 58.66666667],0
p7,1,0.757132,0.095635,[8 9] ; [44 42],[8.58252427 8.41747573] ; [43.41747573 42.58252427],0
v1,1,0.779178,0.078619,[ 6 11] ; [28 60],[ 5.5047619 11.4952381] ; [28.4952381 59.5047619],0
a7,1,0.858318,0.031868,[9 8] ; [44 43],[8.66346154 8.33653846] ; [44.33653846 42.66346154],0
v4,1,0.859517,0.031325,[13  3] ; [69 18],[12.73786408  3.26213592] ; [69.26213592 17.73786408],0
b4,1,0.878432,0.023396,[10  7] ; [50 38],[9.71428571 7.28571429] ; [50.28571429 37.71428571],0
s2,1,0.89094,0.0188,[ 5 11] ; [26 62],[ 4.76923077 11.23076923] ; [26.23076923 61.76923077],0
s8,1,0.967743,0.001635,[ 3 14] ; [15 72],[ 2.94230769 14.05769231] ; [15.05769231 71.94230769],0
p11,1,0.971759,0.001253,[8 9] ; [41 47],[7.93333333 9.06666667] ; [41.06666667 46.93333333],0
a1,1,0.973985,0.001063,[ 1 16] ; [ 5 83],[ 0.97142857 16.02857143] ; [ 5.02857143 82.97142857],0
u2,1,0.990568,0.00014,[5 6] ; [21 25],[5.01754386 5.98245614] ; [20.98245614 25.01754386],0
