Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.6e-05,18.556057,[16 28] ; [51 15],[26.8 17.2] ; [40.2 25.8],1
s8,1,0.000306,13.035394,[10 34] ; [38 28],[19.2 24.8] ; [28.8 37.2],1
s7,1,0.0062,7.491156,[13 27] ; [39 26],[19.80952381 20.19047619] ; [32.19047619 32.80952381],0
p9,1,0.02586,4.965333,[32 12] ; [58  7],[36.33027523  7.66972477] ; [53.66972477 11.33027523],0
n4,1,0.032189,4.588424,[24 20] ; [49 17],[29.2 14.8] ; [43.8 22.2],0
p11,1,0.040997,4.176136,[31 13] ; [57  9],[35.2  8.8] ; [52.8 13.2],0
p10,1,0.059323,3.556204,[29 14] ; [54 11],[33.0462963  9.9537037] ; [49.9537037 15.0462963],0
r2,1,0.084051,2.984773,[31 12] ; [54  9],[34.48113208  8.51886792] ; [50.51886792 12.48113208],0
r3,1,0.091652,2.845118,[37  7] ; [62  4],[39.6  4.4] ; [59.4  6.6],0
n1,1,0.123795,2.368643,[ 5 13] ; [10  9],[ 7.2972973 10.7027027] ; [ 7.7027027 11.2972973],0
n5,1,0.129154,2.302647,[26 17] ; [49 17],[29.58715596 13.41284404] ; [45.41284404 20.58715596],0
p1,1,0.151246,2.059639,[ 1 43] ; [ 6 60],[ 2.8 41.2] ; [ 4.2 61.8],0
s5,1,0.167071,1.909029,[13 30] ; [27 35],[16.38095238 26.61904762] ; [23.61904762 38.38095238],0
a8,1,0.173398,1.853314,[ 1 39] ; [ 6 58],[ 2.69230769 37.30769231] ; [ 4.30769231 59.69230769],0
p3,1,0.242908,1.363636,[19 25] ; [36 30],[22. 22.] ; [33. 33.],0
s4,1,0.250771,1.319001,[ 9 35] ; [20 46],[11.6 32.4] ; [17.4 48.6],0
p12,1,0.255901,1.290796,[ 2 42] ; [ 7 59],[ 3.6 40.4] ; [ 5.4 60.6],0
p2,1,0.258072,1.27907,[32 12] ; [54 12],[34.4  9.6] ; [51.6 14.4],0
p5,1,0.270379,1.214823,[ 8 36] ; [ 7 58],[ 6.05504587 37.94495413] ; [ 8.94495413 56.05504587],0
d3,1,0.334035,0.933192,[30 14] ; [39 27],[27.6 16.4] ; [41.4 24.6],0
u1,1,0.339105,0.913811,[ 2 42] ; [ 1 65],[ 1.2 42.8] ; [ 1.8 64.2],0
a3,1,0.340356,0.909091,[24 20] ; [42 24],[26.4 17.6] ; [39.6 26.4],0
n3,1,0.419946,0.650467,[10  8] ; [13  6],[11.18918919  6.81081081] ; [11.81081081  7.18918919],0
u3,1,0.432004,0.617429,[ 8 11] ; [13 11],[9.27906977 9.72093023] ; [11.72093023 12.27906977],0
d4,1,0.488128,0.480649,[37  7] ; [52 14],[35.6  8.4] ; [53.4 12.6],0
d5,1,0.488827,0.479107,[30 14] ; [49 17],[31.6 12.4] ; [47.4 18.6],0
b4,1,0.519567,0.414752,[26 18] ; [43 23],[27.6 16.4] ; [41.4 24.6],0
b5,1,0.519567,0.414752,[26 18] ; [43 23],[27.6 16.4] ; [41.4 24.6],0
d2,1,0.52501,0.40404,[16 28] ; [28 38],[17.6 26.4] ; [26.4 39.6],0
s1,1,0.532746,0.389151,[ 1 43] ; [ 3 63],[ 1.6 42.4] ; [ 2.4 63.6],0
a4,1,0.555445,0.347652,[15 29] ; [19 47],[13.6 30.4] ; [20.4 45.6],0
d1,1,0.584794,0.298549,[19 25] ; [32 34],[20.4 23.6] ; [30.6 35.4],0
p6,1,0.599096,0.276362,[15 29] ; [25 39],[16.2962963 27.7037037] ; [23.7037037 40.2962963],0
n2,1,0.633677,0.227107,[13  5] ; [15  4],[13.62162162  4.37837838] ; [14.37837838  4.62162162],0
v1,1,0.635677,0.22444,[21 23] ; [33 30],[22.20560748 21.79439252] ; [31.79439252 31.20560748],0
v2,1,0.644429,0.212996,[20 24] ; [31 31],[21.16981132 22.83018868] ; [29.83018868 32.16981132],0
b1,1,0.692218,0.156695,[17 27] ; [28 38],[18. 26.] ; [27. 39.],0
a1,1,0.697092,0.151515,[ 5 39] ; [ 6 60],[ 4.4 39.6] ; [ 6.6 59.4],0
n6,1,0.697092,0.151515,[36  8] ; [52 14],[35.2  8.8] ; [52.8 13.2],0
r4,1,0.74334,0.107212,[28 16] ; [44 22],[28.8 15.2] ; [43.2 22.8],0
a5,1,0.749661,0.101816,[26 18] ; [41 25],[26.8 17.2] ; [40.2 25.8],0
a7,1,0.749661,0.101816,[26 18] ; [41 25],[26.8 17.2] ; [40.2 25.8],0
p4,1,0.752954,0.099066,[26 18] ; [37 29],[25.2 18.8] ; [37.8 28.2],0
u4,1,0.770795,0.084877,[ 1 43] ; [ 1 65],[ 0.8 43.2] ; [ 1.2 64.8],0
b2,1,0.770891,0.084803,[ 6 18] ; [13 33],[ 6.51428571 17.48571429] ; [12.48571429 33.51428571],0
b3,1,0.770891,0.084803,[ 6 18] ; [13 33],[ 6.51428571 17.48571429] ; [12.48571429 33.51428571],0
v4,1,0.775334,0.081456,[40  4] ; [58  7],[39.55963303  4.44036697] ; [58.44036697  6.55963303],0
a2,1,0.79525,0.06734,[ 4 40] ; [ 7 59],[ 4.4 39.6] ; [ 6.6 59.4],0
v3,1,0.843269,0.039091,[15 29] ; [20 42],[14.52830189 29.47169811] ; [20.47169811 41.52830189],0
p7,1,0.910219,0.012715,[26 17] ; [38 26],[25.71962617 17.28037383] ; [38.28037383 25.71962617],0
p8,1,0.930534,0.007599,[21 23] ; [30 34],[20.77777778 23.22222222] ; [30.22222222 33.77777778],0
a6,1,0.937282,0.006192,[25 19] ; [38 28],[25.2 18.8] ; [37.8 28.2],0
u2,1,0.976903,0.000838,[11  8] ; [14 10],[11.04651163  7.95348837] ; [13.95348837 10.04651163],0
