Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,50.186133,[ 98 141] ; [79 15],[127.03603604 111.96396396] ; [49.96396396 44.03603604],1
p8,1,0.0,34.280398,[ 82 161] ; [66 30],[106.08849558 136.91150442] ; [41.91150442 54.08849558],1
p4,1,0.0,34.235322,[ 97 147] ; [72 24],[121.28235294 122.71764706] ; [47.71764706 48.28235294],1
p3,1,8e-06,19.882484,[ 76 168] ; [55 41],[ 94.01176471 149.98823529] ; [36.98823529 59.01176471],1
p2,1,4.4e-05,16.679128,[166  78] ; [86 10],[180.84705882  63.15294118] ; [71.15294118 24.84705882],1
r3,1,8.7e-05,15.391092,[200  45] ; [94  2],[211.23167155  33.76832845] ; [82.76832845 13.23167155],1
s7,1,0.000156,14.297457,[ 70 161] ; [49 44],[ 84.84259259 146.15740741] ; [34.15740741 58.84259259],1
s6,1,0.000181,14.019277,[115 129] ; [65 28],[130.3264095 113.6735905] ; [49.6735905 43.3264095],1
r4,1,0.000208,13.755892,[184  62] ; [89  7],[196.36842105  49.63157895] ; [76.63157895 19.36842105],1
s8,1,0.000292,13.117954,[ 68 177] ; [46 49],[ 82.14705882 162.85294118] ; [31.85294118 63.14705882],1
s5,1,0.000451,12.308774,[ 48 194] ; [36 58],[ 60.5 181.5] ; [23.5 70.5],1
p5,1,0.00049,12.153444,[ 18 222] ; [20 76],[ 27.14285714 212.85714286] ; [10.85714286 85.14285714],1
n6,1,0.000571,11.869809,[176  68] ; [86 10],[188.02352941  55.97647059] ; [73.97647059 22.02352941],1
p11,1,0.003395,8.582268,[157  89] ; [77 19],[168.31578947  77.68421053] ; [65.68421053 30.31578947],0
p9,1,0.004273,8.164162,[169  71] ; [82 14],[179.28571429  60.71428571] ; [71.71428571 24.28571429],0
p10,1,0.007955,7.043466,[157  85] ; [75 19],[167.0952381  74.9047619] ; [64.9047619 29.0952381],0
d1,1,0.009174,6.788585,[105 141] ; [56 40],[115.80701754 130.19298246] ; [45.19298246 50.80701754],0
r2,1,0.009569,6.713421,[210  35] ; [90  4],[216.81415929  28.18584071] ; [83.18584071 10.81415929],0
b4,1,0.010104,6.616414,[148  98] ; [43 53],[137.38596491 108.61403509] ; [53.61403509 42.38596491],0
v4,1,0.010378,6.568755,[211  34] ; [92  4],[217.69794721  27.30205279] ; [85.30205279 10.69794721],0
n4,1,0.01305,6.162381,[169  76] ; [79 17],[178.18181818  66.81818182] ; [69.81818182 26.18181818],0
b3,1,0.015632,5.84377,[49 99] ; [32 31],[56.81516588 91.18483412] ; [24.18483412 38.81516588],0
b2,1,0.015632,5.84377,[49 99] ; [32 31],[56.81516588 91.18483412] ; [24.18483412 38.81516588],0
s2,1,0.017421,5.653462,[ 83 161] ; [46 50],[ 92.57647059 151.42352941] ; [36.42352941 59.57647059],0
r1,1,0.024139,5.084583,[160  84] ; [75 21],[168.64705882  75.35294118] ; [66.35294118 29.64705882],0
a4,1,0.056434,3.639208,[ 93 151] ; [47 48],[100.76696165 143.23303835] ; [39.23303835 55.76696165],0
p1,1,0.077496,3.116657,[ 18 225] ; [13 83],[ 22.22123894 220.77876106] ; [ 8.77876106 87.22123894],0
n5,1,0.086465,2.93898,[165  80] ; [73 22],[171.5  73.5] ; [66.5 28.5],0
p12,1,0.100073,2.704374,[  8 236] ; [ 7 88],[ 10.79646018 233.20353982] ; [ 4.20353982 90.79646018],0
d5,1,0.117908,2.444886,[170  75] ; [74 21],[175.82352941  69.17647059] ; [68.17647059 26.82352941],0
s3,1,0.12491,2.354652,[110 132] ; [52 43],[116.33234421 125.66765579] ; [45.66765579 49.33234421],0
d3,1,0.133,2.257137,[138 107] ; [62 33],[144.11764706 100.88235294] ; [55.88235294 39.11764706],0
d4,1,0.184896,1.757823,[179  66] ; [76 19],[183.75  61.25] ; [71.25 23.75],0
v1,1,0.191903,1.702948,[ 80 159] ; [39 56],[ 85.15269461 153.84730539] ; [33.84730539 61.15269461],0
b5,1,0.222184,1.490212,[151  95] ; [52 44],[146.01754386  99.98245614] ; [56.98245614 39.01754386],0
a3,1,0.223147,1.484018,[149  94] ; [65 30],[153.85207101  89.14792899] ; [60.14792899 34.85207101],0
a5,1,0.256364,1.288286,[153  93] ; [66 30],[157.52631579  88.47368421] ; [61.47368421 34.52631579],0
u4,1,0.326176,0.964019,[  2 244] ; [ 2 94],[  2.87719298 243.12280702] ; [ 1.12280702 94.87719298],0
v3,1,0.331255,0.943985,[ 41 196] ; [21 75],[ 44.12612613 192.87387387] ; [17.87387387 78.12612613],0
a6,1,0.342652,0.900484,[154  91] ; [55 41],[150.16129032  94.83870968] ; [58.83870968 37.16129032],0
u1,1,0.356038,0.851822,[ 27 219] ; [14 82],[ 29.49122807 216.50877193] ; [11.50877193 84.49122807],0
n2,1,0.361902,0.831282,[46 30] ; [17  7],[47.88 28.12] ; [15.12  8.88],0
s1,1,0.41705,0.658612,[ 16 227] ; [ 4 90],[ 14.42136499 228.57863501] ; [ 5.57863501 88.42136499],0
a2,1,0.472208,0.516803,[ 43 203] ; [20 76],[ 45.31578947 200.68421053] ; [17.68421053 78.31578947],0
a8,1,0.521302,0.411316,[ 33 197] ; [15 72],[ 34.82649842 195.17350158] ; [13.17350158 73.82649842],0
d2,1,0.564,0.332825,[103 140] ; [44 52],[105.37168142 137.62831858] ; [41.62831858 54.37168142],0
n3,1,0.589269,0.291488,[43 30] ; [15  8],[44.10416667 28.89583333] ; [13.89583333  9.10416667],0
b1,1,0.668221,0.18369,[109 137] ; [45 51],[110.77192982 135.22807018] ; [43.22807018 52.77192982],0
n1,1,0.703647,0.144705,[31 43] ; [ 9 15],[30.20408163 43.79591837] ; [ 9.79591837 14.20408163],0
a1,1,0.726158,0.122669,[ 13 233] ; [ 6 90],[ 13.66666667 232.33333333] ; [ 5.33333333 90.66666667],0
u3,1,0.749903,0.101613,[48 48] ; [16 14],[48.76190476 47.23809524] ; [15.23809524 14.76190476],0
a7,1,0.830853,0.045629,[161  85] ; [64 32],[161.84210526  84.15789474] ; [63.15789474 32.84210526],0
u2,1,0.963645,0.002078,[50 46] ; [16 15],[49.88976378 46.11023622] ; [16.11023622 14.88976378],0
