Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,120.805974,[353  29] ; [20 35],[326.05491991  55.94508009] ; [46.94508009  8.05491991],1
p11,1,0.0,27.121039,[327  56] ; [31 24],[313.0456621  69.9543379] ; [44.9543379 10.0456621],1
v4,1,0.0,26.486929,[370  10] ; [45 10],[362.52873563  17.47126437] ; [52.47126437  2.52873563],1
r4,1,1e-06,23.523313,[360  23] ; [41 14],[350.64611872  32.35388128] ; [50.35388128  4.64611872],1
p2,1,1e-06,23.501485,[332  48] ; [34 21],[319.72413793  60.27586207] ; [46.27586207  8.72413793],1
r3,1,3.3e-05,17.238179,[367  13] ; [45  9],[360.73732719  19.26267281] ; [51.26267281  2.73732719],1
p4,1,3.6e-05,17.086559,[274 105] ; [24 30],[260.83602771 118.16397229] ; [37.16397229 16.83602771],1
p7,1,9.6e-05,15.21562,[263 111] ; [23 30],[250.50117096 123.49882904] ; [35.49882904 17.50117096],1
p3,1,0.000291,13.126426,[226 154] ; [18 36],[213.640553 166.359447] ; [30.359447 23.640553],1
s6,1,0.000306,13.030402,[270 103] ; [26 28],[258.56674473 114.43325527] ; [37.43325527 16.56674473],1
p6,1,0.000414,12.46937,[175 202] ; [11 42],[163.0744186 213.9255814] ; [22.9255814 30.0744186],1
s8,1,0.00066,11.597394,[213 166] ; [17 37],[201.31639723 177.68360277] ; [28.68360277 25.31639723],1
b1,1,0.001171,10.534969,[142 241] ; [33 22],[153.02511416 229.97488584] ; [21.97488584 33.02511416],0
n6,1,0.001172,10.534472,[350  31] ; [42 12],[343.33793103  37.66206897] ; [48.66206897  5.33793103],0
s7,1,0.003218,8.67966,[218 151] ; [19 32],[208.22142857 160.77857143] ; [28.77857143 22.22142857],0
v1,1,0.003599,8.475738,[226 146] ; [22 33],[216.05620609 155.94379391] ; [31.94379391 23.05620609],0
n3,1,0.008313,6.964858,[51 14] ; [ 9 10],[46.42857143 18.57142857] ; [13.57142857  5.42857143],0
s5,1,0.022318,5.220802,[141 222] ; [12 41],[133.50721154 229.49278846] ; [19.49278846 33.50721154],0
s2,1,0.02663,4.914644,[222 157] ; [23 31],[214.44572748 164.55427252] ; [30.55427252 23.44572748],0
v2,1,0.029001,4.767549,[236 135] ; [26 28],[228.71058824 142.28941176] ; [33.28941176 20.71058824],0
p5,1,0.045194,4.011386,[ 59 320] ; [ 3 52],[ 54.14285714 324.85714286] ; [ 7.85714286 47.14285714],0
p8,1,0.045269,4.008592,[218 158] ; [24 31],[211.11832947 164.88167053] ; [30.88167053 24.11832947],0
d2,1,0.059227,3.558886,[286  95] ; [46  7],[291.4562212  89.5437788] ; [40.5437788 12.4562212],0
a3,1,0.073039,3.213368,[321  60] ; [41 14],[316.33486239  64.66513761] ; [45.66513761  9.33486239],0
v3,1,0.073413,3.20502,[175 188] ; [19 35],[168.87769784 194.12230216] ; [25.12230216 28.87769784],0
s3,1,0.088128,2.908233,[230 146] ; [27 28],[224.20417633 151.79582367] ; [32.79582367 22.20417633],0
a8,1,0.138764,2.191617,[ 56 281] ; [ 4 44],[ 52.51948052 284.48051948] ; [ 7.48051948 40.51948052],0
n5,1,0.143481,2.140227,[338  43] ; [45 10],[334.68577982  46.31422018] ; [48.31422018  6.68577982],0
n2,1,0.168184,1.899056,[49 17] ; [11  8],[46.58823529 19.41176471] ; [13.41176471  5.58823529],0
b3,1,0.177842,1.815562,[105 149] ; [11 26],[101.25085911 152.74914089] ; [14.74914089 22.25085911],0
