Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,86.432919,[162  94] ; [ 3 77],[125.71428571 130.28571429] ; [39.28571429 40.71428571],1
d4,1,0.0,49.127795,[224  32] ; [40 39],[201.74328358  54.25671642] ; [62.25671642 16.74328358],1
d2,1,0.0,26.410372,[124 131] ; [13 67],[104.28358209 150.71641791] ; [32.71641791 47.28358209],1
a4,1,1e-06,23.334978,[120 136] ; [13 66],[101.6358209 154.3641791] ; [31.3641791 47.6358209],1
d3,1,3e-06,21.875971,[174  82] ; [31 49],[156.19047619  99.80952381] ; [48.80952381 31.19047619],1
a3,1,6e-06,20.518256,[189  66] ; [37 42],[172.54491018  82.45508982] ; [53.45508982 25.54491018],1
a2,1,2e-05,18.2,[ 61 195] ; [ 2 78],[ 48. 208.] ; [15. 65.],1
a5,1,2.2e-05,17.982054,[187  69] ; [38 42],[171.42857143  84.57142857] ; [53.57142857 26.42857143],1
p2,1,0.003734,8.408981,[196  60] ; [48 32],[185.9047619  70.0952381] ; [58.0952381 21.9047619],0
s8,1,0.005907,7.57838,[105 150] ; [19 60],[ 94.67065868 160.32934132] ; [29.32934132 49.67065868],0
b5,1,0.008029,7.026973,[173  83] ; [41 39],[163.04761905  92.95238095] ; [50.95238095 29.04761905],0
a7,1,0.01288,6.185455,[185  71] ; [46 34],[176.  80.] ; [55. 25.],0
u1,1,0.016765,5.720787,[ 39 217] ; [ 4 76],[ 32.76190476 223.23809524] ; [10.23809524 69.76190476],0
p10,1,0.036494,4.373864,[190  61] ; [51 29],[182.75226586  68.24773414] ; [58.24773414 21.75226586],0
n2,1,0.038006,4.304751,[55 19] ; [20  1],[58.42105263 15.57894737] ; [16.57894737  4.42105263],0
r3,1,0.07946,3.075905,[251   4] ; [76  4],[248.91044776   6.08955224] ; [78.08955224  1.91044776],0
p11,1,0.139135,2.1875,[187  69] ; [65 15],[192.  64.] ; [60. 20.],0
b1,1,0.166063,1.918132,[ 87 169] ; [34 46],[ 92.19047619 163.80952381] ; [28.80952381 51.19047619],0
p9,1,0.175725,1.833411,[199  48] ; [58 21],[194.7208589  52.2791411] ; [62.2791411 16.7208589],0
p6,1,0.180121,1.796623,[ 41 209] ; [18 60],[ 44.9695122 205.0304878] ; [14.0304878 63.9695122],0
r2,1,0.234009,1.416325,[251   4] ; [77  3],[249.67164179   5.32835821] ; [78.32835821  1.67164179],0
a6,1,0.247896,1.335124,[174  81] ; [49 31],[169.74626866  85.25373134] ; [53.25373134 26.74626866],0
s6,1,0.282675,1.154183,[150 100] ; [42 37],[145.89665653 104.10334347] ; [46.10334347 32.89665653],0
v2,1,0.283804,1.148782,[129 111] ; [35 40],[124.95238095 115.04761905] ; [39.04761905 35.95238095],0
s3,1,0.284996,1.143109,[128 127] ; [44 33],[132.10843373 122.89156627] ; [39.89156627 37.10843373],0
s4,1,0.292174,1.109575,[ 38 215] ; [16 64],[ 41.02702703 211.97297297] ; [12.97297297 67.02702703],0
s2,1,0.300919,1.070117,[115 140] ; [30 48],[111.03603604 143.96396396] ; [33.96396396 44.03603604],0
s7,1,0.304116,1.056056,[ 99 149] ; [25 50],[ 95.20743034 152.79256966] ; [28.79256966 46.20743034],0
n4,1,0.30973,1.031828,[178  77] ; [51 29],[174.31343284  80.68656716] ; [54.68656716 25.31343284],0
b4,1,0.444368,0.584978,[150 106] ; [43 37],[147.04761905 108.95238095] ; [45.95238095 34.04761905],0
n6,1,0.47072,0.520285,[207  48] ; [62 18],[204.76119403  50.23880597] ; [64.23880597 15.76119403],0
s1,1,0.487513,0.48201,[  6 246] ; [ 3 75],[  6.87272727 245.12727273] ; [ 2.12727273 75.87272727],0
p7,1,0.49278,0.47045,[124 121] ; [36 42],[121.3622291 123.6377709] ; [38.6377709 39.3622291],0
p12,1,0.518976,0.415928,[ 14 237] ; [ 3 77],[ 12.89123867 238.10876133] ; [ 4.10876133 75.89123867],0
p1,1,0.588231,0.293115,[ 12 242] ; [ 5 75],[ 12.92814371 241.07185629] ; [ 4.07185629 75.92814371],0
a1,1,0.640775,0.21773,[  7 249] ; [ 3 77],[  7.61904762 248.38095238] ; [ 2.38095238 77.61904762],0
s5,1,0.693672,0.155139,[ 69 175] ; [20 57],[ 67.65109034 176.34890966] ; [21.34890966 55.65109034],0
a8,1,0.71812,0.130301,[ 35 201] ; [10 66],[ 34.03846154 201.96153846] ; [10.96153846 65.03846154],0
v3,1,0.743565,0.107018,[ 83 162] ; [28 50],[ 84.19504644 160.80495356] ; [26.80495356 51.19504644],0
p5,1,0.793009,0.068857,[  8 246] ; [ 3 77],[  8.36526946 245.63473054] ; [ 2.63473054 77.36526946],0
v1,1,0.798111,0.06543,[114 138] ; [34 44],[113.01818182 138.98181818] ; [34.98181818 43.01818182],0
n1,1,0.832441,0.044762,[29 43] ; [ 9 12],[29.41935484 42.58064516] ; [ 8.58064516 12.41935484],0
p3,1,0.931817,0.00732,[ 62 194] ; [19 61],[ 61.71428571 194.28571429] ; [19.28571429 60.71428571],0
n5,1,0.943662,0.004994,[164  90] ; [52 28],[164.26347305  89.73652695] ; [51.73652695 28.26347305],0
b3,1,0.948832,0.004118,[51 93] ; [15 28],[50.82352941 93.17647059] ; [15.17647059 27.82352941],0
b2,1,0.948832,0.004118,[51 93] ; [15 28],[50.82352941 93.17647059] ; [15.17647059 27.82352941],0
u3,1,0.951551,0.003692,[37 30] ; [24 19],[37.15454545 29.84545455] ; [23.84545455 19.15454545],0
n3,1,0.954641,0.003235,[55 19] ; [14  5],[54.90322581 19.09677419] ; [14.09677419  4.90322581],0
p8,1,0.961327,0.002351,[ 89 160] ; [28 51],[ 88.82012195 160.17987805] ; [28.17987805 50.82012195],0
r1,1,0.9709,0.001331,[210  44] ; [66 14],[209.89221557  44.10778443] ; [66.10778443 13.89221557],0
u2,1,0.971304,0.001294,[34 32] ; [22 21],[33.90825688 32.09174312] ; [22.09174312 20.90825688],0
