Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.03265,4.564043,[3 2] ; [ 5 25],[1.14285714 3.85714286] ; [ 6.85714286 23.14285714],0
p4,1,0.042145,4.129367,[4 1] ; [10 21],[1.94444444 3.05555556] ; [12.05555556 18.94444444],0
p7,1,0.060984,3.510415,[4 1] ; [11 20],[2.08333333 2.91666667] ; [12.91666667 18.08333333],0
v2,1,0.113625,2.503066,[1 4] ; [18 13],[2.63888889 2.36111111] ; [16.36111111 14.63888889],0
p3,1,0.123496,2.372411,[3 2] ; [ 8 23],[1.52777778 3.47222222] ; [ 9.47222222 21.52777778],0
s1,1,0.128634,2.308918,[1 4] ; [ 1 30],[0.27777778 4.72222222] ; [ 1.72222222 29.27777778],0
p12,1,0.137155,2.209596,[1 4] ; [ 1 29],[0.28571429 4.71428571] ; [ 1.71428571 28.28571429],0
r3,1,0.14298,2.145594,[3 2] ; [26  4],[4.14285714 0.85714286] ; [24.85714286  5.14285714],0
p8,1,0.253236,1.305361,[3 2] ; [10 20],[1.85714286 3.14285714] ; [11.14285714 18.85714286],0
s3,1,0.264616,1.244444,[1 4] ; [14 16],[2.14285714 2.85714286] ; [12.85714286 17.14285714],0
p1,1,0.30908,1.034604,[1 4] ; [ 2 29],[0.41666667 4.58333333] ; [ 2.58333333 28.41666667],0
b3,1,0.315286,1.008403,[2 2] ; [ 5 15],[1.16666667 2.83333333] ; [ 5.83333333 14.16666667],0
b2,1,0.315286,1.008403,[2 2] ; [ 5 15],[1.16666667 2.83333333] ; [ 5.83333333 14.16666667],0
r1,1,0.450644,0.569032,[3 2] ; [13 18],[2.22222222 2.77777778] ; [13.77777778 17.22222222],0
p10,1,0.467288,0.528382,[4 1] ; [19 11],[3.28571429 1.71428571] ; [19.71428571 10.28571429],0
s6,1,0.488551,0.479715,[3 2] ; [13 17],[2.28571429 2.71428571] ; [13.71428571 16.28571429],0
r4,1,0.495521,0.464516,[1 4] ; [11 20],[1.66666667 3.33333333] ; [10.33333333 20.66666667],0
n5,1,0.495521,0.464516,[4 1] ; [20 11],[3.33333333 1.66666667] ; [20.66666667 10.33333333],0
a2,1,0.495521,0.464516,[1 4] ; [ 3 28],[0.55555556 4.44444444] ; [ 3.44444444 27.55555556],0
v1,1,0.552119,0.353535,[1 4] ; [10 20],[1.57142857 3.42857143] ; [ 9.42857143 20.57142857],0
r2,1,0.580758,0.305011,[2 3] ; [16 14],[2.57142857 2.42857143] ; [15.42857143 14.57142857],0
p2,1,0.593301,0.285219,[3 1] ; [19 12],[2.51428571 1.48571429] ; [19.48571429 11.51428571],0
a6,1,0.629855,0.232258,[3 2] ; [15 16],[2.5 2.5] ; [15.5 15.5],0
d1,1,0.629855,0.232258,[3 2] ; [15 16],[2.5 2.5] ; [15.5 15.5],0
p9,1,0.722511,0.1261,[4 1] ; [21  8],[3.67647059 1.32352941] ; [21.32352941  7.67647059],0
a7,1,0.72739,0.121522,[2 3] ; [15 16],[2.36111111 2.63888889] ; [14.63888889 16.36111111],0
b1,1,0.72739,0.121522,[2 3] ; [15 16],[2.36111111 2.63888889] ; [14.63888889 16.36111111],0
d3,1,0.72739,0.121522,[3 2] ; [16 15],[2.63888889 2.36111111] ; [16.36111111 14.63888889],0
s8,1,0.733271,0.116129,[2 3] ; [10 21],[1.66666667 3.33333333] ; [10.33333333 20.66666667],0
s2,1,0.752172,0.099715,[1 4] ; [ 8 22],[1.28571429 3.71428571] ; [ 7.71428571 22.28571429],0
s7,1,0.811555,0.056844,[2 3] ; [10 19],[1.76470588 3.23529412] ; [10.23529412 18.76470588],0
b5,1,0.829357,0.046452,[3 2] ; [17 14],[2.77777778 2.22222222] ; [17.22222222 13.77777778],0
a8,1,0.908893,0.013095,[1 4] ; [ 5 23],[0.90909091 4.09090909] ; [ 5.09090909 22.90909091],0
n6,1,0.913641,0.011761,[3 1] ; [24  7],[3.08571429 0.91428571] ; [23.91428571  7.08571429],0
p6,1,0.913641,0.011761,[1 3] ; [ 7 24],[0.91428571 3.08571429] ; [ 7.08571429 23.91428571],0
a4,1,0.956201,0.003016,[2 3] ; [12 19],[1.94444444 3.05555556] ; [12.05555556 18.94444444],0
v3,1,0.973017,0.001144,[1 4] ; [ 6 25],[0.97222222 4.02777778] ; [ 6.02777778 24.97222222],0
