Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.018286,5.568569,[2 1] ; [ 7 43],[0.50943396 2.49056604] ; [ 8.49056604 41.50943396],0
p6,1,0.051145,3.803505,[1 1] ; [ 4 45],[0.19607843 1.80392157] ; [ 4.80392157 44.19607843],0
s6,1,0.103508,2.650647,[2 1] ; [12 38],[0.79245283 2.20754717] ; [13.20754717 36.79245283],0
r4,1,0.103508,2.650647,[2 1] ; [12 38],[0.79245283 2.20754717] ; [13.20754717 36.79245283],0
a2,1,0.215383,1.53487,[1 2] ; [ 5 45],[0.33962264 2.66037736] ; [ 5.66037736 44.33962264],0
s5,1,0.298878,1.079192,[1 2] ; [ 6 43],[0.40384615 2.59615385] ; [ 6.59615385 42.40384615],0
s8,1,0.363599,0.825426,[1 2] ; [ 7 43],[0.45283019 2.54716981] ; [ 7.54716981 42.45283019],0
p8,1,0.374742,0.787879,[1 2] ; [ 7 42],[0.46153846 2.53846154] ; [ 7.53846154 41.46153846],0
a8,1,0.386304,0.750545,[1 2] ; [ 7 41],[0.47058824 2.52941176] ; [ 7.52941176 40.47058824],0
r1,1,0.402437,0.701034,[2 1] ; [21 29],[1.30188679 1.69811321] ; [21.69811321 28.30188679],0
p11,1,0.486132,0.485076,[2 1] ; [23 27],[1.41509434 1.58490566] ; [23.58490566 26.41509434],0
a5,1,0.486132,0.485076,[2 1] ; [23 27],[1.41509434 1.58490566] ; [23.58490566 26.41509434],0
a7,1,0.486132,0.485076,[1 2] ; [27 23],[1.58490566 1.41509434] ; [26.41509434 23.58490566],0
n6,1,0.506768,0.440736,[2 1] ; [23 26],[1.44230769 1.55769231] ; [23.55769231 25.44230769],0
b5,1,0.529888,0.394606,[2 1] ; [24 26],[1.47169811 1.52830189] ; [24.52830189 25.47169811],0
b1,1,0.574885,0.314577,[1 2] ; [25 25],[1.47169811 1.52830189] ; [24.52830189 25.47169811],0
r2,1,0.599964,0.27505,[2 1] ; [24 23],[1.56 1.44] ; [24.44 22.56],0
s7,1,0.640982,0.217461,[1 2] ; [10 36],[0.67346939 2.32653061] ; [10.32653061 35.67346939],0
v1,1,0.731308,0.117914,[1 2] ; [12 37],[0.75 2.25] ; [12.25 36.75],0
a3,1,0.745851,0.105051,[2 1] ; [28 21],[1.73076923 1.26923077] ; [28.26923077 20.73076923],0
b2,1,0.766242,0.088384,[1 1] ; [13 20],[0.8 1.2] ; [13.2 19.8],0
b3,1,0.766242,0.088384,[1 1] ; [13 20],[0.8 1.2] ; [13.2 19.8],0
d3,1,0.767307,0.087556,[1 2] ; [21 29],[1.24528302 1.75471698] ; [20.75471698 29.24528302],0
a6,1,0.767307,0.087556,[1 2] ; [21 29],[1.24528302 1.75471698] ; [20.75471698 29.24528302],0
s3,1,0.813951,0.055381,[1 2] ; [13 35],[0.82352941 2.17647059] ; [13.17647059 34.82352941],0
d5,1,0.818634,0.052579,[2 1] ; [30 20],[1.81132075 1.18867925] ; [30.18867925 19.81132075],0
n5,1,0.818634,0.052579,[2 1] ; [30 20],[1.81132075 1.18867925] ; [30.18867925 19.81132075],0
d1,1,0.871334,0.026232,[1 2] ; [19 31],[1.13207547 1.86792453] ; [18.86792453 31.13207547],0
v2,1,0.96165,0.002312,[1 2] ; [17 32],[1.03846154 1.96153846] ; [16.96153846 32.03846154],0
a4,1,0.96165,0.002312,[1 2] ; [17 32],[1.03846154 1.96153846] ; [16.96153846 32.03846154],0
b4,1,0.981106,0.000561,[2 1] ; [33 17],[1.98113208 1.01886792] ; [33.01886792 16.98113208],0
