Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,36.330939,[21 40] ; [60 10],[37.71755725 23.28244275] ; [43.28244275 26.71755725],1
p7,1,1.7e-05,18.516522,[24 32] ; [56 14],[35.55555556 20.44444444] ; [44.44444444 25.55555556],1
p6,1,2.5e-05,17.742617,[16 43] ; [45 25],[27.89922481 31.10077519] ; [33.10077519 36.89922481],1
p8,1,6.7e-05,15.903422,[18 39] ; [47 23],[29.17322835 27.82677165] ; [35.82677165 34.17322835],1
n4,1,0.003055,8.774514,[30 31] ; [52 18],[38.18320611 22.81679389] ; [43.81679389 26.18320611],0
b1,1,0.003277,8.646444,[16 45] ; [36 34],[24.21374046 36.78625954] ; [27.78625954 42.21374046],0
a5,1,0.013725,6.073171,[39 22] ; [58 12],[45.16793893 15.83206107] ; [51.83206107 18.16793893],0
a7,1,0.018286,5.568498,[49 12] ; [43 27],[42.83969466 18.16030534] ; [49.16030534 20.83969466],0
p2,1,0.034005,4.494433,[43 18] ; [60 10],[47.96183206 13.03816794] ; [55.03816794 14.96183206],0
s7,1,0.038131,4.299174,[31 29] ; [46 20],[36.66666667 23.33333333] ; [40.33333333 25.66666667],0
u1,1,0.047711,3.920125,[ 8 53] ; [19 51],[12.57251908 48.42748092] ; [14.42748092 55.57251908],0
v1,1,0.047932,3.912363,[23 37] ; [39 31],[28.61538462 31.38461538] ; [33.38461538 36.61538462],0
p5,1,0.048635,3.887909,[ 2 59] ; [ 9 61],[ 5.1221374 55.8778626] ; [ 5.8778626 64.1221374],0
d2,1,0.049441,3.860322,[27 34] ; [43 27],[32.59541985 28.40458015] ; [37.40458015 32.59541985],0
a4,1,0.061405,3.499035,[24 37] ; [39 31],[29.33587786 31.66412214] ; [33.66412214 36.33587786],0
d1,1,0.063754,3.436921,[38 23] ; [54 16],[42.83969466 18.16030534] ; [49.16030534 20.83969466],0
p1,1,0.079722,3.070553,[ 2 59] ; [ 8 62],[ 4.65648855 56.34351145] ; [ 5.34351145 64.65648855],0
p12,1,0.082074,3.023339,[ 1 59] ; [ 6 64],[ 3.23076923 56.76923077] ; [ 3.76923077 66.23076923],0
v3,1,0.089586,2.881794,[14 45] ; [26 43],[18.4375 40.5625] ; [21.5625 47.4375],0
n5,1,0.094307,2.799281,[36 25] ; [51 19],[40.51145038 20.48854962] ; [46.48854962 23.51145038],0
s3,1,0.096459,2.763142,[40 21] ; [55 15],[44.23664122 16.76335878] ; [50.76335878 19.23664122],0
b5,1,0.12258,2.384043,[42 19] ; [39 31],[37.71755725 23.28244275] ; [43.28244275 26.71755725],0
s1,1,0.137941,2.200781,[ 1 59] ; [ 5 65],[ 2.76923077 57.23076923] ; [ 3.23076923 66.76923077],0
r1,1,0.142626,2.1494,[42 19] ; [56 14],[45.63358779 15.36641221] ; [52.36641221 17.63358779],0
a3,1,0.142777,2.147769,[41 20] ; [55 15],[44.70229008 16.29770992] ; [51.29770992 18.70229008],0
a2,1,0.194254,1.685056,[10 51] ; [18 52],[13.03816794 47.96183206] ; [14.96183206 55.03816794],0
p11,1,0.199423,1.646594,[39 22] ; [52 18],[42.3740458 18.6259542] ; [48.6259542 21.3740458],0
s5,1,0.220902,1.498501,[27 29] ; [38 26],[30.33333333 25.66666667] ; [34.66666667 29.33333333],0
a1,1,0.22466,1.474353,[ 1 60] ; [ 4 66],[ 2.32824427 58.67175573] ; [ 2.67175573 67.32824427],0
s6,1,0.266574,1.234294,[47 12] ; [60  9],[49.3203125  9.6796875] ; [57.6796875 11.3203125],0
r4,1,0.277393,1.179818,[51 10] ; [63  7],[53.08396947  7.91603053] ; [60.91603053  9.08396947],0
n1,1,0.279041,1.171756,[ 5 14] ; [7 9],[ 6.51428571 12.48571429] ; [ 5.48571429 10.51428571],0
d3,1,0.29299,1.105831,[53  8] ; [56 14],[50.75572519 10.24427481] ; [58.24427481 11.75572519],0
v2,1,0.360325,0.83676,[33 26] ; [33 36],[30.421875 28.578125] ; [35.578125 33.421875],0
r3,1,0.373267,0.792758,[54  6] ; [65  4],[55.34883721  4.65116279] ; [63.65116279  5.34883721],0
s2,1,0.37357,0.791755,[41 20] ; [52 18],[43.30534351 17.69465649] ; [49.69465649 20.30534351],0
a8,1,0.479765,0.499398,[ 4 50] ; [ 3 65],[ 3.09836066 50.90163934] ; [ 3.90163934 64.09836066],0
v4,1,0.50595,0.442434,[59  2] ; [66  4],[58.20610687  2.79389313] ; [66.79389313  3.20610687],0
p9,1,0.554809,0.348772,[51  7] ; [59 11],[49.84375  8.15625] ; [60.15625  9.84375],0
