Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,24.600067,[22 32] ; [94 25],[36.20809249 17.79190751] ; [79.79190751 39.20809249],1
r3,1,3e-06,21.828198,[36 20] ; [110   9],[46.72  9.28] ; [99.28 19.72],1
v4,1,3.8e-05,16.968272,[40 16] ; [111   7],[48.59770115  7.40229885] ; [102.40229885  15.59770115],1
p9,1,0.00025,13.410516,[28 26] ; [95 25],[38.17241379 15.82758621] ; [84.82758621 35.17241379],1
r4,1,0.000443,12.339539,[33 24] ; [99 21],[42.50847458 14.49152542] ; [89.49152542 30.50847458],1
p2,1,0.001476,10.108915,[32 25] ; [95 25],[40.89830508 16.10169492] ; [86.10169492 33.89830508],0
r1,1,0.001491,10.090108,[24 31] ; [82 37],[33.50574713 21.49425287] ; [72.49425287 46.50574713],0
b1,1,0.002785,8.943042,[33 24] ; [41 79],[23.83050847 33.16949153] ; [50.16949153 69.83050847],0
a1,1,0.006391,7.436515,[ 5 52] ; [  1 119],[ 1.93220339 55.06779661] ; [  4.06779661 115.93220339],0
p8,1,0.007601,7.125063,[15 42] ; [56 62],[23.12571429 33.87428571] ; [47.87428571 70.12571429],0
n3,1,0.007676,7.107598,[13 10] ; [29  4],[17.25  5.75] ; [24.75  8.25],0
s6,1,0.014455,5.981665,[20 35] ; [67 52],[27.5 27.5] ; [59.5 59.5],0
p3,1,0.018602,5.538575,[14 43] ; [51 68],[21.05113636 35.94886364] ; [43.94886364 75.05113636],0
n6,1,0.019083,5.493868,[35 21] ; [95 25],[41.36363636 14.63636364] ; [88.63636364 31.36363636],0
v2,1,0.027236,4.875814,[15 40] ; [50 61],[21.53614458 33.46385542] ; [43.46385542 67.53614458],0
n2,1,0.032336,4.580597,[15 10] ; [28  5],[18.53448276  6.46551724] ; [24.46551724  8.53448276],0
u2,1,0.060802,3.515383,[ 9 23] ; [29 31],[13.2173913 18.7826087] ; [24.7826087 35.2173913],0
p7,1,0.087207,2.925188,[25 31] ; [69 49],[30.25287356 25.74712644] ; [63.74712644 54.25287356],0
b4,1,0.106457,2.606042,[23 34] ; [64 56],[28.01694915 28.98305085] ; [58.98305085 61.01694915],0
v1,1,0.184466,1.761272,[20 37] ; [53 63],[24.05202312 32.94797688] ; [48.94797688 67.05202312],0
s8,1,0.196975,1.664659,[14 43] ; [41 79],[17.71186441 39.28813559] ; [37.28813559 82.71186441],0
a4,1,0.23259,1.42495,[10 46] ; [31 88],[13.12 42.88] ; [27.88 91.12],0
n4,1,0.285673,1.1399,[35 20] ; [86 34],[38.02857143 16.97142857] ; [82.97142857 37.02857143],0
p12,1,0.30056,1.071707,[ 1 56] ; [  6 114],[ 2.25423729 54.74576271] ; [  4.74576271 115.25423729],0
b3,1,0.320711,0.986045,[10 21] ; [17 57],[ 7.97142857 23.02857143] ; [19.02857143 54.97142857],0
b2,1,0.320711,0.986045,[10 21] ; [17 57],[ 7.97142857 23.02857143] ; [19.02857143 54.97142857],0
u1,1,0.407305,0.686654,[ 1 56] ; [  5 115],[ 1.93220339 55.06779661] ; [  4.06779661 115.93220339],0
d5,1,0.425007,0.636429,[23 33] ; [57 63],[25.45454545 30.54545455] ; [54.54545455 65.45454545],0
p4,1,0.429646,0.62378,[23 34] ; [56 64],[25.44067797 31.55932203] ; [53.55932203 66.44067797],0
r2,1,0.431523,0.618722,[47  9] ; [105  14],[48.64  7.36] ; [103.36  15.64],0
