Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,68.080019,[54 77] ; [276  68],[91.01052632 39.98947368] ; [238.98947368 105.01052632],1
d2,1,0.0,41.404785,[ 27 106] ; [181 161],[58.24 74.76] ; [149.76 192.24],1
d5,1,0.0,39.14168,[79 54] ; [294  49],[104.22058824  28.77941176] ; [268.77941176  74.22058824],1
a4,1,0.0,35.151393,[ 27 105] ; [173 170],[55.57894737 76.42105263] ; [144.42105263 198.57894737],1
d1,1,0.0,31.119689,[45 88] ; [214 130],[72.21593291 60.78406709] ; [186.78406709 157.21593291],1
d4,1,0.0,25.643133,[87 46] ; [295  48],[106.73529412  26.26470588] ; [275.26470588  67.73529412],1
r1,1,1e-06,24.349448,[82 50] ; [284  57],[102.13953488  29.86046512] ; [263.86046512  77.13953488],1
a6,1,1e-06,23.587846,[69 64] ; [257  86],[91.08823529 41.91176471] ; [234.91176471 108.08823529],1
u1,1,3.6e-05,17.08419,[  5 128] ; [ 64 280],[ 19.23899371 113.76100629] ; [ 49.76100629 294.23899371],1
v2,1,0.000147,14.404152,[50 74] ; [197 130],[67.9113082 56.0886918] ; [179.0886918 147.9113082],1
s7,1,0.000243,13.462624,[38 91] ; [159 170],[55.48689956 73.51310044] ; [141.51310044 187.48689956],1
n4,1,0.000335,12.865829,[80 53] ; [262  80],[95.76 37.24] ; [246.24  95.76],1
r4,1,0.000717,11.444766,[106  27] ; [313  31],[116.82809224  16.17190776] ; [302.17190776  41.82809224],1
s8,1,0.002219,9.359346,[38 95] ; [150 192],[52.64 80.36] ; [135.36 206.64],0
n5,1,0.003894,8.332816,[84 48] ; [261  79],[96.48305085 35.51694915] ; [248.51694915  91.48305085],0
p3,1,0.005758,7.624365,[42 91] ; [156 187],[55.32352941 77.67647059] ; [142.67647059 200.32352941],0
s6,1,0.006052,7.534613,[72 60] ; [230 108],[84.81702128 47.18297872] ; [217.18297872 120.81702128],0
p4,1,0.006856,7.310434,[51 81] ; [180 163],[64.19368421 67.80631579] ; [166.80631579 176.19368421],0
b2,1,0.007661,7.111004,[13 52] ; [ 81 133],[21.89964158 43.10035842] ; [ 72.10035842 141.89964158],0
b3,1,0.007661,7.111004,[13 52] ; [ 81 133],[21.89964158 43.10035842] ; [ 72.10035842 141.89964158],0
v3,1,0.018408,5.556864,[35 90] ; [131 197],[45.80573951 79.19426049] ; [120.19426049 207.80573951],0
p11,1,0.025887,4.963563,[100  33] ; [289  55],[108.46331237  24.53668763] ; [280.53668763  63.46331237],0
s5,1,0.038939,4.263521,[28 99] ; [106 227],[36.99565217 90.00434783] ; [ 97.00434783 235.99565217],0
p10,1,0.041584,4.15205,[112  20] ; [313  30],[118.10526316  13.89473684] ; [306.89473684  36.10526316],0
d3,1,0.047239,3.936862,[80 53] ; [239 104],[89.13235294 43.86764706] ; [229.86764706 113.13235294],0
v1,1,0.074662,3.177429,[56 72] ; [175 155],[64.55895197 63.44104803] ; [166.44104803 163.55895197],0
s1,1,0.08433,2.979412,[  6 125] ; [  6 332],[  3.35181237 127.64818763] ; [  8.64818763 329.35181237],0
p7,1,0.087981,2.910929,[60 69] ; [187 151],[68.22912206 60.77087794] ; [178.77087794 159.22912206],0
a8,1,0.088985,2.892643,[ 12 112] ; [ 50 263],[ 17.59267735 106.40732265] ; [ 44.40732265 268.59267735],0
r3,1,0.094677,2.792989,[122  11] ; [327  15],[125.72   7.28] ; [323.28  18.72],0
r2,1,0.101123,2.687739,[118  14] ; [318  21],[122.1910828   9.8089172] ; [313.8089172  25.1910828],0
n6,1,0.14989,2.073372,[104  29] ; [285  55],[109.38054968  23.61945032] ; [279.61945032  60.38054968],0
p2,1,0.161781,1.957497,[104  28] ; [288  54],[109.16455696  22.83544304] ; [282.83544304  59.16455696],0
a7,1,0.177942,1.814731,[90 43] ; [254  90],[95.91614256 37.08385744] ; [248.08385744  95.91614256],0
p12,1,0.185128,1.755968,[  5 128] ; [ 24 319],[  8.10294118 124.89705882] ; [ 20.89705882 322.10294118],0
p8,1,0.193677,1.689422,[52 79] ; [158 183],[58.28389831 72.71610169] ; [151.71610169 189.28389831],0
u4,1,0.202481,1.624387,[  1 132] ; [  9 335],[  2.78825996 130.21174004] ; [  7.21174004 336.78825996],0
n1,1,0.25215,1.31135,[ 9 22] ; [33 48],[11.625 19.375] ; [30.375 50.625],0
n2,1,0.276676,1.183344,[22  9] ; [66 16],[24.14159292  6.85840708] ; [63.85840708 18.14159292],0
v4,1,0.344086,0.895147,[122   9] ; [325  16],[124.06144068   6.93855932] ; [322.93855932  18.06144068],0
a1,1,0.407297,0.686678,[  3 130] ; [ 13 331],[  4.46121593 128.53878407] ; [ 11.53878407 332.46121593],0
n3,1,0.430944,0.620277,[22  9] ; [64 18],[23.59292035  7.40707965] ; [62.40707965 19.59292035],0
s2,1,0.450277,0.569954,[58 74] ; [163 178],[61.6744186 70.3255814] ; [159.3255814 181.6744186],0
s3,1,0.606176,0.265781,[74 56] ; [184 155],[71.51385928 58.48614072] ; [186.48614072 152.51385928],0
s4,1,0.60867,0.262116,[ 22 111] ; [ 50 291],[ 20.20253165 112.79746835] ; [ 51.79746835 289.20253165],0
p5,1,0.636555,0.223276,[  9 121] ; [ 28 312],[ 10.23404255 119.76595745] ; [ 26.76595745 313.23404255],0
u3,1,0.653947,0.200959,[39 39] ; [36 31],[40.34482759 37.65517241] ; [34.65517241 32.34482759],0
b1,1,0.772733,0.083406,[43 90] ; [116 228],[44.33333333 88.66666667] ; [114.66666667 229.33333333],0
b5,1,0.792152,0.069441,[81 52] ; [214 130],[82.25366876 50.74633124] ; [212.74633124 131.25366876],0
u2,1,0.812262,0.05641,[41 36] ; [37 30],[41.70833333 35.29166667] ; [36.29166667 30.70833333],0
b4,1,0.83754,0.042042,[76 57] ; [193 151],[75.00419287 57.99580713] ; [193.99580713 150.00419287],0
p1,1,0.887208,0.020118,[  8 124] ; [ 22 321],[  8.33684211 123.66315789] ; [ 21.66315789 321.33684211],0
