Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.288339,[ 26 117] ; [81 71],[51.86779661 91.13220339] ; [55.13220339 96.86779661],1
n1,1,0.100388,2.699372,[23 32] ; [ 9 27],[19.34065934 35.65934066] ; [12.65934066 23.34065934],0
a1,1,0.10123,2.686061,[  3 141] ; [  9 146],[  5.77926421 138.22073579] ; [  6.22073579 148.77926421],0
p11,1,0.150475,2.067425,[103  41] ; [122  33],[108.36120401  35.63879599] ; [116.63879599  38.36120401],0
a5,1,0.151405,2.058041,[89 55] ; [108  47],[94.87625418 49.12374582] ; [102.12374582  52.87625418],0
a4,1,0.15363,2.035832,[49 93] ; [66 89],[54.98316498 87.01683502] ; [60.01683502 94.98316498],0
a6,1,0.159388,1.980023,[84 60] ; [102  52],[89.87919463 54.12080537] ; [96.12080537 57.87919463],0
p6,1,0.162664,1.949287,[ 21 121] ; [ 32 120],[ 25.59863946 116.40136054] ; [ 27.40136054 124.59863946],0
s6,1,0.212422,1.55484,[75 65] ; [93 60],[80.27303754 59.72696246] ; [87.72696246 65.27303754],0
a3,1,0.266423,1.235074,[90 52] ; [107  47],[94.50675676 47.49324324] ; [102.49324324  51.50675676],0
d2,1,0.290079,1.119254,[55 87] ; [69 85],[59.48648649 82.51351351] ; [64.51351351 89.48648649],0
p12,1,0.316701,1.002522,[  8 134] ; [  5 149],[  6.23648649 135.76351351] ; [  6.76351351 147.23648649],0
p2,1,0.322165,0.980138,[98 44] ; [115  40],[101.83838384  40.16161616] ; [111.16161616  43.83838384],0
u1,1,0.371562,0.798433,[ 18 126] ; [ 25 130],[ 20.7090301 123.2909699] ; [ 22.2909699 132.7090301],0
n5,1,0.37824,0.776415,[104  40] ; [104  50],[100.51006711  43.48993289] ; [107.48993289  46.51006711],0
a8,1,0.392441,0.731364,[ 16 117] ; [ 22 119],[ 18.44525547 114.55474453] ; [ 19.55474453 121.44525547],0
b2,1,0.399683,0.709279,[27 53] ; [36 54],[29.64705882 50.35294118] ; [33.35294118 56.64705882],0
b3,1,0.399683,0.709279,[27 53] ; [36 54],[29.64705882 50.35294118] ; [33.35294118 56.64705882],0
n3,1,0.430079,0.622609,[37 18] ; [27  9],[38.68131868 16.31868132] ; [25.31868132 10.68131868],0
b4,1,0.444867,0.583697,[82 62] ; [95 60],[85.24414716 58.75585284] ; [91.75585284 63.24414716],0
s5,1,0.45711,0.552961,[ 36 106] ; [ 43 104],[ 38.816609 103.183391] ; [ 40.183391 106.816609],0
u4,1,0.605453,0.26685,[  1 143] ; [  2 153],[  1.44481605 142.55518395] ; [  1.55518395 153.44481605],0
b5,1,0.6502,0.205648,[91 53] ; [94 61],[89.09698997 54.90301003] ; [95.90301003 59.09698997],0
s1,1,0.658706,0.195099,[  5 138] ; [  4 149],[  4.34797297 138.65202703] ; [  4.65202703 148.34797297],0
u2,1,0.705788,0.14252,[25 29] ; [20 27],[24.05940594 29.94059406] ; [20.94059406 26.05940594],0
u3,1,0.708631,0.139648,[25 29] ; [24 24],[25.94117647 28.05882353] ; [23.05882353 24.94117647],0
b1,1,0.728527,0.120469,[52 92] ; [ 53 102],[50.56856187 93.43143813] ; [ 54.43143813 100.56856187],0
p1,1,0.738109,0.111796,[  7 135] ; [  9 146],[  7.64983165 134.35016835] ; [  8.35016835 146.64983165],0
p8,1,0.782061,0.076526,[48 95] ; [53 98],[49.12585034 93.87414966] ; [51.87414966 99.12585034],0
s4,1,0.866388,0.028307,[ 23 119] ; [ 24 131],[ 22.47138047 119.52861953] ; [ 24.52861953 130.47138047],0
a2,1,0.894163,0.017699,[ 27 117] ; [ 30 125],[ 27.45150502 116.54849498] ; [ 29.54849498 125.45150502],0
n2,1,1.0,0.0,[42 14] ; [27  9],[42. 14.] ; [27.  9.],0
