Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.536008,[169 101] ; [ 4 97],[125.90296496 144.09703504] ; [47.09703504 53.90296496],1
d4,1,0.0,60.825871,[231  38] ; [47 54],[202.11351351  66.88648649] ; [75.88648649 25.11351351],1
a5,1,0.0,42.831403,[196  74] ; [36 65],[168.84097035 101.15902965] ; [63.15902965 37.84097035],1
d3,1,0.0,30.034062,[186  84] ; [38 63],[163.01886792 106.98113208] ; [60.98113208 40.01886792],1
a7,1,0.0,26.808706,[207  62] ; [49 51],[186.62330623  82.37669377] ; [69.37669377 30.62330623],1
d2,1,1.2e-05,19.144401,[125 142] ; [22 79],[106.6548913 160.3451087] ; [40.3451087 60.6548913],1
a3,1,3.6e-05,17.048083,[175  95] ; [40 58],[157.74456522 112.25543478] ; [57.25543478 40.74456522],1
p2,1,4.1e-05,16.83889,[206  61] ; [56 45],[190.0923913  76.9076087] ; [71.9076087 29.0923913],1
r4,1,5.5e-05,16.267296,[226  44] ; [65 36],[211.77897574  58.22102426] ; [79.22102426 21.77897574],1
r2,1,6.3e-05,16.014125,[246  19] ; [78 22],[235.23287671  29.76712329] ; [88.76712329 11.23287671],1
r1,1,0.00012,14.78836,[202  65] ; [55 45],[186.97275204  80.02724796] ; [70.02724796 29.97275204],1
a4,1,0.000148,14.395206,[111 158] ; [20 80],[ 95.49864499 173.50135501] ; [35.50135501 64.49864499],1
a2,1,0.000195,13.87874,[ 53 217] ; [ 4 97],[ 41.48247978 228.51752022] ; [15.51752022 85.48247978],1
r3,1,0.000265,13.302564,[245  24] ; [76 23],[234.64402174  34.35597826] ; [86.35597826 12.64402174],1
a6,1,0.000619,11.71712,[195  75] ; [54 47],[181.21293801  88.78706199] ; [67.78706199 33.21293801],1
v2,1,0.002007,9.542773,[132 124] ; [31 63],[119.22285714 136.77714286] ; [43.77714286 50.22285714],0
u3,1,0.008196,6.990071,[55 39] ; [22 38],[47. 47.] ; [30. 30.],0
u1,1,0.009186,6.786248,[ 32 238] ; [ 3 98],[ 25.47169811 244.52830189] ; [ 9.52830189 91.47169811],0
v4,1,0.015204,5.89266,[244  24] ; [82 18],[237.41304348  30.58695652] ; [88.58695652 11.41304348],0
p10,1,0.017538,5.641678,[191  77] ; [57 41],[181.59562842  86.40437158] ; [66.40437158 31.59562842],0
p3,1,0.017817,5.614022,[ 96 173] ; [23 78],[ 86.51621622 182.48378378] ; [32.48378378 68.51621622],0
p4,1,0.026578,4.918016,[111 158] ; [28 70],[101.88283379 167.11716621] ; [37.11716621 60.88283379],0
s1,1,0.032971,4.547261,[  5 263] ; [ 6 91],[  8.07671233 259.92328767] ; [ 2.92328767 94.07671233],0
s6,1,0.033734,4.508146,[128 140] ; [35 64],[119.02997275 148.97002725] ; [43.97002725 55.02997275],0
s8,1,0.049926,3.843957,[ 46 224] ; [ 9 92],[ 40.02695418 229.97304582] ; [14.97304582 86.02695418],0
n4,1,0.05381,3.71857,[182  88] ; [56 43],[174.14634146  95.85365854] ; [63.85365854 35.14634146],0
b5,1,0.066324,3.371741,[170 100] ; [53 48],[162.29110512 107.70889488] ; [60.70889488 40.29110512],0
n6,1,0.100446,2.698452,[208  61] ; [69 31],[201.93224932  67.06775068] ; [75.06775068 24.93224932],0
p8,1,0.105373,2.622272,[103 165] ; [29 70],[ 96.39237057 171.60762943] ; [35.60762943 63.39237057],0
p9,1,0.11183,2.528161,[197  70] ; [64 34],[190.92328767  76.07671233] ; [70.07671233 27.92328767],0
p7,1,0.120908,2.405513,[123 143] ; [36 61],[116.51239669 149.48760331] ; [42.48760331 54.51239669],0
u2,1,0.131657,2.272855,[50 44] ; [24 35],[45.46405229 48.53594771] ; [28.53594771 30.46405229],0
a1,1,0.185794,1.75066,[ 10 260] ; [ 7 94],[ 12.37196765 257.62803235] ; [ 4.62803235 96.37196765],0
n5,1,0.200989,1.635176,[176  93] ; [57 41],[170.78201635  98.21798365] ; [62.21798365 35.78201635],0
s5,1,0.248807,1.329991,[ 54 207] ; [15 83],[ 50.1643454 210.8356546] ; [18.8356546 79.1643454],0
p11,1,0.251908,1.312692,[193  77] ; [66 35],[188.49056604  81.50943396] ; [70.50943396 30.49056604],0
v1,1,0.256978,1.284964,[114 149] ; [36 62],[109.27977839 153.72022161] ; [40.72022161 57.27977839],0
b1,1,0.272372,1.204763,[ 93 177] ; [41 60],[ 97.52021563 172.47978437] ; [36.47978437 64.52021563],0
p12,1,0.273782,1.197699,[ 12 258] ; [ 2 98],[ 10.21621622 259.78378378] ; [ 3.78378378 96.21621622],0
p5,1,0.30417,1.055823,[ 15 253] ; [ 3 97],[ 13.10869565 254.89130435] ; [ 4.89130435 95.10869565],0
s4,1,0.309783,1.031603,[ 32 235] ; [16 84],[ 34.92098093 232.07901907] ; [13.07901907 86.92098093],0
v3,1,0.397422,0.716112,[ 80 177] ; [26 72],[ 76.73802817 180.26197183] ; [29.26197183 68.73802817],0
b4,1,0.466605,0.530005,[161 109] ; [56 45],[157.9245283 112.0754717] ; [59.0754717 41.9245283],0
n2,1,0.496622,0.462149,[46 24] ; [26 10],[47.54716981 22.45283019] ; [24.45283019 11.54716981],0
s2,1,0.513447,0.427035,[ 71 196] ; [23 76],[ 68.57377049 198.42622951] ; [25.42622951 73.57377049],0
n3,1,0.518848,0.416184,[51 20] ; [23 12],[49.56603774 21.43396226] ; [24.43396226 10.56603774],0
a8,1,0.524385,0.40526,[ 27 222] ; [ 8 86],[ 25.40816327 223.59183673] ; [ 9.59183673 84.40816327],0
p1,1,0.533514,0.387694,[ 14 253] ; [ 7 94],[ 15.23641304 251.76358696] ; [ 5.76358696 95.23641304],0
b2,1,0.738869,0.111123,[ 41 102] ; [18 40],[ 41.97512438 101.02487562] ; [17.02487562 40.97512438],0
b3,1,0.738869,0.111123,[ 41 102] ; [18 40],[ 41.97512438 101.02487562] ; [17.02487562 40.97512438],0
n1,1,0.883617,0.021429,[23 47] ; [12 23],[23.33333333 46.66666667] ; [11.66666667 23.33333333],0
s3,1,0.914419,0.011549,[ 94 171] ; [35 62],[ 94.43370166 170.56629834] ; [34.56629834 62.43370166],0
