Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000619,11.716482,[17 34] ; [80 50],[27.33149171 23.66850829] ; [69.66850829 60.33149171],1
p10,1,0.003538,8.506983,[33 18] ; [117  22],[40.26315789 10.73684211] ; [109.73684211  29.26315789],0
b1,1,0.004963,7.892881,[28 25] ; [43 96],[19.59895833 33.40104167] ; [51.40104167 87.59895833],0
s1,1,0.011467,6.391418,[ 7 44] ; [  5 133],[ 3.23809524 47.76190476] ; [  8.76190476 129.23809524],0
p8,1,0.017764,5.619266,[14 38] ; [62 73],[21.13368984 30.86631016] ; [54.86631016 80.13368984],0
p9,1,0.029511,4.737551,[37 14] ; [118  19],[42.04787234  8.95212766] ; [112.95212766  24.04787234],0
r3,1,0.048452,3.894247,[45  7] ; [131   7],[48.16842105  3.83157895] ; [127.83157895  10.16842105],0
u3,1,0.05129,3.798778,[9 8] ; [24  6],[11.93617021  5.06382979] ; [21.06382979  8.93617021],0
u1,1,0.089301,2.886926,[15 38] ; [ 24 115],[10.765625 42.234375] ; [ 28.234375 110.765625],0
a5,1,0.091462,2.848452,[34 19] ; [106  33],[38.64583333 14.35416667] ; [101.35416667  37.64583333],0
n6,1,0.092537,2.82967,[39 13] ; [117  20],[42.92063492  9.07936508] ; [113.07936508  23.92063492],0
d4,1,0.106282,2.608647,[38 14] ; [116  23],[41.92670157 10.07329843] ; [112.07329843  26.92670157],0
n3,1,0.113192,2.509075,[14 12] ; [25  9],[16.9  9.1] ; [22.1 11.9],0
n4,1,0.12866,2.308597,[37 15] ; [113  26],[40.83769634 11.16230366] ; [109.16230366  29.83769634],0
a3,1,0.130622,2.285092,[36 17] ; [109  30],[40.02604167 12.97395833] ; [104.97395833  34.02604167],0
p2,1,0.138766,2.191591,[37 16] ; [111  28],[40.85416667 12.14583333] ; [107.14583333  31.85416667],0
d5,1,0.172596,1.860253,[38 14] ; [114  25],[41.38219895 10.61780105] ; [110.61780105  28.38219895],0
s8,1,0.267203,1.231051,[32 21] ; [95 43],[35.2408377 17.7591623] ; [91.7591623 46.2408377],0
d1,1,0.272169,1.205783,[27 26] ; [83 56],[30.36458333 22.63541667] ; [79.63541667 59.36458333],0
n5,1,0.278692,1.173459,[37 16] ; [106  31],[39.88947368 13.11052632] ; [103.11052632  33.88947368],0
v2,1,0.311544,1.024117,[26 26] ; [78 56],[29.07526882 22.92473118] ; [74.92473118 59.07526882],0
b4,1,0.314182,1.013014,[27 26] ; [82 57],[30.08854167 22.91145833] ; [78.91145833 60.08854167],0
a2,1,0.359626,0.8392,[16 37] ; [ 33 106],[13.52604167 39.47395833] ; [ 35.47395833 103.52604167],0
p1,1,0.367785,0.811135,[ 4 49] ; [  6 133],[ 2.76041667 50.23958333] ; [  7.23958333 131.76041667],0
r4,1,0.368486,0.808765,[43 10] ; [120  19],[44.99479167  8.00520833] ; [118.00520833  20.99479167],0
n1,1,0.373333,0.792541,[10 16] ; [17 17],[11.7 14.3] ; [15.3 18.7],0
r2,1,0.376423,0.78235,[48  4] ; [129   6],[49.21925134  2.78074866] ; [127.78074866   7.21925134],0
u2,1,0.398898,0.711646,[9 8] ; [19 10],[10.34782609  6.65217391] ; [17.65217391 11.34782609],0
v3,1,0.405746,0.69123,[17 35] ; [53 82],[19.46524064 32.53475936] ; [50.53475936 84.46524064],0
s4,1,0.423624,0.640239,[14 39] ; [ 29 109],[11.93193717 41.06806283] ; [ 31.06806283 106.93193717],0
d2,1,0.43357,0.613241,[24 28] ; [73 66],[26.40837696 25.59162304] ; [70.59162304 68.40837696],0
a7,1,0.435832,0.607233,[40 13] ; [97 42],[37.81770833 15.18229167] ; [99.18229167 39.81770833],0
a1,1,0.522446,0.409063,[ 3 50] ; [  5 134],[ 2.20833333 50.79166667] ; [  5.79166667 133.20833333],0
n2,1,0.524858,0.404337,[19  7] ; [28  7],[20.03278689  5.96721311] ; [26.96721311  8.03278689],0
u4,1,0.529827,0.394723,[ 2 51] ; [  3 136],[ 1.38020833 51.61979167] ; [  3.61979167 135.38020833],0
s3,1,0.585234,0.29785,[38 15] ; [102  33],[39.46808511 13.53191489] ; [100.53191489  34.46808511],0
b5,1,0.629248,0.233082,[30 23] ; [84 55],[31.46875 21.53125] ; [82.53125 56.46875],0
a8,1,0.663843,0.188889,[ 8 37] ; [26 99],[ 9. 36.] ; [ 25. 100.],0
p4,1,0.670009,0.181591,[22 31] ; [62 76],[23.30890052 29.69109948] ; [60.69109948 77.30890052],0
p5,1,0.688201,0.16104,[ 3 50] ; [ 10 127],[ 3.62631579 49.37368421] ; [  9.37368421 127.62631579],0
b2,1,0.753329,0.098755,[11 20] ; [39 62],[11.74242424 19.25757576] ; [38.25757576 62.74242424],0
b3,1,0.753329,0.098755,[11 20] ; [39 62],[11.74242424 19.25757576] ; [38.25757576 62.74242424],0
p6,1,0.7643,0.089904,[17 35] ; [42 96],[16.14736842 35.85263158] ; [42.85263158 95.14736842],0
s2,1,0.819968,0.051795,[39 14] ; [100  39],[38.36979167 14.63020833] ; [100.63020833  38.36979167],0
s5,1,0.847949,0.036763,[21 29] ; [55 81],[20.43010753 29.56989247] ; [55.56989247 80.43010753],0
d3,1,0.853902,0.033908,[37 15] ; [97 42],[36.48167539 15.51832461] ; [97.51832461 41.48167539],0
a4,1,0.854179,0.033778,[24 29] ; [65 74],[24.56770833 28.43229167] ; [64.43229167 74.56770833],0
v4,1,0.944354,0.004872,[50  3] ; [127   8],[49.89893617  3.10106383] ; [127.10106383   7.89893617],0
s6,1,0.972836,0.00116,[43  9] ; [113  24],[42.92063492  9.07936508] ; [113.07936508  23.92063492],0
v1,1,0.980613,0.00059,[27 26] ; [68 66],[26.92513369 26.07486631] ; [68.07486631 65.92513369],0
a6,1,0.984499,0.000378,[33 19] ; [88 51],[32.94240838 19.05759162] ; [88.05759162 50.94240838],0
r1,1,0.989178,0.000184,[43  9] ; [114  24],[42.96842105  9.03157895] ; [114.03157895  23.96842105],0
