Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.3e-05,19.038723,[23 29] ; [56 12],[34.23333333 17.76666667] ; [44.76666667 23.23333333],1
p8,1,0.000155,14.311462,[18 35] ; [46 21],[28.26666667 24.73333333] ; [35.73333333 31.26666667],1
p9,1,0.000378,12.636775,[35 17] ; [63  5],[42.46666667  9.53333333] ; [55.53333333 12.46666667],1
p4,1,0.000679,11.546459,[24 29] ; [52 17],[33.01639344 19.98360656] ; [42.98360656 26.01639344],1
v3,1,0.002412,9.20635,[15 37] ; [38 29],[23.15966387 28.84033613] ; [29.84033613 37.15966387],0
p2,1,0.010437,6.558664,[37 16] ; [61  8],[42.57377049 10.42622951] ; [55.42622951 13.57377049],0
p10,1,0.012072,6.300287,[38 15] ; [60  7],[43.28333333  9.71666667] ; [54.71666667 12.28333333],0
p5,1,0.013186,6.144043,[ 4 49] ; [17 52],[ 9.12295082 43.87704918] ; [11.87704918 57.12295082],0
p6,1,0.014002,6.037833,[14 39] ; [32 34],[20.48739496 32.51260504] ; [25.51260504 40.48739496],0
r4,1,0.016822,5.714802,[40 13] ; [63  6],[44.74590164  8.25409836] ; [58.25409836 10.74590164],0
r3,1,0.030833,4.662261,[46  7] ; [67  2],[49.09016393  3.90983607] ; [63.90983607  5.09016393],0
v2,1,0.034252,4.482062,[22 30] ; [42 26],[27.73333333 24.26666667] ; [36.26666667 31.73333333],0
v4,1,0.036565,4.370569,[44  8] ; [66  3],[47.27272727  4.72727273] ; [62.72727273  6.27272727],0
d1,1,0.07896,3.086186,[23 30] ; [41 28],[27.80327869 25.19672131] ; [36.19672131 32.80327869],0
d5,1,0.098439,2.730657,[38 15] ; [58 11],[41.70491803 11.29508197] ; [54.29508197 14.70491803],0
u3,1,0.114653,2.488889,[11  3] ; [7 7],[9. 5.] ; [9. 5.],0
p1,1,0.118548,2.436402,[ 2 51] ; [ 8 61],[ 4.3442623 48.6557377] ; [ 5.6557377 63.3442623],0
v1,1,0.124703,2.35724,[22 29] ; [39 29],[26.14285714 24.85714286] ; [34.85714286 33.14285714],0
n5,1,0.125395,2.348603,[34 19] ; [53 16],[37.79508197 15.20491803] ; [49.20491803 19.79508197],0
n3,1,0.143442,2.140642,[12 11] ; [10  3],[14.05555556  8.94444444] ; [7.94444444 5.05555556],0
p11,1,0.155444,2.017998,[39 14] ; [58 11],[42.13934426 10.86065574] ; [54.86065574 14.13934426],0
r2,1,0.161669,1.958544,[45  7] ; [63  4],[47.19327731  4.80672269] ; [60.80672269  6.19327731],0
n6,1,0.166621,1.913082,[42 11] ; [61  8],[44.74590164  8.25409836] ; [58.25409836 10.74590164],0
n1,1,0.172773,1.85872,[13 11] ; [4 9],[11.02702703 12.97297297] ; [5.97297297 7.02702703],0
p12,1,0.183887,1.765929,[ 2 50] ; [ 7 61],[ 3.9 48.1] ; [ 5.1 62.9],0
u2,1,0.224765,1.473684,[11  3] ; [8 6],[9.5 4.5] ; [9.5 4.5],0
s4,1,0.232832,1.423477,[ 4 49] ; [10 59],[ 6.08196721 46.91803279] ; [ 7.91803279 61.08196721],0
a3,1,0.338792,0.914999,[39 14] ; [55 13],[41.17355372 11.82644628] ; [52.82644628 15.17355372],0
a1,1,0.41126,0.675157,[ 2 51] ; [ 1 68],[ 1.30327869 51.69672131] ; [ 1.69672131 67.30327869],0
a6,1,0.444048,0.585801,[35 18] ; [50 19],[36.92622951 16.07377049] ; [48.07377049 20.92622951],0
a4,1,0.459419,0.547309,[23 30] ; [25 43],[21.02479339 31.97520661] ; [26.97520661 41.02479339],0
b5,1,0.551058,0.355425,[29 24] ; [34 35],[27.36885246 25.63114754] ; [35.63114754 33.36885246],0
a7,1,0.551947,0.353841,[38 15] ; [46 23],[36.49180328 16.50819672] ; [47.50819672 21.49180328],0
s3,1,0.554577,0.349182,[14 38] ; [22 47],[15.47107438 36.52892562] ; [20.52892562 48.47107438],0
d3,1,0.585815,0.296927,[36 17] ; [50 19],[37.36065574 15.63934426] ; [48.63934426 20.36065574],0
s8,1,0.588789,0.29224,[27 26] ; [38 30],[28.47107438 24.52892562] ; [36.52892562 31.47107438],0
b4,1,0.626467,0.236882,[30 23] ; [36 33],[28.67213115 24.32786885] ; [37.32786885 31.67213115],0
b2,1,0.641066,0.21735,[15 22] ; [25 30],[16.08695652 20.91304348] ; [23.91304348 31.08695652],0
b3,1,0.641066,0.21735,[15 22] ; [25 30],[16.08695652 20.91304348] ; [23.91304348 31.08695652],0
a5,1,0.681625,0.168302,[39 14] ; [53 16],[39.96721311 13.03278689] ; [52.03278689 16.96721311],0
d2,1,0.817563,0.053214,[25 28] ; [34 35],[25.63114754 27.36885246] ; [33.36885246 35.63114754],0
u1,1,0.844735,0.038353,[10 43] ; [14 55],[10.42622951 42.57377049] ; [13.57377049 55.42622951],0
a2,1,0.863174,0.029699,[13 40] ; [16 53],[12.59836066 40.40163934] ; [16.40163934 52.59836066],0
b1,1,0.864492,0.029124,[20 33] ; [25 44],[19.54918033 33.45081967] ; [25.45081967 43.54918033],0
r1,1,0.905267,0.014164,[41 12] ; [54 15],[41.2704918 11.7295082] ; [53.7295082 15.2704918],0
s5,1,0.908522,0.013203,[12 41] ; [16 52],[12.26446281 40.73553719] ; [15.73553719 52.26446281],0
n2,1,0.918904,0.010366,[17  7] ; [9 4],[16.86486486  7.13513514] ; [9.13513514 3.86486486],0
n4,1,0.943235,0.00507,[41 12] ; [53 16],[40.83606557 12.16393443] ; [53.16393443 15.83606557],0
a8,1,0.958909,0.002655,[ 7 40] ; [ 9 50],[ 7.09433962 39.90566038] ; [ 8.90566038 50.09433962],0
s6,1,0.995071,3.8e-05,[33 20] ; [43 26],[33.01639344 19.98360656] ; [42.98360656 26.01639344],0
d4,1,0.996946,1.5e-05,[43 10] ; [56 13],[43.00819672  9.99180328] ; [55.99180328 13.00819672],0
