Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,101.695202,[ 41 145] ; [280 142],[98.20065789 87.79934211] ; [222.79934211 199.20065789],1
s3,1,0.0,97.569338,[ 52 134] ; [296 121],[107.34328358  78.65671642] ; [240.65671642 176.34328358],1
s7,1,0.0,83.289401,[ 44 133] ; [268 139],[94.56164384 82.43835616] ; [217.43835616 189.56164384],1
s8,1,0.0,61.376156,[ 44 144] ; [244 179],[88.61538462 99.38461538] ; [199.38461538 223.61538462],1
s5,1,0.0,49.364557,[ 27 156] ; [185 230],[ 64.87625418 118.12374582] ; [147.12374582 267.87625418],1
r4,1,0.0,27.376146,[148  40] ; [397  29],[166.87296417  21.12703583] ; [378.12703583  47.87296417],1
p4,1,1e-06,24.514307,[91 95] ; [295 127],[118.08552632  67.91447368] ; [267.91447368 154.08552632],1
v4,1,3e-06,21.895599,[163  25] ; [411  14],[176.03915171  11.96084829] ; [397.96084829  27.03915171],1
r1,1,6e-06,20.421269,[131  56] ; [364  61],[151.25  35.75] ; [343.75  81.25],1
p9,1,9.6e-05,15.223402,[142  42] ; [375  45],[157.49668874  26.50331126] ; [359.50331126  60.49668874],1
p2,1,0.000114,14.882647,[137  49] ; [366  57],[153.62561576  32.37438424] ; [349.37438424  73.62561576],1
s4,1,0.000221,13.646656,[ 12 176] ; [ 74 344],[ 26.67986799 161.32013201] ; [ 59.32013201 358.67986799],1
r3,1,0.00031,13.009291,[162  24] ; [405  20],[172.60556465  13.39443535] ; [394.39443535  30.60556465],1
p12,1,0.00034,12.834757,[  6 180] ; [ 53 369],[ 18.04934211 167.95065789] ; [ 40.95065789 381.04934211],1
p5,1,0.000366,12.699741,[ 12 174] ; [ 73 348],[ 26.0461285 159.9538715] ; [ 58.9538715 362.0461285],1
p6,1,0.000384,12.606815,[ 53 131] ; [185 234],[ 72.62354892 111.37645108] ; [165.37645108 253.62354892],1
n6,1,0.001017,10.797225,[157  29] ; [395  30],[168.03927987  17.96072013] ; [383.96072013  41.03927987],0
p7,1,0.002146,9.420406,[103  83] ; [281 130],[119.63819095  66.36180905] ; [264.36180905 146.63819095],0
u1,1,0.002317,9.280101,[ 24 164] ; [100 326],[ 37.96742671 150.03257329] ; [ 86.03257329 339.96742671],0
d4,1,0.002758,8.961216,[138  49] ; [355  67],[151.38095238  35.61904762] ; [341.61904762  80.38095238],0
u2,1,0.003903,8.328175,[23 37] ; [63 39],[31.85185185 28.14814815] ; [54.14814815 47.85185185],0
u3,1,0.004669,8.003253,[24 37] ; [64 39],[32.73170732 28.26829268] ; [55.26829268 47.73170732],0
v1,1,0.005384,7.745704,[91 94] ; [254 160],[106.55258765  78.44741235] ; [238.44741235 175.55258765],0
d3,1,0.006905,7.297643,[112  76] ; [299 124],[126.46153846  61.53846154] ; [284.53846154 138.46153846],0
d5,1,0.00708,7.25249,[142  46] ; [358  65],[153.84615385  34.15384615] ; [346.15384615  76.84615385],0
p10,1,0.007929,7.049371,[144  41] ; [364  57],[155.08250825  29.91749175] ; [352.91749175  68.08250825],0
p3,1,0.013361,6.120666,[ 84 102] ; [237 186],[98.03940887 87.96059113] ; [222.96059113 200.03940887],0
b5,1,0.019207,5.482554,[98 90] ; [265 161],[111.1465798  76.8534202] ; [251.8534202 174.1465798],0
r2,1,0.028771,4.781283,[168  16] ; [405  18],[173.69357496  10.30642504] ; [399.30642504  23.69357496],0
u4,1,0.032116,4.592277,[  1 187] ; [ 15 411],[  4.8990228 183.1009772] ; [ 11.1009772 414.8990228],0
a3,1,0.036539,4.371785,[127  59] ; [323 100],[137.43842365  48.56157635] ; [312.56157635 110.43842365],0
p11,1,0.048805,3.882059,[142  46] ; [351  75],[150.95114007  37.04885993] ; [342.04885993  83.95114007],0
b2,1,0.112241,2.522379,[55 63] ; [103 168],[47.92802057 70.07197943] ; [110.07197943 160.92802057],0
b3,1,0.112241,2.522379,[55 63] ; [103 168],[47.92802057 70.07197943] ; [110.07197943 160.92802057],0
p8,1,0.121538,2.397385,[91 94] ; [233 183],[99.73377704 85.26622296] ; [224.26622296 191.73377704],0
v2,1,0.138701,2.192307,[94 86] ; [241 169],[102.20338983  77.79661017] ; [232.79661017 177.20338983],0
s1,1,0.158815,1.985474,[  4 181] ; [ 19 399],[  7.05638474 177.94361526] ; [ 15.94361526 402.05638474],0
a6,1,0.181982,1.781364,[135  53] ; [280 142],[127.90163934  60.09836066] ; [287.09836066 134.90163934],0
a8,1,0.209186,1.577053,[ 22 146] ; [ 67 319],[ 26.98916968 141.01083032] ; [ 62.01083032 323.98916968],0
d1,1,0.2251,1.47156,[109  79] ; [269 157],[115.73941368  72.26058632] ; [262.26058632 163.73941368],0
