Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,56.255267,[ 47 256] ; [45 36],[ 72.59375 230.40625] ; [19.40625 61.59375],1
s6,1,0.0,31.318571,[100 222] ; [53 29],[121.94554455 200.05445545] ; [31.05445545 50.94554455],1
p10,1,0.00045,12.314278,[202 116] ; [68 13],[215.18796992 102.81203008] ; [54.81203008 26.18796992],1
p9,1,0.000475,12.210728,[221  96] ; [72  9],[233.36934673  83.63065327] ; [59.63065327 21.36934673],1
p11,1,0.000482,12.184846,[222 102] ; [72 10],[234.62068966  89.37931034] ; [59.37931034 22.62068966],1
p5,1,0.000725,11.425097,[ 12 310] ; [11 71],[ 18.33168317 303.66831683] ; [ 4.66831683 77.33168317],1
p6,1,0.001876,9.666661,[ 68 248] ; [31 50],[ 78.80100756 237.19899244] ; [20.19899244 60.80100756],0
p7,1,0.002657,9.029093,[158 158] ; [55 25],[169.96969697 146.03030303] ; [43.03030303 36.96969697],0
r4,1,0.003365,8.598065,[244  80] ; [74  8],[253.77339901  70.22660099] ; [64.22660099 17.77339901],0
r1,1,0.00442,8.102699,[214 108] ; [67 14],[224.52109181  97.47890819] ; [56.47890819 24.52109181],0
p8,1,0.006517,7.401452,[135 183] ; [47 32],[145.78337531 172.21662469] ; [36.21662469 42.78337531],0
s3,1,0.006919,7.294002,[ 68 250] ; [29 52],[ 77.30827068 240.69172932] ; [19.69172932 61.30827068],0
v3,1,0.008862,6.850389,[ 93 221] ; [36 44],[102.8071066 211.1928934] ; [26.1928934 53.8071066],0
p3,1,0.009164,6.790559,[114 207] ; [42 40],[124.25806452 196.74193548] ; [31.74193548 50.25806452],0
p4,1,0.013357,6.12124,[138 181] ; [48 34],[147.96508728 171.03491272] ; [38.03491272 43.96508728],0
n4,1,0.020805,5.343057,[217 105] ; [66 16],[225.55940594  96.44059406] ; [57.44059406 24.55940594],0
d2,1,0.02573,4.974079,[118 205] ; [41 41],[126.80740741 196.19259259] ; [32.19259259 49.80740741],0
u2,1,0.027282,4.872854,[60 67] ; [16  6],[64.77852349 62.22147651] ; [11.22147651 10.77852349],0
a8,1,0.028571,4.793306,[ 23 270] ; [12 62],[ 27.94277929 265.05722071] ; [ 7.05722071 66.94277929],0
n6,1,0.036488,4.374143,[235  87] ; [69 13],[242.2970297  79.7029703] ; [61.7029703 20.2970297],0
a3,1,0.042007,4.134905,[196 125] ; [60 22],[203.91066998 117.08933002] ; [52.08933002 29.91066998],0
r3,1,0.046245,3.97263,[276  46] ; [77  5],[281.35148515  40.64851485] ; [71.64851485 10.35148515],0
p2,1,0.059561,3.549574,[233  87] ; [68 14],[239.60199005  80.39800995] ; [61.39800995 20.60199005],0
p12,1,0.06003,3.536545,[  7 313] ; [ 5 76],[  9.57605985 310.42394015] ; [ 2.42394015 78.57605985],0
d1,1,0.065972,3.380507,[145 179] ; [46 36],[152.42364532 171.57635468] ; [38.57635468 43.42364532],0
u1,1,0.066712,3.362135,[ 29 295] ; [13 69],[ 33.51724138 290.48275862] ; [ 8.48275862 73.51724138],0
a5,1,0.083359,2.998156,[204 120] ; [60 22],[210.67980296 113.32019704] ; [53.32019704 28.67980296],0
n5,1,0.162241,1.953214,[211 109] ; [60 21],[216.25935162 103.74064838] ; [54.74064838 26.25935162],0
v4,1,0.191087,1.709218,[281  40] ; [76  6],[284.35980149  36.64019851] ; [72.64019851  9.35980149],0
v1,1,0.210452,1.568316,[141 179] ; [41 38],[145.96491228 174.03508772] ; [36.03508772 42.96491228],0
d4,1,0.235004,1.410315,[231  92] ; [64 18],[235.27160494  87.72839506] ; [59.72839506 22.27160494],0
n3,1,0.275834,1.1875,[66 30] ; [10  8],[64. 32.] ; [12.  6.],0
