Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003289,8.639992,[16 39] ; [17 10],[22.13414634 32.86585366] ; [10.86585366 16.13414634],0
s2,1,0.008471,6.931077,[11 44] ; [13 14],[16.09756098 38.90243902] ; [ 7.90243902 19.09756098],0
p2,1,0.021548,5.281937,[26 29] ; [20  7],[30.85365854 24.14634146] ; [15.14634146 11.85365854],0
v3,1,0.030308,4.691729,[10 42] ; [11 15],[14. 38.] ; [ 7. 19.],0
b1,1,0.031596,4.620291,[27 28] ; [20  7],[31.52439024 23.47560976] ; [15.47560976 11.52439024],0
s4,1,0.03424,4.482704,[ 6 49] ; [ 8 19],[ 9.3902439 45.6097561] ; [ 4.6097561 22.3902439],0
p7,1,0.049608,3.85465,[20 35] ; [16 11],[24.14634146 30.85365854] ; [11.85365854 15.14634146],0
s3,1,0.050894,3.811765,[16 38] ; [14 13],[20. 34.] ; [10. 17.],0
p8,1,0.082449,3.015951,[14 41] ; [12 15],[17.43902439 37.56097561] ; [ 8.56097561 18.43902439],0
s6,1,0.101254,2.685676,[16 38] ; [13 14],[19.33333333 34.66666667] ; [ 9.66666667 17.33333333],0
p11,1,0.132823,2.259197,[28 27] ; [ 9 18],[24.81707317 30.18292683] ; [12.18292683 14.81707317],0
n4,1,0.13314,2.255504,[19 36] ; [14 13],[22.13414634 32.86585366] ; [10.86585366 16.13414634],0
p6,1,0.137181,2.209299,[ 9 46] ; [ 8 18],[11.54320988 43.45679012] ; [ 5.45679012 20.54320988],0
s5,1,0.145798,2.115672,[ 7 47] ; [ 7 20],[ 9.33333333 44.66666667] ; [ 4.66666667 22.33333333],0
n2,1,0.151191,2.06019,[14 11] ; [6 1],[15.625  9.375] ; [4.375 2.625],0
d4,1,0.157152,2.001416,[39 16] ; [23  4],[41.58536585 13.41463415] ; [20.41463415  6.58536585],0
a3,1,0.18342,1.76969,[33 22] ; [12 15],[30.18292683 24.81707317] ; [14.81707317 12.18292683],0
p1,1,0.212003,1.557692,[ 1 53] ; [ 2 25],[ 2. 52.] ; [ 1. 26.],0
a5,1,0.236477,1.401476,[27 28] ; [17 10],[29.51219512 25.48780488] ; [14.48780488 12.51219512],0
a7,1,0.239541,1.383291,[34 21] ; [13 14],[31.52439024 23.47560976] ; [15.47560976 11.52439024],0
s1,1,0.3553,0.854439,[ 3 52] ; [ 3 24],[ 4.02439024 50.97560976] ; [ 1.97560976 25.02439024],0
r4,1,0.430541,0.621364,[36 19] ; [20  7],[37.56097561 17.43902439] ; [18.43902439  8.56097561],0
v1,1,0.46742,0.528068,[16 39] ; [10 17],[17.43902439 37.56097561] ; [ 8.56097561 18.43902439],0
b3,1,0.542933,0.37013,[ 7 22] ; [ 3 15],[ 6.17021277 22.82978723] ; [ 3.82978723 14.17021277],0
b2,1,0.542933,0.37013,[ 7 22] ; [ 3 15],[ 6.17021277 22.82978723] ; [ 3.82978723 14.17021277],0
b4,1,0.558496,0.342315,[33 22] ; [18  9],[34.20731707 20.79268293] ; [16.79268293 10.20731707],0
p10,1,0.568164,0.325764,[11 44] ; [ 4 23],[10.06097561 44.93902439] ; [ 4.93902439 22.06097561],0
d1,1,0.568647,0.324952,[24 31] ; [10 17],[22.80487805 32.19512195] ; [11.19512195 15.80487805],0
d2,1,0.568647,0.324952,[24 31] ; [10 17],[22.80487805 32.19512195] ; [11.19512195 15.80487805],0
b5,1,0.576428,0.312045,[29 26] ; [16 11],[30.18292683 24.81707317] ; [14.81707317 12.18292683],0
a1,1,0.602948,0.270572,[ 1 54] ; [ 1 26],[ 1.34146341 53.65853659] ; [ 0.65853659 26.34146341],0
u2,1,0.637809,0.22162,[12 10] ; [7 8],[11.2972973 10.7027027] ; [7.7027027 7.2972973],0
r3,1,0.668045,0.183898,[47  8] ; [24  3],[47.62195122  7.37804878] ; [23.37804878  3.62195122],0
d3,1,0.686055,0.163389,[30 25] ; [16 11],[30.85365854 24.14634146] ; [15.14634146 11.85365854],0
a6,1,0.692151,0.156766,[28 27] ; [15 12],[28.84146341 26.15853659] ; [14.15853659 12.84146341],0
n6,1,0.692151,0.156766,[27 28] ; [12 15],[26.15853659 28.84146341] ; [12.84146341 14.15853659],0
r2,1,0.693082,0.155769,[44 10] ; [21  6],[43.33333333 10.66666667] ; [21.66666667  5.33333333],0
u3,1,0.742298,0.108117,[12 10] ; [9 6],[12.48648649  9.51351351] ; [8.51351351 6.48648649],0
u1,1,0.797648,0.065737,[ 5 50] ; [ 2 25],[ 4.69512195 50.30487805] ; [ 2.30487805 24.69512195],0
s7,1,0.812399,0.056327,[12 39] ; [ 6 17],[12.40540541 38.59459459] ; [ 5.59459459 17.40540541],0
