Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.404626,[12 71] ; [29 27],[24.48201439 58.51798561] ; [16.51798561 39.48201439],1
p7,1,0.000222,13.634891,[35 44] ; [42 13],[45.39552239 33.60447761] ; [31.60447761 23.39552239],1
p8,1,0.000347,12.796926,[24 58] ; [33 22],[34.11678832 47.88321168] ; [22.88321168 32.11678832],1
n1,1,0.001244,10.42352,[ 3 29] ; [9 9],[ 7.68 24.32] ; [ 4.32 13.68],0
a5,1,0.003982,8.291989,[27 56] ; [32 24],[35.23021583 47.76978417] ; [23.76978417 32.23021583],0
s7,1,0.008185,6.992493,[17 66] ; [22 31],[23.80147059 59.19852941] ; [15.19852941 37.80147059],0
a4,1,0.025153,5.013337,[11 72] ; [16 40],[16.12230216 66.87769784] ; [10.87769784 45.12230216],0
a3,1,0.026338,4.933723,[34 48] ; [34 22],[40.4057971 41.5942029] ; [27.5942029 28.4057971],0
u2,1,0.05597,3.652941,[20 28] ; [14  7],[23.65217391 24.34782609] ; [10.34782609 10.65217391],0
p6,1,0.07857,3.094246,[14 66] ; [17 39],[18.23529412 61.76470588] ; [12.76470588 43.23529412],0
s8,1,0.082981,3.005521,[17 65] ; [19 37],[21.39130435 60.60869565] ; [14.60869565 41.39130435],0
p5,1,0.083043,3.004313,[ 2 80] ; [ 5 50],[ 4.18978102 77.81021898] ; [ 2.81021898 52.18978102],0
d3,1,0.097439,2.746973,[29 52] ; [28 28],[33.70072993 47.29927007] ; [23.29927007 32.70072993],0
a6,1,0.111947,2.526523,[39 44] ; [34 22],[43.58992806 39.41007194] ; [29.41007194 26.58992806],0
u3,1,0.129691,2.296194,[22 27] ; [13  7],[24.85507246 24.14492754] ; [10.14492754  9.85507246],0
p12,1,0.150927,2.062859,[ 1 82] ; [ 3 53],[ 2.38848921 80.61151079] ; [ 1.61151079 54.38848921],0
s3,1,0.155038,2.021967,[31 51] ; [28 28],[35.05797101 46.94202899] ; [23.94202899 32.05797101],0
p10,1,0.169882,1.883983,[48 32] ; [40 16],[51.76470588 28.23529412] ; [36.23529412 19.76470588],0
a2,1,0.178052,1.813807,[ 2 81] ; [ 4 52],[ 3.58273381 79.41726619] ; [ 2.41726619 53.58273381],0
s6,1,0.209061,1.57792,[36 45] ; [31 25],[39.61313869 41.38686131] ; [27.38686131 28.61313869],0
r1,1,0.297346,1.086061,[46 37] ; [36 20],[48.96402878 34.03597122] ; [33.03597122 22.96402878],0
n3,1,0.312718,1.019161,[21 11] ; [15  4],[22.58823529  9.41176471] ; [13.41176471  5.58823529],0
b1,1,0.355789,0.852703,[32 51] ; [26 30],[34.63309353 48.36690647] ; [23.36690647 32.63309353],0
a7,1,0.371509,0.79861,[48 34] ; [37 19],[50.50724638 31.49275362] ; [34.49275362 21.50724638],0
n5,1,0.420227,0.64968,[32 51] ; [25 30],[34.2826087 48.7173913] ; [22.7173913 32.2826087],0
