Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,83.880076,[11 33] ; [139  13],[33.67346939 10.32653061] ; [116.32653061  35.67346939],1
p11,1,2e-06,22.337537,[24 21] ; [131  21],[35.40609137  9.59390863] ; [119.59390863  32.40609137],1
p2,1,5e-06,20.772687,[23 22] ; [126  24],[34.38461538 10.61538462] ; [114.61538462  35.38461538],1
n5,1,1.6e-05,18.575113,[23 22] ; [124  26],[33.92307692 11.07692308] ; [113.07692308  36.92307692],1
s6,1,1.8e-05,18.430709,[17 27] ; [109  39],[28.875 15.125] ; [97.125 50.875],1
n6,1,7.5e-05,15.688904,[27 18] ; [130  20],[36.23076923  8.76923077] ; [120.76923077  29.23076923],1
p8,1,8.2e-05,15.502092,[10 35] ; [84 67],[21.58163265 23.41836735] ; [72.41836735 78.58163265],1
d4,1,0.000382,12.616134,[26 18] ; [127  24],[34.52307692  9.47692308] ; [118.47692308  32.52307692],1
a3,1,0.000665,11.583504,[24 21] ; [120  32],[32.89340102 12.10659898] ; [111.10659898  40.89340102],1
s1,1,0.000838,11.15416,[ 7 37] ; [  4 146],[ 2.49484536 41.50515464] ; [  8.50515464 141.49484536],1
s8,1,0.001073,10.697943,[12 32] ; [84 68],[21.55102041 22.44897959] ; [74.44897959 77.55102041],0
s7,1,0.001387,10.223032,[13 28] ; [88 59],[22.02659574 18.97340426] ; [78.97340426 68.02659574],0
p4,1,0.001986,9.562239,[14 30] ; [88 63],[23.01538462 20.98461538] ; [78.98461538 72.01538462],0
b2,1,0.002908,8.8645,[ 7 22] ; [55 44],[14.046875 14.953125] ; [47.953125 51.046875],0
b3,1,0.002908,8.8645,[ 7 22] ; [55 44],[14.046875 14.953125] ; [47.953125 51.046875],0
r4,1,0.003987,8.289668,[36  9] ; [143   9],[40.88832487  4.11167513] ; [138.11167513  13.88832487],0
n4,1,0.004073,8.250779,[29 16] ; [127  24],[35.81632653  9.18367347] ; [120.18367347  30.81632653],0
p3,1,0.004963,7.892702,[14 31] ; [83 68],[22.27040816 22.72959184] ; [74.72959184 76.27040816],0
s5,1,0.015263,5.885884,[11 33] ; [66 79],[17.92592593 26.07407407] ; [59.07407407 85.92592593],0
v4,1,0.016694,5.728274,[36  7] ; [144   8],[39.69230769  3.30769231] ; [140.30769231  11.69230769],0
v1,1,0.017325,5.663154,[18 27] ; [89 59],[24.94818653 20.05181347] ; [82.05181347 65.94818653],0
d5,1,0.018195,5.577234,[28 17] ; [120  31],[33.97959184 11.02040816] ; [114.02040816  36.97959184],0
a5,1,0.019504,5.455768,[26 19] ; [115  37],[32.20812183 12.79187817] ; [108.79187817  43.20812183],0
r3,1,0.022217,5.228689,[38  7] ; [144   8],[41.57360406  3.42639594] ; [140.42639594  11.57360406],0
p6,1,0.02874,4.783133,[ 9 35] ; [57 92],[15.04663212 28.95336788] ; [50.95336788 98.04663212],0
p7,1,0.033533,4.518362,[22 22] ; [100  48],[27.95833333 16.04166667] ; [94.04166667 53.95833333],0
d1,1,0.036603,4.368778,[16 29] ; [81 71],[22.15736041 22.84263959] ; [74.84263959 77.15736041],0
b1,1,0.041773,4.14439,[27 18] ; [65 87],[21.01522843 23.98477157] ; [70.98477157 81.01522843],0
a6,1,0.048487,3.893017,[13 32] ; [69 83],[18.73096447 26.26903553] ; [63.26903553 88.73096447],0
v2,1,0.073391,3.205498,[16 27] ; [77 69],[21.15873016 21.84126984] ; [71.84126984 74.15873016],0
r2,1,0.104904,2.629358,[39  5] ; [143   7],[41.27835052  2.72164948] ; [140.72164948   9.27835052],0
p12,1,0.141897,2.157261,[ 1 44] ; [ 13 137],[ 3.23076923 41.76923077] ; [ 10.76923077 139.23076923],0
s2,1,0.148876,2.083733,[17 27] ; [77 74],[21.21025641 22.78974359] ; [72.78974359 78.21025641],0
s3,1,0.150746,2.064688,[22 23] ; [92 59],[26.17346939 18.82653061] ; [87.82653061 63.17346939],0
p5,1,0.184782,1.758739,[ 3 42] ; [ 21 128],[ 5.56701031 39.43298969] ; [ 18.43298969 130.56701031],0
d3,1,0.225398,1.46967,[17 28] ; [73 79],[20.55837563 24.44162437] ; [69.44162437 82.55837563],0
a2,1,0.255037,1.295497,[ 2 43] ; [ 15 137],[ 3.88324873 41.11675127] ; [ 13.11675127 138.88324873],0
a1,1,0.263538,1.250078,[ 1 44] ; [ 10 142],[ 2.51269036 42.48730964] ; [  8.48730964 143.51269036],0
