Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.008926,6.837607,[2 8] ; [11  4],[5.2 4.8] ; [7.8 7.2],0
s3,1,0.014979,5.918881,[2 7] ; [11  4],[4.875 4.125] ; [8.125 6.875],0
s8,1,0.022136,5.235043,[2 8] ; [10  5],[4.8 5.2] ; [7.2 7.8],0
s2,1,0.022243,5.226667,[3 6] ; [12  3],[5.625 3.375] ; [9.375 5.625],0
s4,1,0.073638,3.2,[1 8] ; [7 8],[3. 6.] ; [ 5. 10.],0
v4,1,0.088376,2.903704,[5 4] ; [13  2],[6.75 2.25] ; [11.25  3.75],0
s6,1,0.11259,2.517483,[3 6] ; [10  5],[4.875 4.125] ; [8.125 6.875],0
d4,1,0.115184,2.481618,[5 5] ; [12  3],[6.8 3.2] ; [10.2  4.8],0
r2,1,0.166337,1.915646,[4 4] ; [11  3],[5.45454545 2.54545455] ; [9.54545455 4.45454545],0
b5,1,0.180812,1.790936,[9 1] ; [10  5],[7.6 2.4] ; [11.4  3.6],0
p3,1,0.188206,1.731602,[4 6] ; [10  5],[5.6 4.4] ; [8.4 6.6],0
u3,1,0.200751,1.636905,[1 6] ; [2 2],[1.90909091 5.09090909] ; [1.09090909 2.90909091],0
n3,1,0.220671,1.5,[3 1] ; [3 5],[2. 2.] ; [4. 4.],0
v3,1,0.223543,1.481481,[1 8] ; [ 5 10],[2.25 6.75] ; [ 3.75 11.25],0
a5,1,0.233762,1.417824,[5 5] ; [11  4],[6.4 3.6] ; [9.6 5.4],0
n6,1,0.233762,1.417824,[5 5] ; [11  4],[6.4 3.6] ; [9.6 5.4],0
b1,1,0.249561,1.325758,[7 3] ; [7 8],[5.6 4.4] ; [8.4 6.6],0
a7,1,0.249561,1.325758,[7 3] ; [7 8],[5.6 4.4] ; [8.4 6.6],0
d2,1,0.249561,1.325758,[3 7] ; [8 7],[4.4 5.6] ; [6.6 8.4],0
p7,1,0.32179,0.981658,[8 1] ; [10  4],[7.04347826 1.95652174] ; [10.95652174  3.04347826],0
d3,1,0.3411,0.906294,[3 6] ; [8 7],[4.125 4.875] ; [6.875 8.125],0
d1,1,0.404657,0.694444,[3 7] ; [7 8],[4. 6.] ; [6. 9.],0
v2,1,0.469064,0.524179,[3 5] ; [8 7],[3.82608696 4.17391304] ; [7.17391304 7.82608696],0
a2,1,0.504036,0.446429,[1 9] ; [ 3 12],[1.6 8.4] ; [ 2.4 12.6],0
r3,1,0.562069,0.336134,[7 2] ; [10  5],[6.375 2.625] ; [10.625  4.375],0
d5,1,0.56628,0.328947,[7 3] ; [12  3],[7.6 2.4] ; [11.4  3.6],0
n2,1,0.583882,0.3,[3 1] ; [7 1],[3.33333333 0.66666667] ; [6.66666667 1.33333333],0
p8,1,0.609834,0.260417,[7 3] ; [9 6],[6.4 3.6] ; [9.6 5.4],0
n4,1,0.621685,0.243506,[5 5] ; [9 6],[5.6 4.4] ; [8.4 6.6],0
v1,1,0.647854,0.208617,[3 6] ; [6 8],[3.52173913 5.47826087] ; [5.47826087 8.52173913],0
p5,1,0.656005,0.198413,[2 8] ; [ 2 13],[1.6 8.4] ; [ 2.4 12.6],0
p2,1,0.656005,0.198413,[8 2] ; [13  2],[8.4 1.6] ; [12.6  2.4],0
u1,1,0.656005,0.198413,[2 8] ; [ 2 13],[1.6 8.4] ; [ 2.4 12.6],0
u2,1,0.665006,0.1875,[5 3] ; [3 1],[5.33333333 2.66666667] ; [2.66666667 1.33333333],0
n1,1,0.678845,0.171429,[2 2] ; [3 5],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
a6,1,0.742174,0.108225,[6 4] ; [8 7],[5.6 4.4] ; [8.4 6.6],0
a4,1,0.742174,0.108225,[4 6] ; [7 8],[4.4 5.6] ; [6.6 8.4],0
a1,1,0.763441,0.09058,[1 9] ; [ 1 14],[0.8 9.2] ; [ 1.2 13.8],0
r1,1,0.807671,0.059259,[2 7] ; [ 4 11],[2.25 6.75] ; [ 3.75 11.25],0
b3,1,0.824745,0.049038,[1 3] ; [4 9],[1.17647059 2.82352941] ; [3.82352941 9.17647059],0
b2,1,0.824745,0.049038,[1 3] ; [4 9],[1.17647059 2.82352941] ; [3.82352941 9.17647059],0
p4,1,0.855702,0.033069,[7 3] ; [11  4],[7.2 2.8] ; [10.8  4.2],0
b4,1,0.861052,0.030637,[3 7] ; [ 5 10],[3.2 6.8] ; [ 4.8 10.2],0
n5,1,0.896743,0.016842,[7 2] ; [12  3],[7.125 1.875] ; [11.875  3.125],0
p9,1,1.0,0.0,[8 2] ; [12  3],[8. 2.] ; [12.  3.],0
p10,1,1.0,0.0,[6 3] ; [10  5],[6. 3.] ; [10.  5.],0
p11,1,1.0,0.0,[8 2] ; [12  3],[8. 2.] ; [12.  3.],0
