Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.239423,[123  25] ; [26 34],[106.01923077  41.98076923] ; [42.98076923 17.01923077],1
p10,1,2.4e-05,17.833544,[120  26] ; [31 27],[108.06862745  37.93137255] ; [42.93137255 15.06862745],1
n6,1,2.8e-05,17.533982,[126  22] ; [35 25],[114.55769231  33.44230769] ; [46.44230769 13.55769231],1
p6,1,0.003932,8.314825,[53 94] ; [ 9 49],[ 44.45853659 102.54146341] ; [17.54146341 40.45853659],0
p9,1,0.005403,7.739272,[123  24] ; [39 20],[115.60194175  31.39805825] ; [46.39805825 12.60194175],0
s6,1,0.008163,6.997333,[119  26] ; [39 21],[111.75609756  33.24390244] ; [46.24390244 13.75609756],0
p5,1,0.017993,5.596865,[ 18 129] ; [ 1 58],[ 13.55825243 133.44174757] ; [ 5.44174757 53.55825243],0
b1,1,0.021225,5.308218,[68 81] ; [17 43],[60.59808612 88.40191388] ; [24.40191388 35.59808612],0
a8,1,0.038807,4.269315,[ 28 115] ; [ 4 50],[ 23.2284264 119.7715736] ; [ 8.7715736 45.2284264],0
s7,1,0.050009,3.841158,[84 58] ; [25 32],[77.77889447 64.22110553] ; [31.22110553 25.77889447],0
p4,1,0.060285,3.529524,[81 68] ; [24 36],[74.85645933 74.14354067] ; [30.14354067 29.85645933],0
v3,1,0.061367,3.500056,[54 94] ; [13 44],[48.37073171 99.62926829] ; [18.62926829 38.37073171],0
d3,1,0.081423,3.036266,[55 94] ; [30 30],[60.59808612 88.40191388] ; [24.40191388 35.59808612],0
v2,1,0.084328,2.979457,[71 70] ; [21 36],[65.51515152 75.48484848] ; [26.48484848 30.51515152],0
a1,1,0.090741,2.861186,[  3 146] ; [ 4 56],[  4.99043062 144.00956938] ; [ 2.00956938 57.99043062],0
n1,1,0.110381,2.548765,[15 17] ; [ 4 13],[12.40816327 19.59183673] ; [ 6.59183673 10.40816327],0
p7,1,0.122201,2.388887,[103  41] ; [35 23],[98.37623762 45.62376238] ; [39.62376238 18.37623762],0
s8,1,0.125435,2.34811,[72 77] ; [22 38],[67.01435407 81.98564593] ; [26.98564593 33.01435407],0
p3,1,0.135256,2.231113,[69 80] ; [21 39],[64.16267943 84.83732057] ; [25.83732057 34.16267943],0
d2,1,0.145239,2.12156,[ 27 122] ; [ 6 54],[ 23.52631579 125.47368421] ; [ 9.47368421 50.52631579],0
d4,1,0.170636,1.877344,[84 65] ; [40 20],[88.40191388 60.59808612] ; [35.59808612 24.40191388],0
p11,1,0.183489,1.769136,[115  34] ; [41 19],[111.215311  37.784689] ; [44.784689 15.215311],0
p8,1,0.191406,1.706763,[73 73] ; [24 36],[68.74757282 77.25242718] ; [28.25242718 31.74757282],0
p2,1,0.207537,1.588525,[124  24] ; [45 14],[120.83091787  27.16908213] ; [48.16908213 10.83091787],0
s1,1,0.225181,1.471045,[  6 139] ; [ 5 55],[  7.7804878 137.2195122] ; [ 3.2195122 56.7804878],0
u2,1,0.226914,1.460098,[25 35] ; [14 11],[27.52941176 32.47058824] ; [11.47058824 13.52941176],0
r4,1,0.236813,1.399464,[131  18] ; [49 11],[128.32535885  20.67464115] ; [51.67464115  8.32535885],0
b5,1,0.255152,1.294872,[79 70] ; [37 23],[82.69856459 66.30143541] ; [33.30143541 26.69856459],0
v1,1,0.286542,1.135797,[74 70] ; [25 33],[70.57425743 73.42574257] ; [28.42574257 29.57425743],0
s2,1,0.331598,0.942649,[107  42] ; [39 21],[104.0861244  44.9138756] ; [41.9138756 18.0861244],0
d5,1,0.33369,0.934523,[83 66] ; [29 31],[79.84688995 69.15311005] ; [32.15311005 27.84688995],0
a2,1,0.342263,0.901935,[ 10 139] ; [ 2 58],[  8.55502392 140.44497608] ; [ 3.44497608 56.55502392],0
b2,1,0.353545,0.860692,[27 57] ; [ 8 26],[24.91525424 59.08474576] ; [10.08474576 23.91525424],0
b3,1,0.353545,0.860692,[27 57] ; [ 8 26],[24.91525424 59.08474576] ; [10.08474576 23.91525424],0
u1,1,0.39092,0.736079,[  6 143] ; [ 1 59],[  4.99043062 144.00956938] ; [ 2.00956938 57.99043062],0
n2,1,0.486056,0.485245,[29  4] ; [16  1],[29.7  3.3] ; [15.3  1.7],0
a4,1,0.502463,0.44973,[ 36 112] ; [12 48],[ 34.15384615 113.84615385] ; [13.84615385 46.15384615],0
v4,1,0.514805,0.424288,[139   9] ; [53  5],[137.94174757  10.05825243] ; [54.05825243  3.94174757],0
r2,1,0.517323,0.419228,[137  11] ; [53  6],[135.84541063  12.15458937] ; [54.15458937  4.84541063],0
a5,1,0.59584,0.281316,[83 66] ; [31 29],[81.27272727 67.72727273] ; [32.72727273 27.27272727],0
a7,1,0.607916,0.26322,[92 56] ; [35 25],[90.36538462 57.63461538] ; [36.63461538 23.36538462],0
r1,1,0.61217,0.257027,[108  39] ; [42 18],[106.52173913  40.47826087] ; [43.47826087 16.52173913],0
a3,1,0.615971,0.25157,[89 60] ; [33 26],[87.39423077 61.60576923] ; [34.60576923 24.39423077],0
b4,1,0.624645,0.239393,[85 64] ; [32 28],[83.41148325 65.58851675] ; [33.58851675 26.41148325],0
r3,1,0.635358,0.224865,[138  10] ; [57  3],[138.75   9.25] ; [56.25  3.75],0
s5,1,0.682683,0.167122,[49 95] ; [18 40],[47.76237624 96.23762376] ; [19.23762376 38.76237624],0
p1,1,0.737306,0.112509,[ 12 135] ; [ 4 55],[ 11.41747573 135.58252427] ; [ 4.58252427 54.41747573],0
n3,1,0.7657,0.088807,[26  7] ; [12  4],[25.59183673  7.40816327] ; [12.40816327  3.59183673],0
s4,1,0.787558,0.072621,[ 32 116] ; [14 46],[ 32.73076923 115.26923077] ; [13.26923077 46.73076923],0
u3,1,0.800338,0.063963,[33 27] ; [13 12],[32.47058824 27.52941176] ; [13.52941176 11.47058824],0
p12,1,0.926026,0.00862,[  8 140] ; [ 3 56],[  7.8647343 140.1352657] ; [ 3.1352657 55.8647343],0
a6,1,0.969398,0.001472,[84 65] ; [34 26],[84.12440191 64.87559809] ; [33.87559809 26.12440191],0
