Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,38.574947,[35 48] ; [139  33],[56.63529412 26.36470588] ; [117.36470588  54.63529412],1
p12,1,0.601766,0.272341,[ 4 78] ; [ 11 157],[ 4.92 77.08] ; [ 10.08 157.92],0
p4,1,0.665761,0.186601,[42 40] ; [92 78],[43.6031746 38.3968254] ; [90.3968254 79.6031746],0
v4,1,0.667856,0.18412,[75  7] ; [159  12],[75.84189723  6.15810277] ; [158.15810277  12.84189723],0
d3,1,0.702521,0.145863,[35 49] ; [76 96],[36.421875 47.578125] ; [74.578125 97.421875],0
p5,1,0.76377,0.090321,[ 9 73] ; [ 21 150],[ 9.72332016 72.27667984] ; [ 20.27667984 150.72332016],0
s1,1,0.774586,0.082014,[ 4 78] ; [  7 164],[ 3.56521739 78.43478261] ; [  7.43478261 163.56521739],0
n1,1,0.826296,0.048161,[12 14] ; [20 26],[11.55555556 14.44444444] ; [20.44444444 25.55555556],0
a8,1,0.856526,0.032688,[ 9 70] ; [ 20 144],[ 9.42798354 69.57201646] ; [ 19.57201646 144.42798354],0
n2,1,0.858681,0.031703,[20  6] ; [37 10],[20.30136986  5.69863014] ; [36.69863014 10.30136986],0
p6,1,0.880379,0.022647,[28 53] ; [ 59 107],[28.53036437 52.46963563] ; [ 58.46963563 107.53036437],0
p1,1,0.895519,0.017246,[ 6 78] ; [ 13 158],[ 6.25882353 77.74117647] ; [ 12.74117647 158.25882353],0
u2,1,0.928448,0.008064,[25 24] ; [16 16],[24.80246914 24.19753086] ; [16.19753086 15.80246914],0
b4,1,0.986666,0.000279,[46 38] ; [94 78],[45.9375 38.0625] ; [94.0625 77.9375],0
b1,1,0.993355,6.9e-05,[40 44] ; [82 90],[40.03125 43.96875] ; [81.96875 90.03125],0
