Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,87.049963,[ 78 197] ; [112  36],[123.52245863 151.47754137] ; [66.47754137 81.52245863],1
p7,1,0.0,51.019986,[107 163] ; [112  35],[141.79856115 128.20143885] ; [77.20143885 69.79856115],1
p8,1,0.0,37.281908,[ 84 189] ; [91 57],[113.47980998 159.52019002] ; [61.52019002 86.47980998],1
p6,1,4e-06,21.412181,[ 43 230] ; [52 94],[ 61.8973747 211.1026253] ; [ 33.1026253 112.8973747],1
v1,1,5.1e-05,16.407256,[ 99 174] ; [83 63],[118.5823389 154.4176611] ; [63.4176611 82.5823389],1
p10,1,0.000753,11.353489,[166 108] ; [113  34],[181.58194774  92.41805226] ; [97.41805226 49.58194774],1
a7,1,0.001356,10.26445,[186  91] ; [121  27],[200.09176471  76.90823529] ; [106.90823529  41.09176471],0
r4,1,0.001574,9.990298,[204  75] ; [128  20],[216.92740047  62.07259953] ; [115.07259953  32.92740047],0
n4,1,0.001722,9.824205,[174 103] ; [115  33],[188.36  88.64] ; [100.64  47.36],0
p2,1,0.001876,9.667272,[192  86] ; [122  25],[205.39294118  72.60705882] ; [108.60705882  38.39294118],0
v3,1,0.002775,8.949585,[ 68 200] ; [57 87],[ 81.31067961 186.68932039] ; [ 43.68932039 100.31067961],0
n6,1,0.002786,8.942826,[190  86] ; [121  26],[202.92198582  73.07801418] ; [108.07801418  38.92198582],0
s7,1,0.005693,7.645015,[ 44 222] ; [39 99],[ 54.64851485 211.35148515] ; [ 28.35148515 109.64851485],0
d5,1,0.007429,7.166152,[189  88] ; [119  29],[200.74352941  76.25647059] ; [107.25647059  40.74352941],0
v2,1,0.011515,6.384051,[113 149] ; [82 64],[125.22058824 136.77941176] ; [69.77941176 76.22058824],0
p11,1,0.011905,6.324947,[182  97] ; [114  34],[193.40515222  85.59484778] ; [102.59484778  45.40515222],0
a5,1,0.033449,4.522662,[165 114] ; [103  45],[175.11007026 103.88992974] ; [92.88992974 55.11007026],0
r1,1,0.033599,4.514986,[184  93] ; [113  35],[193.57411765  83.42588235] ; [103.42588235  44.57411765],0
p5,1,0.03647,4.37499,[  6 272] ; [  9 139],[  9.78873239 268.21126761] ; [  5.21126761 142.78873239],0
u1,1,0.040514,4.196245,[ 25 254] ; [ 23 125],[ 31.36299766 247.63700234] ; [ 16.63700234 131.36299766],0
r2,1,0.050013,3.841034,[235  38] ; [136  11],[241.15  31.85] ; [129.85  17.15],0
p9,1,0.057997,3.593746,[183  88] ; [113  35],[191.44630072  79.55369928] ; [104.55369928  43.44630072],0
n3,1,0.066677,3.362976,[66 35] ; [18  3],[69.54098361 31.45901639] ; [14.45901639  6.54098361],0
