Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,46.792922,[447  81] ; [41 38],[424.48764415 103.51235585] ; [63.51235585 15.48764415],1
n5,1,0.0,37.382111,[474  59] ; [52 30],[455.86666667  77.13333333] ; [70.13333333 11.86666667],1
r4,1,0.0,30.203355,[489  46] ; [58 24],[474.30307942  60.69692058] ; [72.69692058  9.30307942],1
p9,1,0.0,28.02005,[453  72] ; [50 30],[436.48760331  88.51239669] ; [66.51239669 13.48760331],1
v4,1,0.0,26.87352,[507  27] ; [64 17],[495.79512195  38.20487805] ; [75.20487805  5.79512195],1
r3,1,0.0,26.251709,[508  24] ; [66 16],[497.34201954  34.65798046] ; [76.65798046  5.34201954],1
p11,1,7e-06,20.138602,[441  94] ; [50 32],[425.74554295 109.25445705] ; [65.25445705 16.74554295],1
p8,1,1.4e-05,18.810351,[287 237] ; [23 57],[268.94039735 255.05960265] ; [41.05960265 38.94039735],1
p6,1,1.6e-05,18.567399,[214 312] ; [12 66],[196.81456954 329.18543046] ; [29.18543046 48.81456954],1
p4,1,5e-05,16.454825,[335 195] ; [32 49],[318.34697218 211.65302782] ; [48.65302782 32.34697218],1
s6,1,7.5e-05,15.682643,[350 176] ; [36 46],[333.94078947 192.05921053] ; [52.05921053 29.94078947],1
s8,1,8e-05,15.552005,[253 278] ; [20 62],[236.4812398 294.5187602] ; [36.5187602 45.4812398],1
p2,1,9.5e-05,15.242763,[453  79] ; [54 26],[440.7254902  91.2745098] ; [66.2745098 13.7254902],1
s7,1,0.000149,14.38349,[268 237] ; [23 54],[252.5 252.5] ; [38.5 38.5],1
p3,1,0.000317,12.96766,[285 247] ; [26 55],[269.90538336 262.09461664] ; [41.09461664 39.90538336],1
s2,1,0.000431,12.391744,[262 269] ; [23 58],[247.27941176 283.72058824] ; [37.72058824 43.27941176],1
s5,1,0.001223,10.454677,[166 352] ; [11 67],[153.83557047 364.16442953] ; [23.16442953 54.83557047],0
p7,1,0.001797,9.74622,[339 182] ; [37 42],[326.49333333 194.50666667] ; [49.50666667 29.49333333],0
b1,1,0.002545,9.108223,[206 329] ; [46 36],[218.5089141 316.4910859] ; [33.4910859 48.5089141],0
v3,1,0.002952,8.836676,[243 277] ; [21 53],[231.11111111 288.88888889] ; [32.88888889 41.11111111],0
d1,1,0.004449,8.090637,[330 205] ; [37 45],[318.22528363 216.77471637] ; [48.77471637 33.22528363],0
u1,1,0.006264,7.472849,[106 429] ; [ 6 76],[ 97.11507293 437.88492707] ; [14.88492707 67.11507293],0
p5,1,0.007051,7.259876,[ 77 452] ; [ 3 78],[ 69.37704918 459.62295082] ; [10.62295082 70.37704918],0
v2,1,0.007489,7.15172,[311 205] ; [34 43],[300.20236088 215.79763912] ; [44.79763912 32.20236088],0
d4,1,0.009855,6.660992,[444  88] ; [58 23],[435.66721044  96.33278956] ; [66.33278956 14.66721044],0
v1,1,0.019797,5.429741,[296 223] ; [34 45],[286.40468227 232.59531773] ; [43.59531773 35.40468227],0
n3,1,0.025903,4.962462,[76 24] ; [14 12],[71.42857143 28.57142857] ; [18.57142857  7.42857143],0
r1,1,0.050316,3.83091,[433 100] ; [59 23],[426.4 106.6] ; [65.6 16.4],0
r2,1,0.053363,3.732517,[502  25] ; [72  8],[498.34925865  28.65074135] ; [75.65074135  4.34925865],0
d5,1,0.059641,3.547352,[442  92] ; [60 21],[435.88292683  98.11707317] ; [66.11707317 14.88292683],0
d3,1,0.082703,3.010968,[362 172] ; [47 34],[355.13170732 178.86829268] ; [53.86829268 27.13170732],0
p12,1,0.09731,2.749082,[ 50 480] ; [ 3 76],[ 46.12479475 483.87520525] ; [ 6.87520525 72.12479475],0
a1,1,0.103758,2.646807,[ 28 507] ; [ 8 74],[ 31.21555916 503.78444084] ; [ 4.78444084 77.21555916],0
s3,1,0.12275,2.381881,[288 237] ; [36 43],[281.62251656 243.37748344] ; [42.37748344 36.62251656],0
b3,1,0.126804,2.331204,[152 203] ; [15 33],[147.10918114 207.89081886] ; [19.89081886 28.10918114],0
b2,1,0.126804,2.331204,[152 203] ; [15 33],[147.10918114 207.89081886] ; [19.89081886 28.10918114],0
a7,1,0.19604,1.671631,[381 151] ; [53 29],[376.03908795 155.96091205] ; [57.96091205 24.03908795],0
a4,1,0.261659,1.259961,[255 275] ; [34 48],[250.27777778 279.72222222] ; [38.72222222 43.27777778],0
a2,1,0.324976,0.968815,[138 397] ; [17 65],[134.40032415 400.59967585] ; [20.59967585 61.40032415],0
a5,1,0.359792,0.83862,[409 125] ; [59 23],[405.7012987 128.2987013] ; [62.2987013 19.7012987],0
d2,1,0.378326,0.776135,[277 254] ; [38 43],[273.30882353 257.69117647] ; [41.69117647 39.30882353],0
u4,1,0.444257,0.585263,[ 14 521] ; [ 1 81],[ 13.00648298 521.99351702] ; [ 1.99351702 80.00648298],0
b5,1,0.56915,0.324107,[315 220] ; [51 31],[317.35818476 217.64181524] ; [48.64181524 33.35818476],0
n2,1,0.56923,0.323972,[74 27] ; [22  6],[75.1627907 25.8372093] ; [20.8372093  7.1627907],0
p1,1,0.602869,0.27069,[ 56 476] ; [ 7 74],[ 54.67536705 477.32463295] ; [ 8.32463295 72.67536705],0
n1,1,0.619315,0.246832,[46 53] ; [14 13],[47.14285714 51.85714286] ; [12.85714286 14.14285714],0
a6,1,0.63157,0.229937,[363 170] ; [53 28],[361.12052117 171.87947883] ; [54.87947883 26.12052117],0
u2,1,0.658129,0.195804,[77 67] ; [14 10],[78. 66.] ; [13. 11.],0
s1,1,0.714951,0.133382,[ 16 512] ; [ 3 76],[ 16.52718287 511.47281713] ; [ 2.47281713 76.52718287],0
b4,1,0.719035,0.12942,[315 220] ; [50 32],[316.4910859 218.5089141] ; [48.5089141 33.4910859],0
a3,1,0.754819,0.097526,[389 142] ; [58 23],[387.83823529 143.16176471] ; [59.16176471 21.83823529],0
u3,1,0.776112,0.080877,[74 71] ; [13 11],[74.64497041 70.35502959] ; [12.35502959 11.64497041],0
a8,1,0.85987,0.031166,[ 85 395] ; [13 64],[ 84.4524237 395.5475763] ; [13.5475763 63.4524237],0
