Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,114.106644,[ 34 147] ; [267 134],[93.60996564 87.39003436] ; [207.39003436 193.60996564],1
s3,1,0.0,97.752066,[ 46 133] ; [278 120],[100.51299827  78.48700173] ; [223.48700173 174.51299827],1
s8,1,0.0,74.325579,[ 41 142] ; [244 157],[89.30650685 93.69349315] ; [195.69349315 205.30650685],1
s7,1,0.0,73.014044,[ 44 126] ; [252 135],[90.34111311 79.65888689] ; [205.65888689 181.34111311],1
s5,1,0.0,41.767789,[ 27 150] ; [168 222],[ 60.87301587 116.12698413] ; [134.12698413 255.87301587],1
p9,1,0.0,26.039969,[133  47] ; [359  39],[153.21799308  26.78200692] ; [338.78200692  59.21799308],1
p4,1,2e-06,22.47719,[90 90] ; [283 119],[115.36082474  64.63917526] ; [257.63917526 144.36082474],1
n6,1,9e-06,19.81991,[144  38] ; [370  32],[160.18493151  21.81506849] ; [353.81506849  48.18493151],1
r4,1,3.4e-05,17.183631,[151  32] ; [377  26],[164.88737201  18.11262799] ; [363.11262799  39.88737201],1
p10,1,3.6e-05,17.065141,[132  49] ; [347  52],[149.48103448  31.51896552] ; [329.51896552  69.48103448],1
p6,1,5.7e-05,16.198313,[ 48 130] ; [177 219],[ 69.77351916 108.22648084] ; [155.22648084 240.77351916],1
p12,1,7.7e-05,15.63225,[  3 178] ; [ 46 354],[ 15.26506024 165.73493976] ; [ 33.73493976 366.26506024],1
r1,1,9.5e-05,15.237072,[134  48] ; [349  53],[150.5239726  31.4760274] ; [332.4760274  69.5239726],1
v4,1,0.00017,14.13281,[162  20] ; [389  13],[171.71575342  10.28424658] ; [379.28424658  22.71575342],1
n5,1,0.000314,12.987157,[142  40] ; [358  43],[156.08919383  25.91080617] ; [343.91080617  57.08919383],1
p5,1,0.000654,11.614836,[ 10 172] ; [ 62 337],[ 22.55421687 159.44578313] ; [ 49.44578313 349.55421687],1
s4,1,0.000894,11.035186,[ 13 170] ; [ 69 326],[ 25.96193772 157.03806228] ; [ 56.03806228 338.96193772],1
u1,1,0.001981,9.566761,[ 27 156] ; [106 297],[ 41.53412969 141.46587031] ; [ 91.46587031 311.53412969],0
r3,1,0.002011,9.539412,[165  17] ; [388  13],[172.63464837   9.36535163] ; [380.36535163  20.63464837],0
v1,1,0.00404,8.265951,[86 94] ; [237 154],[101.82136602  78.17863398] ; [221.17863398 169.82136602],0
p2,1,0.007385,7.176847,[144  37] ; [353  48],[154.5652921  26.4347079] ; [342.4347079  58.5652921],0
p3,1,0.010941,6.47495,[83 98] ; [230 172],[97.17495712 83.82504288] ; [215.82504288 186.17495712],0
p7,1,0.015636,5.8434,[106  75] ; [268 121],[118.76140351  62.23859649] ; [255.23859649 133.76140351],0
u3,1,0.02167,5.272089,[20 27] ; [52 30],[26.23255814 20.76744186] ; [45.76744186 36.23255814],0
u4,1,0.028812,4.778817,[  1 182] ; [ 15 388],[  4.99658703 178.00341297] ; [ 11.00341297 391.99658703],0
a6,1,0.053099,3.740812,[137  46] ; [269 133],[127.00512821  55.99487179] ; [278.99487179 123.00512821],0
p8,1,0.059897,3.540224,[83 97] ; [215 179],[93.44947735 86.55052265] ; [204.55052265 189.44947735],0
n2,1,0.074244,3.186597,[28 16] ; [59 16],[32.16806723 11.83193277] ; [54.83193277 20.16806723],0
b5,1,0.105992,2.61299,[102  81] ; [253 150],[110.86177474  72.13822526] ; [244.13822526 158.86177474],0
u2,1,0.115093,2.482855,[22 24] ; [51 31],[26.234375 19.765625] ; [46.765625 35.234375],0
a2,1,0.125976,2.341406,[ 45 138] ; [124 279],[ 52.77645051 130.22354949] ; [116.22354949 286.77645051],0
a1,1,0.139335,2.185293,[  7 176] ; [ 28 375],[ 10.93003413 172.06996587] ; [ 24.06996587 378.93003413],0
s1,1,0.141705,2.159345,[  3 177] ; [ 16 382],[  5.91695502 174.08304498] ; [ 13.08304498 384.91695502],0
a3,1,0.187016,1.740966,[136  46] ; [320  82],[142.10958904  39.89041096] ; [313.89041096  88.10958904],0
n1,1,0.198597,1.652659,[15 27] ; [36 39],[18.30769231 23.69230769] ; [32.69230769 42.30769231],0
p11,1,0.224778,1.473604,[143  40] ; [332  71],[148.33617747  34.66382253] ; [326.66382253  76.33617747],0
a8,1,0.260022,1.26864,[ 22 142] ; [ 63 301],[ 26.40151515 137.59848485] ; [ 58.59848485 305.40151515],0
r2,1,0.320878,0.985365,[166  11] ; [380  17],[168.36585366   8.63414634] ; [377.63414634  19.36585366],0
a5,1,0.321845,0.981433,[143  40] ; [329  74],[147.39931741  35.60068259] ; [324.60068259  78.39931741],0
d3,1,0.356638,0.849697,[131  52] ; [303 100],[135.53242321  47.46757679] ; [298.46757679 104.53242321],0
v2,1,0.357331,0.847252,[99 77] ; [236 155],[103.98589065  72.01410935] ; [231.01410935 159.98589065],0
b4,1,0.390629,0.736982,[103  80] ; [242 161],[107.73890785  75.26109215] ; [237.26109215 165.73890785],0
v3,1,0.435242,0.608794,[ 71 105] ; [171 219],[ 75.25088339 100.74911661] ; [166.74911661 223.25088339],0
b2,1,0.467954,0.526802,[45 64] ; [ 98 165],[41.90053763 67.09946237] ; [101.09946237 161.90053763],0
b3,1,0.467954,0.526802,[45 64] ; [ 98 165],[41.90053763 67.09946237] ; [101.09946237 161.90053763],0
d4,1,0.492172,0.471774,[161  21] ; [364  39],[163.33333333  18.66666667] ; [361.66666667  41.33333333],0
p1,1,0.586683,0.295554,[ 16 166] ; [ 30 371],[ 14.36020583 167.63979417] ; [ 31.63979417 369.36020583],0
a7,1,0.630306,0.231646,[131  51] ; [297 105],[133.38356164  48.61643836] ; [294.61643836 107.38356164],0
a4,1,0.730828,0.118353,[95 87] ; [216 186],[96.92123288 85.07876712] ; [214.07876712 187.92123288],0
n3,1,0.848826,0.036335,[32 12] ; [55 19],[32.44067797 11.55932203] ; [54.55932203 19.44067797],0
d1,1,0.876139,0.024294,[131  52] ; [291 112],[131.78498294  51.21501706] ; [290.21501706 112.78498294],0
b1,1,0.883907,0.021321,[ 72 111] ; [156 247],[ 71.20136519 111.79863481] ; [156.79863481 246.20136519],0
d2,1,0.988054,0.000224,[104  76] ; [232 170],[103.91752577  76.08247423] ; [232.08247423 169.91752577],0
