Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.907796,[232  85] ; [ 4 64],[194.31688312 122.68311688] ; [41.68311688 26.31688312],1
d4,1,0.0,89.511885,[290  27] ; [30 38],[263.48051948  53.51948052] ; [56.51948052 11.48051948],1
d3,1,0.0,37.035443,[247  70] ; [28 40],[226.42857143  90.57142857] ; [48.57142857 19.42857143],1
d2,1,5e-05,16.436571,[165 152] ; [17 51],[149.85454545 167.14545455] ; [32.14545455 35.85454545],1
a4,1,0.000123,14.743224,[150 166] ; [15 53],[135.78125 180.21875] ; [29.21875 38.78125],1
p2,1,0.000294,13.108125,[300  16] ; [56 12],[292.95833333  23.04166667] ; [63.04166667  4.95833333],1
r4,1,0.000496,12.130551,[300  17] ; [56 12],[293.12207792  23.87792208] ; [62.87792208  5.12207792],1
a3,1,0.001042,10.75166,[238  77] ; [38 30],[226.99738903  88.00261097] ; [49.00261097 18.99738903],0
r1,1,0.002051,9.503451,[270  44] ; [48 20],[261.39267016  52.60732984] ; [56.60732984 11.39267016],0
v4,1,0.002725,8.98275,[308   6] ; [61  6],[304.11023622   9.88976378] ; [64.88976378  2.11023622],0
a5,1,0.002796,8.935882,[250  67] ; [42 26],[240.42597403  76.57402597] ; [51.57402597 16.42597403],0
n4,1,0.003981,8.292293,[263  54] ; [46 22],[254.42337662  62.57662338] ; [54.57662338 13.42337662],0
u1,1,0.007614,7.1222,[ 61 256] ; [ 4 64],[ 53.51948052 263.48051948] ; [11.48051948 56.51948052],0
p9,1,0.009463,6.733233,[285  30] ; [54 14],[278.81201044  36.18798956] ; [60.18798956  7.81201044],0
p1,1,0.009764,6.677379,[ 30 284] ; [14 54],[ 36.16753927 277.83246073] ; [ 7.83246073 60.16753927],0
a2,1,0.011222,6.429799,[ 77 240] ; [ 7 61],[ 69.16363636 247.83636364] ; [14.83636364 53.16363636],0
r2,1,0.011619,6.368164,[299  13] ; [59  8],[294.71240106  17.28759894] ; [63.28759894  3.71240106],0
v1,1,0.020755,5.347272,[193 117] ; [32 36],[184.52380952 125.47619048] ; [40.47619048 27.52380952],0
b1,1,0.071088,3.257717,[121 196] ; [34 34],[127.62337662 189.37662338] ; [27.37662338 40.62337662],0
p4,1,0.071818,3.240978,[251  66] ; [47 21],[245.36623377  71.63376623] ; [52.63376623 15.36623377],0
r3,1,0.074227,3.186985,[305   9] ; [63  5],[302.4921466  11.5078534] ; [65.5078534  2.4921466],0
b5,1,0.104852,2.630154,[171 146] ; [44 24],[177.02597403 139.97402597] ; [37.97402597 30.02597403],0
p10,1,0.112583,2.517585,[282  34] ; [56 12],[278.14583333  37.85416667] ; [59.85416667  8.14583333],0
v2,1,0.144325,2.131224,[188 119] ; [34 32],[182.71849866 124.28150134] ; [39.28150134 26.71849866],0
p12,1,0.235666,1.406335,[ 31 285] ; [10 58],[ 33.73958333 282.26041667] ; [ 7.26041667 60.73958333],0
p11,1,0.236129,1.403558,[282  35] ; [57 11],[279.12467532  37.87532468] ; [59.87532468  8.12467532],0
n6,1,0.288,1.128947,[277  36] ; [57 11],[274.38845144  38.61154856] ; [59.61154856  8.38845144],0
u3,1,0.363045,0.827332,[44 34] ; [14 16],[41.88888889 36.11111111] ; [16.11111111 13.88888889],0
