Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.42322,[22  8] ; [30 83],[10.90909091 19.09090909] ; [41.09090909 71.90909091],1
u4,1,0.310044,1.030489,[ 1 29] ; [  1 112],[ 0.41958042 29.58041958] ; [  1.58041958 111.41958042],0
a3,1,0.321231,0.983927,[20 10] ; [64 49],[17.62237762 12.37762238] ; [66.37762238 46.62237762],0
n3,1,0.335573,0.927273,[6 5] ; [28 12],[7.33333333 3.66666667] ; [26.66666667 13.33333333],0
n2,1,0.356006,0.851932,[9 2] ; [27 13],[7.76470588 3.23529412] ; [28.23529412 11.76470588],0
p3,1,0.361562,0.832461,[14 16] ; [42 70],[11.83098592 18.16901408] ; [44.16901408 67.83098592],0
u2,1,0.387244,0.74758,[5 5] ; [17 31],[3.79310345 6.20689655] ; [18.20689655 29.79310345],0
u1,1,0.447647,0.576602,[ 2 28] ; [  4 109],[ 1.25874126 28.74125874] ; [  4.74125874 108.25874126],0
b1,1,0.508829,0.436474,[11 19] ; [49 64],[12.58741259 17.41258741] ; [47.41258741 65.58741259],0
n4,1,0.514021,0.425873,[25  5] ; [88 25],[23.70629371  6.29370629] ; [89.29370629 23.70629371],0
a8,1,0.550591,0.35626,[ 2 28] ; [11 96],[ 2.84671533 27.15328467] ; [10.15328467 96.84671533],0
v3,1,0.571681,0.319878,[ 9 19] ; [30 82],[ 7.8 20.2] ; [31.2 80.8],0
d5,1,0.579712,0.306701,[21  9] ; [73 40],[19.72027972 10.27972028] ; [74.27972028 38.72027972],0
a6,1,0.625198,0.238629,[19 11] ; [66 47],[17.83216783 12.16783217] ; [67.16783217 45.83216783],0
p12,1,0.628565,0.234011,[ 2 28] ; [  5 106],[ 1.4893617 28.5106383] ; [  5.5106383 105.4893617],0
b2,1,0.737222,0.112583,[ 6 13] ; [25 45],[ 6.61797753 12.38202247] ; [24.38202247 45.61797753],0
b3,1,0.737222,0.112583,[ 6 13] ; [25 45],[ 6.61797753 12.38202247] ; [24.38202247 45.61797753],0
r3,1,0.78458,0.074723,[24  6] ; [87 25],[23.45070423  6.54929577] ; [87.54929577 24.45070423],0
a2,1,0.921589,0.009689,[ 3 27] ; [ 12 101],[ 3.14685315 26.85314685] ; [ 11.85314685 101.14685315],0
d2,1,0.933207,0.007024,[11 19] ; [42 70],[11.1971831 18.8028169] ; [41.8028169 70.1971831],0
a4,1,0.975457,0.000947,[10 20] ; [37 75],[ 9.92957746 20.07042254] ; [37.07042254 74.92957746],0
