Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,25.562332,[50 17] ; [105 157],[31.56534954 35.43465046] ; [123.43465046 138.56534954],1
d4,1,2.7e-05,17.595638,[66  4] ; [183  79],[52.5 17.5] ; [196.5  65.5],1
s2,1,0.000967,10.889576,[29 41] ; [ 57 203],[18.24242424 51.75757576] ; [ 67.75757576 192.24242424],1
p5,1,0.002887,8.877814,[ 7 62] ; [  6 255],[ 2.71818182 66.28181818] ; [ 10.28181818 250.71818182],0
v1,1,0.008415,6.943044,[36 32] ; [ 91 166],[26.57230769 41.42769231] ; [100.42769231 156.57230769],0
p10,1,0.013219,6.139574,[55 14] ; [165  93],[46.42201835 22.57798165] ; [173.57798165  84.42201835],0
a7,1,0.016891,5.707622,[40 30] ; [188  73],[48.21752266 21.78247734] ; [179.78247734  81.21752266],0
a5,1,0.017642,5.631326,[51 19] ; [150 112],[42.37951807 27.62048193] ; [158.62048193 103.37951807],0
n6,1,0.02176,5.264885,[59 10] ; [188  73],[51.64545455 17.35454545] ; [195.35454545  65.64545455],0
p9,1,0.029428,4.742425,[56 12] ; [178  80],[48.80981595 19.19018405] ; [185.19018405  72.80981595],0
s3,1,0.031331,4.63476,[32 37] ; [ 84 175],[24.40243902 44.59756098] ; [ 91.59756098 167.40243902],0
d1,1,0.031761,4.611376,[40 30] ; [112 150],[32.04819277 37.95180723] ; [119.95180723 142.04819277],0
r1,1,0.036132,4.39088,[54 15] ; [169  91],[46.76899696 22.23100304] ; [176.23100304  83.76899696],0
b5,1,0.036412,4.377691,[35 35] ; [167  95],[42.59036145 27.40963855] ; [159.40963855 102.59036145],0
p3,1,0.055812,3.657656,[31 38] ; [ 85 176],[24.25454545 44.74545455] ; [ 91.74545455 169.25454545],0
r4,1,0.070116,3.280297,[60 10] ; [198  64],[54.39759036 15.60240964] ; [203.60240964  58.39759036],0
r2,1,0.076963,3.127894,[64  5] ; [218  40],[59.50458716  9.49541284] ; [222.49541284  35.50458716],0
s4,1,0.082242,3.020028,[14 54] ; [ 32 227],[ 9.56574924 58.43425076] ; [ 36.43425076 222.56574924],0
a4,1,0.085728,2.952815,[31 39] ; [ 86 173],[24.89361702 45.10638298] ; [ 92.10638298 166.89361702],0
p7,1,0.112727,2.515562,[42 26] ; [131 126],[36.19692308 31.80307692] ; [136.80307692 120.19692308],0
s8,1,0.113032,2.511311,[15 55] ; [ 36 226],[10.75301205 59.24698795] ; [ 40.24698795 221.75301205],0
p6,1,0.115184,2.481618,[22 46] ; [ 59 197],[17. 51.] ; [ 64. 192.],0
p12,1,0.141243,2.16436,[ 3 65] ; [  4 258],[ 1.44242424 66.55757576] ; [  5.55757576 256.44242424],0
p2,1,0.15614,2.011221,[56 13] ; [190  71],[51.43636364 17.56363636] ; [194.56363636  66.43636364],0
a1,1,0.170313,1.880189,[ 5 65] ; [  9 253],[ 2.95180723 67.04819277] ; [ 11.04819277 250.95180723],0
a6,1,0.199918,1.64297,[41 29] ; [175  87],[45.54216867 24.45783133] ; [170.45783133  91.54216867],0
d2,1,0.205005,1.606354,[31 39] ; [ 94 167],[26.43504532 43.56495468] ; [ 98.56495468 162.43504532],0
v4,1,0.206111,1.598533,[63  6] ; [224  38],[59.82779456  9.17220544] ; [227.17220544  34.82779456],0
p8,1,0.227328,1.457504,[33 36] ; [103 156],[28.6097561 40.3902439] ; [107.3902439 151.6097561],0
