Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,108.232088,[326  61] ; [144 162],[262.46753247 124.53246753] ; [207.53246753  98.46753247],1
p3,1,0.0,58.813364,[256 133] ; [115 198],[205.58262108 183.41737892] ; [165.41737892 147.58262108],1
p4,1,0.0,54.564321,[292  98] ; [149 163],[245. 145.] ; [196. 116.],1
p6,1,0.0,40.550996,[190 199] ; [ 78 231],[149.35816619 239.64183381] ; [118.64183381 190.35816619],1
p2,1,0.0,37.338399,[363  27] ; [240  72],[335.  55.] ; [268.  44.],1
p5,1,1e-06,25.009914,[ 71 320] ; [ 17 291],[ 49.22460658 341.77539342] ; [ 38.77539342 269.22460658],1
p11,1,9e-06,19.693552,[354  37] ; [246  67],[333.23863636  57.76136364] ; [266.76136364  46.23863636],1
v1,1,0.000289,13.137689,[237 145] ; [145 156],[213.65153734 168.34846266] ; [168.34846266 132.65153734],1
r4,1,0.00214,9.425273,[375  16] ; [282  31],[364.89630682  26.10369318] ; [292.10369318  20.89630682],0
n5,1,0.002784,8.943632,[321  69] ; [226  84],[304.75714286  85.24285714] ; [242.24285714  67.75714286],0
s5,1,0.003457,8.548967,[155 221] ; [ 91 209],[136.82840237 239.17159763] ; [109.17159763 190.82840237],0
p1,1,0.003498,8.527479,[ 44 345] ; [ 16 297],[ 33.24786325 355.75213675] ; [ 26.75213675 286.24786325],0
b5,1,0.006596,7.379829,[214 177] ; [203 110],[231.60085227 159.39914773] ; [185.39914773 127.60085227],0
r1,1,0.015915,5.812207,[330  60] ; [241  70],[317.67475036  72.32524964] ; [253.32524964  57.67475036],0
s8,1,0.017809,5.614885,[201 187] ; [134 179],[185.42082739 202.57917261] ; [149.57917261 163.42082739],0
p12,1,0.018634,5.535547,[ 45 344] ; [ 20 293],[ 36.01851852 352.98148148] ; [ 28.98148148 284.01851852],0
a5,1,0.021169,5.312813,[308  83] ; [223  90],[294.91619318  96.08380682] ; [236.08380682  76.91619318],0
v3,1,0.022159,5.233234,[173 209] ; [109 189],[158.41764706 223.58235294] ; [123.58235294 174.41764706],0
n4,1,0.022605,5.198618,[320  71] ; [234  79],[307.69034091  83.30965909] ; [246.30965909  66.69034091],0
v4,1,0.02841,4.80304,[380   9] ; [294  17],[374.55142857  14.44857143] ; [299.44857143  11.55142857],0
a6,1,0.07357,3.201514,[259 130] ; [228  85],[269.86182336 119.13817664] ; [217.13817664  95.86182336],0
a2,1,0.08209,3.023026,[ 83 308] ; [ 84 229],[ 92.75142045 298.24857955] ; [ 74.24857955 238.75142045],0
s7,1,0.093316,2.81622,[204 168] ; [146 156],[193.17507418 178.82492582] ; [156.82492582 145.17507418],0
u1,1,0.111602,2.53139,[ 63 328] ; [ 65 248],[ 71.09090909 319.90909091] ; [ 56.90909091 256.09090909],0
n6,1,0.120854,2.406216,[344  43] ; [265  47],[337.17167382  49.82832618] ; [271.82832618  40.17167382],0
a8,1,0.154725,2.025036,[ 56 305] ; [ 33 251],[ 49.8124031 311.1875969] ; [ 39.1875969 244.8124031],0
b4,1,0.164717,1.930382,[217 174] ; [190 123],[226.046875 164.953125] ; [180.953125 132.046875],0
s6,1,0.180098,1.796813,[273 105] ; [210 101],[264.98403483 113.01596517] ; [218.01596517  92.98403483],0
d1,1,0.21733,1.521912,[244 147] ; [181 132],[236.04403409 154.95596591] ; [188.95596591 124.04403409],0
p9,1,0.220897,1.498532,[373  18] ; [291  21],[369.3086771  21.6913229] ; [294.6913229  17.3086771],0
n2,1,0.280237,1.165938,[44 10] ; [61 22],[41.38686131 12.61313869] ; [63.61313869 19.38686131],0
u4,1,0.316011,1.005385,[  9 382] ; [  4 309],[  7.22017045 383.77982955] ; [  5.77982955 307.22017045],0
s1,1,0.320361,0.98747,[  9 381] ; [ 11 297],[ 11.1747851 378.8252149] ; [  8.8252149 299.1747851],0
a1,1,0.337695,0.919163,[ 21 370] ; [ 12 301],[ 18.328125 372.671875] ; [ 14.671875 298.328125],0
d4,1,0.502588,0.449467,[328  61] ; [258  55],[324.72079772  64.27920228] ; [261.27920228  51.72079772],0
a4,1,0.521813,0.410309,[170 220] ; [144 169],[174.19630156 215.80369844] ; [139.80369844 173.19630156],0
u3,1,0.55646,0.345871,[63 48] ; [50 32],[64.98963731 46.01036269] ; [48.01036269 33.98963731],0
s2,1,0.595461,0.281896,[208 181] ; [172 138],[211.47353362 177.52646638] ; [168.52646638 141.47353362],0
a3,1,0.603645,0.269533,[279 110] ; [230  83],[282.05270655 106.94729345] ; [226.94729345  86.05270655],0
s3,1,0.605863,0.266243,[223 165] ; [183 125],[226.33333333 161.66666667] ; [179.66666667 128.33333333],0
v2,1,0.610155,0.259949,[227 151] ; [172 124],[223.77151335 154.22848665] ; [175.22848665 120.77151335],0
