Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001265,10.392229,[29 19] ; [33  3],[35.42857143 12.57142857] ; [26.57142857  9.42857143],0
d4,1,0.003722,8.414885,[30 19] ; [33  4],[35.89534884 13.10465116] ; [27.10465116  9.89534884],0
v3,1,0.005579,7.681487,[ 6 43] ; [13 21],[11.21686747 37.78313253] ; [ 7.78313253 26.21686747],0
p10,1,0.011783,6.343199,[30 19] ; [31  5],[35.16470588 13.83529412] ; [25.83529412 10.16470588],0
v1,1,0.043922,4.059552,[14 35] ; [18 18],[18.44705882 30.55294118] ; [13.55294118 22.44705882],0
d1,1,0.051464,3.793098,[15 34] ; [19 18],[19.37209302 29.62790698] ; [14.62790698 22.37209302],0
d3,1,0.093881,2.806533,[31 17] ; [30  7],[34.44705882 13.55294118] ; [26.55294118 10.44705882],0
d5,1,0.093881,2.806533,[31 17] ; [30  7],[34.44705882 13.55294118] ; [26.55294118 10.44705882],0
a7,1,0.094517,2.795705,[28 20] ; [28  9],[31.62352941 16.37647059] ; [24.37647059 12.62352941],0
a3,1,0.106076,2.611726,[26 23] ; [26 11],[29.62790698 19.37209302] ; [22.37209302 14.62790698],0
r1,1,0.109219,2.565489,[29 20] ; [28  9],[32.47674419 16.52325581] ; [24.52325581 12.47674419],0
r3,1,0.176966,1.822917,[39  9] ; [33  3],[41.14285714  6.85714286] ; [30.85714286  5.14285714],0
n1,1,0.205924,1.599853,[ 7 12] ; [1 7],[ 5.62962963 13.37037037] ; [2.37037037 5.62962963],0
r4,1,0.25366,1.303033,[36 13] ; [31  6],[38.1744186 10.8255814] ; [28.8255814  8.1744186],0
u2,1,0.254616,1.297798,[11 12] ; [3 8],[ 9.47058824 13.52941176] ; [4.52941176 6.47058824],0
b2,1,0.270105,1.216216,[ 4 26] ; [ 4 11],[ 5.33333333 24.66666667] ; [ 2.66666667 12.33333333],0
b3,1,0.270105,1.216216,[ 4 26] ; [ 4 11],[ 5.33333333 24.66666667] ; [ 2.66666667 12.33333333],0
p2,1,0.319126,0.992525,[39 10] ; [26 11],[37.03488372 11.96511628] ; [27.96511628  9.03488372],0
b1,1,0.341505,0.904774,[18 31] ; [10 27],[15.95348837 33.04651163] ; [12.04651163 24.95348837],0
v4,1,0.358273,0.843938,[41  7] ; [34  3],[42.35294118  5.64705882] ; [32.64705882  4.35294118],0
s6,1,0.36649,0.815531,[32 15] ; [27  8],[33.81707317 13.18292683] ; [25.18292683  9.81707317],0
n6,1,0.383045,0.760906,[37 12] ; [30  6],[38.62352941 10.37647059] ; [28.37647059  7.62352941],0
u3,1,0.397063,0.717204,[14  9] ; [5 6],[12.85294118 10.14705882] ; [6.14705882 4.85294118],0
a1,1,0.399822,0.708861,[ 1 48] ; [ 2 35],[ 1.70930233 47.29069767] ; [ 1.29069767 35.70930233],0
n3,1,0.400659,0.706347,[11  8] ; [6 2],[11.96296296  7.03703704] ; [5.03703704 2.96296296],0
a5,1,0.425809,0.634226,[29 20] ; [25 12],[30.76744186 18.23255814] ; [23.23255814 13.76744186],0
n2,1,0.430412,0.621711,[14  5] ; [7 1],[14.77777778  4.22222222] ; [6.22222222 1.77777778],0
p7,1,0.448532,0.574359,[24 24] ; [21 15],[25.71428571 22.28571429] ; [19.28571429 16.71428571],0
p6,1,0.460659,0.544292,[14 35] ; [13 23],[15.56470588 33.43529412] ; [11.43529412 24.56470588],0
b5,1,0.504545,0.445364,[30 19] ; [20 17],[28.48837209 20.51162791] ; [21.51162791 15.48837209],0
a4,1,0.57864,0.308439,[17 32] ; [15 22],[18.23255814 30.76744186] ; [13.76744186 23.23255814],0
s7,1,0.603489,0.269765,[20 26] ; [14 23],[18.84337349 27.15662651] ; [15.15662651 21.84337349],0
d2,1,0.657642,0.1964,[15 34] ; [13 24],[15.95348837 33.04651163] ; [12.04651163 24.95348837],0
p11,1,0.678532,0.171783,[31 18] ; [25 12],[31.90697674 17.09302326] ; [24.09302326 12.90697674],0
n4,1,0.686146,0.163289,[27 22] ; [22 15],[27.91860465 21.08139535] ; [21.08139535 15.91860465],0
u1,1,0.720436,0.128075,[ 3 46] ; [ 3 34],[ 3.41860465 45.58139535] ; [ 2.58139535 34.41860465],0
n5,1,0.729495,0.119576,[30 19] ; [24 13],[30.76744186 18.23255814] ; [23.23255814 13.76744186],0
p1,1,0.730052,0.119064,[ 2 47] ; [ 1 36],[ 1.70930233 47.29069767] ; [ 1.29069767 35.70930233],0
p8,1,0.764552,0.089706,[20 29] ; [15 19],[20.6626506 28.3373494] ; [14.3373494 19.6626506],0
b4,1,0.779702,0.078236,[29 20] ; [23 14],[29.62790698 19.37209302] ; [22.37209302 14.62790698],0
r2,1,0.810601,0.057432,[42  6] ; [33  4],[42.35294118  5.64705882] ; [32.64705882  4.35294118],0
a6,1,0.821299,0.051019,[29 20] ; [21 16],[28.48837209 20.51162791] ; [21.51162791 15.48837209],0
p4,1,0.827588,0.047435,[24 25] ; [19 18],[24.5 24.5] ; [18.5 18.5],0
s3,1,0.829294,0.046486,[28 21] ; [22 15],[28.48837209 20.51162791] ; [21.51162791 15.48837209],0
p5,1,0.840198,0.040659,[ 1 48] ; [ 1 36],[ 1.13953488 47.86046512] ; [ 0.86046512 36.13953488],0
s5,1,0.853493,0.034101,[18 28] ; [14 20],[18.4 27.6] ; [13.6 20.4],0
p3,1,0.92718,0.008353,[23 26] ; [17 20],[22.79069767 26.20930233] ; [17.20930233 19.79069767],0
a2,1,0.927487,0.008282,[ 5 44] ; [ 4 33],[ 5.12790698 43.87209302] ; [ 3.87209302 33.12790698],0
s2,1,0.991758,0.000107,[26 22] ; [20 17],[25.97647059 22.02352941] ; [20.02352941 16.97647059],0
