Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,78.71092,[443  91] ; [34 52],[410.83548387 123.16451613] ; [66.16451613 19.83548387],1
n4,1,0.0,35.041846,[455  79] ; [51 36],[435.11111111  98.88888889] ; [70.88888889 16.11111111],1
p10,1,0.0,28.294684,[463  67] ; [55 30],[446.40650407  83.59349593] ; [71.59349593 13.40650407],1
p9,1,2e-06,22.663943,[473  56] ; [60 25],[459.21335505  69.78664495] ; [73.78664495 11.21335505],1
p6,1,0.000141,14.485343,[215 313] ; [16 68],[199.29411765 328.70588235] ; [31.70588235 52.29411765],1
p11,1,0.000345,12.806515,[444  91] ; [58 29],[431.78456592 103.21543408] ; [70.21543408 16.78456592],1
s5,1,0.000552,11.932122,[209 305] ; [17 65],[194.90604027 319.09395973] ; [31.09395973 50.90604027],1
s7,1,0.003605,8.472757,[282 231] ; [30 50],[269.90893761 243.09106239] ; [42.09106239 37.90893761],0
s6,1,0.004501,8.06967,[377 143] ; [50 37],[365.79901153 154.20098847] ; [61.20098847 25.79901153],0
p7,1,0.004872,7.926253,[356 167] ; [44 40],[344.64579901 178.35420099] ; [55.35420099 28.64579901],0
d1,1,0.007129,7.240104,[373 162] ; [48 39],[362.11414791 172.88585209] ; [58.88585209 28.11414791],0
p8,1,0.007305,7.196501,[303 220] ; [36 49],[291.60690789 231.39309211] ; [47.39309211 37.60690789],0
u1,1,0.012233,6.276834,[133 402] ; [11 76],[123.8585209 411.1414791] ; [20.1414791 66.8585209],0
s8,1,0.016382,5.76139,[268 261] ; [32 55],[257.62987013 271.37012987] ; [42.37012987 44.62987013],0
p5,1,0.033489,4.520583,[ 68 464] ; [ 4 80],[ 62.18181818 469.81818182] ; [ 9.81818182 74.18181818],0
d2,1,0.036609,4.368502,[318 215] ; [41 45],[309.12277868 223.87722132] ; [49.87722132 36.12277868],0
p4,1,0.036968,4.351891,[346 185] ; [46 40],[337.36142626 193.63857374] ; [54.63857374 31.36142626],0
v1,1,0.040851,4.182172,[308 215] ; [40 45],[299.34868421 223.65131579] ; [48.65131579 36.34868421],0
u2,1,0.040885,4.180788,[57 49] ; [15  4],[61.056 44.944] ; [10.944  8.056],0
b1,1,0.045275,4.008373,[198 337] ; [42 45],[206.43086817 328.56913183] ; [33.56913183 53.43086817],0
v4,1,0.048465,3.893804,[527   8] ; [82  4],[524.66183575  10.33816425] ; [84.33816425  1.66183575],0
p2,1,0.048923,3.878,[458  74] ; [67 19],[451.94174757  80.05825243] ; [73.05825243 12.94174757],0
p12,1,0.069454,3.295885,[ 51 480] ; [ 3 81],[ 46.62439024 484.37560976] ; [ 7.37560976 76.62439024],0
s2,1,0.071799,3.241407,[289 240] ; [38 48],[281.27317073 247.72682927] ; [45.72682927 40.27317073],0
s4,1,0.096054,2.769872,[ 92 434] ; [ 9 78],[ 86.66557912 439.33442088] ; [14.33442088 72.66557912],0
u3,1,0.110774,2.543143,[62 45] ; [14  4],[65.056 41.944] ; [10.944  7.056],0
r2,1,0.144403,2.130401,[524   7] ; [84  3],[522.40776699   8.59223301] ; [85.59223301  1.40776699],0
d4,1,0.154997,2.022368,[465  69] ; [70 16],[460.79032258  73.20967742] ; [74.20967742 11.79032258],0
b2,1,0.161208,1.962859,[144 191] ; [17 35],[139.36692506 195.63307494] ; [21.63307494 30.36692506],0
b3,1,0.161208,1.962859,[144 191] ; [17 35],[139.36692506 195.63307494] ; [21.63307494 30.36692506],0
d5,1,0.206576,1.595263,[462  72] ; [70 16],[458.20645161  75.79354839] ; [73.79354839 12.20645161],0
a1,1,0.214629,1.539924,[ 29 506] ; [ 2 85],[ 26.66398714 508.33601286] ; [ 4.33601286 82.66398714],0
d3,1,0.215671,1.532945,[395 140] ; [58 28],[390.26570048 144.73429952] ; [62.73429952 23.26570048],0
a2,1,0.21827,1.515708,[177 358] ; [23 64],[172.02572347 362.97427653] ; [27.97427653 59.02572347],0
p3,1,0.219751,1.505995,[292 241] ; [41 45],[286.73505654 246.26494346] ; [46.26494346 39.73505654],0
s3,1,0.348532,0.878795,[302 226] ; [44 41],[298.0228385 229.9771615] ; [47.9771615 37.0228385],0
s1,1,0.358996,0.841402,[ 15 512] ; [ 4 81],[ 16.36111111 510.63888889] ; [ 2.63888889 82.36111111],0
a4,1,0.369638,0.80488,[291 242] ; [43 44],[287.13225806 245.86774194] ; [46.86774194 40.13225806],0
a8,1,0.428447,0.627029,[ 72 410] ; [ 9 69],[ 69.71785714 412.28214286] ; [11.28214286 66.71785714],0
v2,1,0.437959,0.601625,[315 203] ; [45 35],[311.83946488 206.16053512] ; [48.16053512 31.83946488],0
v3,1,0.498267,0.458625,[223 295] ; [30 47],[220.25882353 297.74117647] ; [32.74117647 44.25882353],0
a7,1,0.560982,0.338007,[403 132] ; [63 24],[400.81993569 134.18006431] ; [65.18006431 21.81993569],0
p1,1,0.56808,0.325906,[ 47 485] ; [ 6 80],[ 45.62459547 486.37540453] ; [ 7.37540453 78.62459547],0
a3,1,0.667899,0.18407,[428 106] ; [68 19],[426.51207729 107.48792271] ; [69.48792271 17.51207729],0
n1,1,0.742684,0.107782,[40 65] ; [ 9 17],[39.27480916 65.72519084] ; [ 9.72519084 16.27480916],0
n2,1,0.77345,0.082866,[83 24] ; [21  7],[82.42962963 24.57037037] ; [21.57037037  6.42962963],0
b5,1,0.782146,0.076465,[322 213] ; [51 36],[320.82797428 214.17202572] ; [52.17202572 34.82797428],0
r1,1,0.790116,0.070841,[472  61] ; [77  9],[472.72536349  60.27463651] ; [76.27463651  9.72536349],0
b4,1,0.830342,0.045908,[314 221] ; [50 37],[313.08681672 221.91318328] ; [50.91318328 36.08681672],0
n3,1,0.877018,0.023948,[80 26] ; [20  6],[80.3030303 25.6969697] ; [19.6969697  6.3030303],0
a6,1,0.888728,0.019576,[395 139] ; [63 23],[394.47096774 139.52903226] ; [63.52903226 22.47096774],0
