Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004799,7.953646,[131  17] ; [5 4],[128.20382166  19.79617834] ; [7.79617834 1.20382166],0
d2,1,0.008817,6.85961,[ 28 120] ; [5 4],[ 31.10828025 116.89171975] ; [1.89171975 7.10828025],0
p2,1,0.008817,6.85961,[120  28] ; [4 5],[116.89171975  31.10828025] ; [7.10828025 1.89171975],0
r2,1,0.012904,6.182197,[135  12] ; [6 3],[132.86538462  14.13461538] ; [8.13461538 0.86538462],0
p7,1,0.014125,6.022513,[90 52] ; [2 7],[86.51655629 55.48344371] ; [5.48344371 3.51655629],0
p9,1,0.016132,5.788438,[114  30] ; [4 5],[111.05882353  32.94117647] ; [6.94117647 2.05882353],0
p10,1,0.031614,4.619296,[111  34] ; [4 5],[108.27922078  36.72077922] ; [6.72077922 2.27922078],0
p4,1,0.057849,3.598002,[81 67] ; [2 7],[78.24203822 69.75796178] ; [4.75796178 4.24203822],0
v1,1,0.093394,2.814886,[73 70] ; [2 7],[70.55921053 72.44078947] ; [4.44078947 4.55921053],0
s5,1,0.148102,2.091689,[49 93] ; [1 8],[47.01986755 94.98013245] ; [2.98013245 6.01986755],0
p8,1,0.211585,1.560548,[70 77] ; [2 6],[68.28387097 78.71612903] ; [3.71612903 4.28387097],0
a3,1,0.218399,1.514859,[67 80] ; [6 3],[68.78846154 78.21153846] ; [4.21153846 4.78846154],0
r1,1,0.222166,1.490324,[109  38] ; [5 4],[107.42307692  39.57692308] ; [6.57692308 2.42307692],0
a6,1,0.258926,1.274489,[78 70] ; [3 6],[76.3566879 71.6433121] ; [4.6433121 4.3566879],0
u2,1,0.278816,1.172851,[50 28] ; [1 2],[49.11111111 28.88888889] ; [1.88888889 1.11111111],0
s2,1,0.326346,0.963343,[89 57] ; [4 5],[87.6 58.4] ; [5.4 3.6],0
a8,1,0.356823,0.849044,[ 16 120] ; [2 7],[ 16.88275862 119.11724138] ; [1.11724138 7.88275862],0
a7,1,0.359827,0.838498,[103  44] ; [5 4],[101.76923077  45.23076923] ; [6.23076923 2.76923077],0
p6,1,0.382177,0.763688,[52 90] ; [2 7],[50.78145695 91.21854305] ; [3.21854305 5.78145695],0
d1,1,0.430038,0.62272,[ 47 101] ; [4 5],[48.07643312 99.92356688] ; [2.92356688 6.07643312],0
r3,1,0.483218,0.491592,[138   8] ; [8 1],[137.52258065   8.47741935] ; [8.47741935 0.52258065],0
s1,1,0.491967,0.472222,[  8 136] ; [1 8],[  8.47058824 135.52941176] ; [0.52941176 8.47058824],0
n6,1,0.524314,0.405399,[118  29] ; [8 1],[118.73076923  28.26923077] ; [7.26923077 1.73076923],0
s7,1,0.529611,0.395137,[68 71] ; [3 5],[67.13605442 71.86394558] ; [3.86394558 4.13605442],0
s4,1,0.560487,0.338862,[ 36 110] ; [3 6],[ 36.73548387 109.26451613] ; [2.26451613 6.73548387],0
a4,1,0.581879,0.303207,[ 27 120] ; [1 8],[ 26.38461538 120.61538462] ; [1.61538462 7.38461538],0
v2,1,0.608627,0.262179,[65 74] ; [5 4],[65.74324324 73.25675676] ; [4.25675676 4.74324324],0
b5,1,0.640316,0.218329,[87 61] ; [6 3],[87.66878981 60.33121019] ; [5.33121019 3.66878981],0
p11,1,0.680414,0.16966,[108  40] ; [6 3],[107.46496815  40.53503185] ; [6.53503185 2.46496815],0
p12,1,0.686734,0.162644,[ 11 137] ; [1 8],[ 11.31210191 136.68789809] ; [0.68789809 8.31210191],0
d4,1,0.720374,0.128135,[107  41] ; [7 2],[107.46496815  40.53503185] ; [6.53503185 2.46496815],0
s3,1,0.725884,0.122925,[105  40] ; [7 2],[105.45454545  39.54545455] ; [6.54545455 2.45454545],0
b4,1,0.726385,0.122457,[90 58] ; [6 3],[90.49681529 57.50318471] ; [5.50318471 3.49681529],0
b1,1,0.726385,0.122457,[58 90] ; [3 6],[57.50318471 90.49681529] ; [3.49681529 5.50318471],0
n3,1,0.730579,0.118581,[23 14] ; [1 1],[22.76923077 14.23076923] ; [1.23076923 0.76923077],0
d3,1,0.754175,0.098056,[90 58] ; [5 4],[89.55414013 58.44585987] ; [5.44585987 3.55414013],0
p5,1,0.796185,0.066712,[ 21 127] ; [1 8],[ 20.7388535 127.2611465] ; [1.2611465 7.7388535],0
n5,1,0.851463,0.035063,[111  37] ; [7 2],[111.23566879  36.76433121] ; [6.76433121 2.23566879],0
p1,1,0.875402,0.024586,[ 14 133] ; [1 8],[ 14.13461538 132.86538462] ; [0.86538462 8.13461538],0
n4,1,0.88741,0.020046,[102  46] ; [6 3],[101.8089172  46.1910828] ; [6.1910828 2.8089172],0
d5,1,0.88741,0.020046,[102  46] ; [6 3],[101.8089172  46.1910828] ; [6.1910828 2.8089172],0
b2,1,0.896427,0.016946,[18 62] ; [1 4],[17.88235294 62.11764706] ; [1.11764706 3.88235294],0
b3,1,0.896427,0.016946,[18 62] ; [1 4],[17.88235294 62.11764706] ; [1.11764706 3.88235294],0
v3,1,0.908867,0.013103,[50 92] ; [3 6],[49.8410596 92.1589404] ; [3.1589404 5.8410596],0
s8,1,0.961454,0.002336,[67 81] ; [4 5],[66.92993631 81.07006369] ; [4.07006369 4.92993631],0
