Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,53.89989,[ 5 50] ; [111  57],[28.60986547 26.39013453] ; [87.39013453 80.60986547],1
d4,1,0.0,31.656718,[29 26] ; [148  20],[43.65470852 11.34529148] ; [133.34529148  34.65470852],1
a5,1,0.000117,14.834851,[28 27] ; [131  37],[39.21524664 15.78475336] ; [119.78475336  48.21524664],1
a4,1,0.000387,12.595281,[13 40] ; [88 80],[24.22171946 28.77828054] ; [76.77828054 91.22171946],1
d3,1,0.000391,12.576244,[26 29] ; [123  45],[36.74887892 18.25112108] ; [112.25112108  55.74887892],1
s1,1,0.000724,11.425361,[ 6 47] ; [  2 161],[ 1.96296296 51.03703704] ; [  6.03703704 156.96296296],1
s5,1,0.002259,9.326203,[ 8 45] ; [ 61 101],[17.00930233 35.99069767] ; [ 51.99069767 110.00930233],0
s6,1,0.009006,6.82165,[29 25] ; [118  44],[36.75 17.25] ; [110.25  51.75],0
d2,1,0.009538,6.719192,[16 39] ; [82 85],[24.27927928 30.72072072] ; [73.72072072 93.27927928],0
r3,1,0.019144,5.488338,[46  7] ; [160   7],[49.62727273  3.37272727] ; [156.37272727  10.62727273],0
p2,1,0.019861,5.424092,[37 18] ; [138  30],[43.16143498 11.83856502] ; [131.83856502  36.16143498],0
v2,1,0.022111,5.237055,[25 27] ; [106  55],[31.98122066 20.01877934] ; [99.01877934 61.98122066],0
a2,1,0.022425,5.212514,[ 6 49] ; [ 43 125],[12.08520179 42.91479821] ; [ 36.91479821 131.08520179],0
s8,1,0.024346,5.069823,[16 39] ; [77 89],[23.14479638 31.85520362] ; [69.85520362 96.14479638],0
r4,1,0.02516,5.012848,[43 12] ; [151  17],[47.84753363  7.15246637] ; [146.15246637  21.84753363],0
r1,1,0.03022,4.696762,[40 14] ; [143  22],[45.12328767  8.87671233] ; [137.87671233  27.12328767],0
b5,1,0.034315,4.478933,[29 26] ; [115  53],[35.51569507 19.48430493] ; [108.48430493  59.51569507],0
