Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.00023,13.570991,[10 48] ; [38 42],[20.17391304 37.82608696] ; [27.82608696 52.17391304],1
a3,1,0.003158,8.713722,[32 26] ; [63 17],[39.92753623 18.07246377] ; [55.07246377 24.92753623],0
b3,1,0.022423,5.21267,[12 28] ; [27 23],[17.33333333 22.66666667] ; [21.66666667 28.33333333],0
b2,1,0.022423,5.21267,[12 28] ; [27 23],[17.33333333 22.66666667] ; [21.66666667 28.33333333],0
d2,1,0.024859,5.033671,[17 41] ; [11 69],[11.76811594 46.23188406] ; [16.23188406 63.76811594],0
d5,1,0.034282,4.480571,[28 30] ; [53 27],[34.04347826 23.95652174] ; [46.95652174 33.04347826],0
s7,1,0.034379,4.47574,[39 18] ; [63 12],[44.04545455 12.95454545] ; [57.95454545 17.04545455],0
p6,1,0.053921,3.715151,[18 40] ; [37 41],[23.45588235 34.54411765] ; [31.54411765 46.45588235],0
v2,1,0.057063,3.620744,[26 29] ; [48 27],[31.30769231 23.69230769] ; [42.69230769 32.30769231],0
v1,1,0.073818,3.196023,[28 27] ; [53 27],[33. 22.] ; [48. 32.],0
v3,1,0.087761,2.91498,[18 39] ; [36 42],[22.8 34.2] ; [31.2 46.8],0
s4,1,0.127538,2.322224,[12 46] ; [ 9 71],[ 8.82608696 49.17391304] ; [12.17391304 67.82608696],0
p1,1,0.142299,2.152919,[ 9 49] ; [ 6 73],[ 6.35036496 51.64963504] ; [ 8.64963504 70.35036496],0
p5,1,0.165332,1.924769,[ 6 52] ; [15 64],[ 8.89051095 49.10948905] ; [12.10948905 66.89051095],0
p11,1,0.165769,1.920791,[43 15] ; [67 13],[46.23188406 11.76811594] ; [63.76811594 16.23188406],0
u2,1,0.170398,1.879438,[14 12] ; [12  4],[16.0952381  9.9047619] ; [9.9047619 6.0952381],0
n1,1,0.179183,1.804386,[9 7] ; [ 6 12],[7.05882353 8.94117647] ; [ 7.94117647 10.05882353],0
s5,1,0.193332,1.69204,[18 39] ; [32 43],[21.59090909 35.40909091] ; [28.40909091 46.59090909],0
p2,1,0.196486,1.668303,[45 13] ; [68 11],[47.83941606 10.16058394] ; [65.16058394 13.83941606],0
u3,1,0.206513,1.595707,[15 11] ; [13  4],[16.93023256  9.06976744] ; [11.06976744  5.93023256],0
p9,1,0.212475,1.554483,[48 10] ; [72  8],[50.43478261  7.56521739] ; [69.56521739 10.43478261],0
a8,1,0.231493,1.431667,[ 8 45] ; [18 58],[10.68217054 42.31782946] ; [15.31782946 60.68217054],0
p8,1,0.289878,1.120189,[27 31] ; [44 35],[30.05839416 27.94160584] ; [40.94160584 38.05839416],0
r1,1,0.381147,0.767,[42 14] ; [65 15],[44.05882353 11.94117647] ; [62.94117647 17.05882353],0
s1,1,0.391922,0.732971,[ 4 53] ; [ 3 77],[ 2.91240876 54.08759124] ; [ 4.08759124 75.91240876],0
n4,1,0.425891,0.634003,[40 17] ; [61 19],[42.02189781 14.97810219] ; [58.97810219 21.02189781],0
n2,1,0.475624,0.508881,[14  3] ; [13  5],[13.11428571  3.88571429] ; [13.88571429  4.11428571],0
n3,1,0.53564,0.383681,[13  3] ; [13  5],[12.23529412  3.76470588] ; [13.76470588  4.23529412],0
a5,1,0.540856,0.373956,[34 24] ; [51 29],[35.72463768 22.27536232] ; [49.27536232 30.72463768],0
s2,1,0.559656,0.3403,[35 22] ; [53 27],[36.61313869 20.38686131] ; [51.38686131 28.61313869],0
b1,1,0.570637,0.321617,[26 32] ; [32 48],[24.37681159 33.62318841] ; [33.62318841 46.37681159],0
n6,1,0.573007,0.317677,[48 10] ; [69 11],[49.17391304  8.82608696] ; [67.82608696 12.17391304],0
v4,1,0.602439,0.271334,[54  3] ; [74  6],[53.25547445  3.74452555] ; [74.74452555  5.25547445],0
n5,1,0.605693,0.266495,[45 13] ; [59 21],[43.71014493 14.28985507] ; [60.28985507 19.71014493],0
r2,1,0.619753,0.246214,[52  5] ; [70  9],[51.13235294  5.86764706] ; [70.86764706  8.13235294],0
r3,1,0.637931,0.221459,[54  4] ; [76  4],[54.63768116  3.36231884] ; [75.36231884  4.63768116],0
a7,1,0.649517,0.206509,[33 25] ; [48 31],[34.2919708 23.7080292] ; [46.7080292 32.2919708],0
p12,1,0.675935,0.174738,[ 4 54] ; [ 7 72],[ 4.65693431 53.34306569] ; [ 6.34306569 72.65693431],0
r4,1,0.696287,0.152364,[52  6] ; [70 10],[51.27536232  6.72463768] ; [70.72463768  9.27536232],0
s6,1,0.746584,0.104424,[48 10] ; [67 12],[48.68613139  9.31386861] ; [66.31386861 12.68613139],0
p10,1,0.761831,0.091856,[48  9] ; [68 11],[48.61764706  8.38235294] ; [67.38235294 11.61764706],0
a2,1,0.784238,0.074967,[ 5 53] ; [ 8 72],[ 5.46376812 52.53623188] ; [ 7.53623188 72.46376812],0
p3,1,0.798586,0.065116,[27 31] ; [39 41],[27.73913043 30.26086957] ; [38.26086957 41.73913043],0
b4,1,0.813947,0.055384,[30 28] ; [43 37],[30.68115942 27.31884058] ; [42.31884058 37.68115942],0
u4,1,0.818054,0.052922,[ 1 57] ; [ 1 79],[ 0.84057971 57.15942029] ; [ 1.15942029 78.84057971],0
p7,1,0.845808,0.037819,[40 18] ; [55 23],[40.51470588 17.48529412] ; [54.48529412 23.51470588],0
u1,1,0.879313,0.023055,[ 4 54] ; [ 5 75],[ 3.7826087 54.2173913] ; [ 5.2173913 74.7826087],0
p4,1,0.89526,0.017332,[34 24] ; [46 34],[33.62318841 24.37681159] ; [46.37681159 33.62318841],0
a6,1,0.89526,0.017332,[34 24] ; [46 34],[33.62318841 24.37681159] ; [46.37681159 33.62318841],0
s3,1,0.96738,0.001672,[39 18] ; [55 25],[39.10948905 17.89051095] ; [54.89051095 25.10948905],0
b5,1,0.983965,0.000404,[32 26] ; [44 36],[31.94202899 26.05797101] ; [44.05797101 35.94202899],0
a4,1,0.991071,0.000125,[16 42] ; [22 58],[15.97101449 42.02898551] ; [22.02898551 57.97101449],0
