Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.253609,[155  14] ; [1 8],[148.11235955  20.88764045] ; [7.88764045 1.11235955],1
v4,1,1.8e-05,18.366899,[164   5] ; [6 3],[161.40449438   7.59550562] ; [8.59550562 0.40449438],1
d1,1,0.002063,9.492661,[106  63] ; [1 8],[101.58988764  67.41011236] ; [5.41011236 3.58988764],0
d2,1,0.011777,6.344198,[91 77] ; [1 8],[87.3220339 80.6779661] ; [4.6779661 4.3220339],0
a7,1,0.019582,5.448803,[119  50] ; [3 6],[115.83146067  53.16853933] ; [6.16853933 2.83146067],0
d3,1,0.026155,4.945771,[116  52] ; [3 6],[112.94915254  55.05084746] ; [6.05084746 2.94915254],0
r3,1,0.026412,4.928841,[161   8] ; [7 2],[159.50561798   9.49438202] ; [8.49438202 0.50561798],0
v2,1,0.046567,3.960972,[74 91] ; [1 8],[71.12068966 93.87931034] ; [3.87931034 5.12068966],0
r1,1,0.054896,3.685256,[138  31] ; [5 4],[135.76966292  33.23033708] ; [7.23033708 1.76966292],0
d5,1,0.056478,3.637895,[137  31] ; [5 4],[134.77966102  33.22033898] ; [7.22033898 1.77966102],0
s5,1,0.060831,3.514577,[70 94] ; [1 8],[67.30635838 96.69364162] ; [3.69364162 5.30635838],0
a6,1,0.073718,3.19824,[106  62] ; [3 6],[103.45762712  64.54237288] ; [5.54237288 3.45762712],0
s2,1,0.131299,2.277074,[116  53] ; [4 5],[113.93258427  55.06741573] ; [6.06741573 2.93258427],0
p7,1,0.158907,1.984597,[111  54] ; [4 5],[109.05172414  55.94827586] ; [5.94827586 3.05172414],0
s3,1,0.178587,1.80934,[127  41] ; [5 4],[125.28813559  42.71186441] ; [6.71186441 2.28813559],0
p1,1,0.216213,1.529332,[ 16 153] ; [2 7],[ 17.08988764 151.91011236] ; [0.91011236 8.08988764],0
a5,1,0.22529,1.470355,[125  44] ; [5 4],[123.42696629  45.57303371] ; [6.57303371 2.42696629],0
u2,1,0.264486,1.245125,[23 12] ; [1 2],[22.10526316 12.89473684] ; [1.89473684 1.10526316],0
s6,1,0.325453,0.966904,[134  33] ; [6 3],[132.84090909  34.15909091] ; [7.15909091 1.84090909],0
a3,1,0.367846,0.810927,[134  35] ; [6 3],[132.92134831  36.07865169] ; [7.07865169 1.92134831],0
b1,1,0.423481,0.640636,[71 98] ; [5 4],[72.15730337 96.84269663] ; [3.84269663 5.15730337],0
p11,1,0.480116,0.498599,[130  39] ; [6 3],[129.12359551  39.87640449] ; [6.87640449 2.12359551],0
n3,1,0.488052,0.480819,[35 12] ; [3 2],[34.34615385 12.65384615] ; [3.65384615 1.34615385],0
b3,1,0.500663,0.453532,[40 70] ; [3 3],[40.77586207 69.22413793] ; [2.22413793 3.77586207],0
b2,1,0.500663,0.453532,[40 70] ; [3 3],[40.77586207 69.22413793] ; [2.22413793 3.77586207],0
s1,1,0.528336,0.39759,[ 10 159] ; [1 8],[ 10.44382022 158.55617978] ; [0.55617978 8.44382022],0
n4,1,0.531447,0.391624,[136  33] ; [8 1],[136.71910112  32.28089888] ; [7.28089888 1.71910112],0
n2,1,0.541744,0.372317,[35 13] ; [3 2],[34.41509434 13.58490566] ; [3.58490566 1.41509434],0
p9,1,0.556486,0.345825,[142  25] ; [7 2],[141.38068182  25.61931818] ; [7.61931818 1.38068182],0
s8,1,0.630792,0.230988,[99 70] ; [6 3],[99.69101124 69.30898876] ; [5.30898876 3.69101124],0
s4,1,0.666863,0.185294,[ 45 123] ; [3 6],[ 45.55932203 122.44067797] ; [2.44067797 6.55932203],0
p10,1,0.696382,0.152263,[140  29] ; [7 2],[139.56741573  29.43258427] ; [7.43258427 1.56741573],0
p2,1,0.696382,0.152263,[140  29] ; [7 2],[139.56741573  29.43258427] ; [7.43258427 1.56741573],0
p4,1,0.719623,0.128854,[104  65] ; [5 4],[103.48876404  65.51123596] ; [5.51123596 3.48876404],0
b5,1,0.73228,0.117028,[85 84] ; [4 5],[84.5 84.5] ; [4.5 4.5],0
d4,1,0.74026,0.109898,[138  30] ; [7 2],[137.62711864  30.37288136] ; [7.37288136 1.62711864],0
p8,1,0.758676,0.094384,[83 84] ; [4 5],[82.55113636 84.44886364] ; [4.44886364 4.55113636],0
n1,1,0.771558,0.084296,[22 25] ; [2 3],[21.69230769 25.30769231] ; [2.30769231 2.69230769],0
p3,1,0.77182,0.084097,[83 85] ; [4 5],[82.57627119 85.42372881] ; [4.42372881 4.57627119],0
n5,1,0.828461,0.046948,[126  43] ; [7 2],[126.2752809  42.7247191] ; [6.7247191 2.2752809],0
v3,1,0.835179,0.043291,[ 49 114] ; [3 6],[ 49.27906977 113.72093023] ; [2.72093023 6.27906977],0
a8,1,0.840156,0.04068,[ 21 135] ; [1 8],[ 20.8 135.2] ; [1.2 7.8],0
b4,1,0.947689,0.004305,[92 77] ; [5 4],[92.09550562 76.90449438] ; [4.90449438 4.09550562],0
p5,1,0.947747,0.004295,[ 20 149] ; [1 8],[ 19.93820225 149.06179775] ; [1.06179775 7.93820225],0
u3,1,0.97338,0.001114,[23 12] ; [2 1],[23.02631579 11.97368421] ; [1.97368421 1.02631579],0
