Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.012481,6.241245,[15 25] ; [90 61],[21.9895288 18.0104712] ; [83.0104712 67.9895288],0
a5,1,0.023376,5.140353,[27 13] ; [127  25],[32.08333333  7.91666667] ; [121.91666667  30.08333333],0
s4,1,0.028277,4.811085,[11 29] ; [ 20 132],[ 6.45833333 33.54166667] ; [ 24.54166667 127.45833333],0
v1,1,0.031887,4.604587,[23 16] ; [115  36],[28.32631579 10.67368421] ; [109.67368421  41.32631579],0
r1,1,0.037574,4.324192,[30 10] ; [133  18],[34.13612565  5.86387435] ; [128.86387435  22.13612565],0
b4,1,0.054555,3.695639,[18 22] ; [94 58],[23.33333333 16.66666667] ; [88.66666667 63.33333333],0
b1,1,0.072209,3.232087,[21 19] ; [56 96],[16.04166667 23.95833333] ; [60.95833333 91.04166667],0
a7,1,0.084484,2.976459,[23 17] ; [109  43],[27.5 12.5] ; [104.5  47.5],0
p12,1,0.08802,2.910216,[ 2 38] ; [ 23 128],[ 5.23560209 34.76439791] ; [ 19.76439791 131.23560209],0
p5,1,0.10862,2.574183,[12 28] ; [ 28 124],[ 8.33333333 31.66666667] ; [ 31.66666667 120.33333333],0
s2,1,0.12136,2.399684,[25 15] ; [113  38],[28.90052356 11.09947644] ; [109.09947644  41.90052356],0
a8,1,0.13413,2.244041,[ 3 33] ; [ 25 108],[ 5.96449704 30.03550296] ; [ 22.03550296 110.96449704],0
p2,1,0.142078,2.155305,[31  9] ; [132  20],[33.95833333  6.04166667] ; [129.04166667  22.95833333],0
d1,1,0.14249,2.150866,[23 17] ; [106  46],[26.875 13.125] ; [102.125  49.875],0
r3,1,0.143826,2.136541,[37  3] ; [148   4],[38.54166667  1.45833333] ; [146.45833333   5.54166667],0
n5,1,0.144979,2.124302,[32  8] ; [134  17],[34.76439791  5.23560209] ; [131.23560209  19.76439791],0
p10,1,0.182603,1.776313,[33  7] ; [136  15],[35.39267016  4.60732984] ; [133.60732984  17.39267016],0
a2,1,0.198954,1.650038,[ 8 32] ; [ 46 106],[11.25 28.75] ; [ 42.75 109.25],0
r2,1,0.239659,1.382599,[37  3] ; [146   5],[38.32460733  1.67539267] ; [144.67539267   6.32460733],0
n3,1,0.266899,1.232615,[5 4] ; [21  7],[6.32432432 2.67567568] ; [19.67567568  8.32432432],0
