Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,43.734176,[13 83] ; [68 50],[36.3364486 59.6635514] ; [44.6635514 73.3364486],1
r1,1,3e-06,22.160589,[56 43] ; [103  18],[71.55 27.45] ; [87.45 33.55],1
r4,1,3e-05,17.408002,[68 31] ; [110  11],[80.1 18.9] ; [97.9 23.1],1
v1,1,3.4e-05,17.199459,[32 65] ; [73 46],[47.15277778 49.84722222] ; [57.84722222 61.15277778],1
a5,1,8.5e-05,15.442036,[55 44] ; [97 24],[68.4 30.6] ; [83.6 37.4],1
p7,1,0.000402,12.523727,[44 53] ; [83 37],[56.76958525 40.23041475] ; [70.23041475 49.76958525],1
r3,1,0.000881,11.062268,[82 16] ; [117   4],[89.05022831  8.94977169] ; [109.94977169  11.05022831],1
a3,1,0.001864,9.679153,[56 42] ; [93 28],[66.67579909 31.32420091] ; [82.32420091 38.67579909],0
p11,1,0.002483,9.153088,[74 25] ; [109  12],[82.35 16.65] ; [100.65  20.35],0
a4,1,0.003365,8.598102,[29 70] ; [59 62],[39.6 59.4] ; [48.4 72.6],0
p3,1,0.00544,7.726926,[35 63] ; [66 55],[45.19634703 52.80365297] ; [55.80365297 65.19634703],0
n4,1,0.00617,7.5,[63 36] ; [97 24],[72. 27.] ; [88. 33.],0
b5,1,0.010842,6.49105,[66 33] ; [60 61],[56.7 42.3] ; [69.3 51.7],0
v4,1,0.011483,6.388934,[86 12] ; [117   4],[90.84018265  7.15981735] ; [112.15981735   8.84018265],0
d1,1,0.015236,5.889,[46 53] ; [76 45],[54.9 44.1] ; [67.1 53.9],0
s8,1,0.015293,5.882353,[15 84] ; [35 86],[22.5 76.5] ; [27.5 93.5],0
d2,1,0.019599,5.447274,[34 64] ; [61 60],[42.51141553 55.48858447] ; [52.48858447 68.51141553],0
a2,1,0.067493,3.342973,[12 87] ; [26 95],[17.1 81.9] ; [ 20.9 100.1],0
d5,1,0.06855,3.317396,[70 28] ; [99 22],[75.62557078 22.37442922] ; [93.37442922 27.62557078],0
p8,1,0.074165,3.188351,[44 54] ; [69 52],[50.56621005 47.43378995] ; [62.43378995 58.56621005],0
