Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,50.01352,[75 16] ; [ 7 33],[56.96183206 34.03816794] ; [25.03816794 14.96183206],1
p2,1,3.1e-05,17.374249,[68 22] ; [15 25],[57.46153846 32.53846154] ; [25.53846154 14.46153846],1
r3,1,4.6e-05,16.604941,[78 13] ; [21 19],[68.77099237 22.22900763] ; [30.22900763  9.77099237],1
r4,1,0.000239,13.494534,[55 37] ; [10 30],[45.3030303 46.6969697] ; [19.6969697 20.3030303],1
v4,1,0.001236,10.435112,[77 13] ; [24 16],[69.92307692 20.07692308] ; [31.07692308  8.92307692],0
p11,1,0.001356,10.264861,[68 24] ; [18 22],[59.93939394 32.06060606] ; [26.06060606 13.93939394],0
n2,1,0.005377,7.748061,[27  6] ; [ 9 11],[22.41509434 10.58490566] ; [13.58490566  6.41509434],0
s2,1,0.008012,7.030765,[38 54] ; [ 7 33],[31.36363636 60.63636364] ; [13.63636364 26.36363636],0
n6,1,0.015845,5.819961,[68 24] ; [21 19],[62.03030303 29.96969697] ; [26.96969697 13.03030303],0
b5,1,0.031007,4.652572,[62 30] ; [19 21],[56.45454545 35.54545455] ; [24.54545455 15.45454545],0
d2,1,0.031129,4.645848,[31 61] ; [21 18],[36.51908397 55.48091603] ; [15.48091603 23.51908397],0
b1,1,0.040477,4.197764,[33 59] ; [22 18],[38.33333333 53.66666667] ; [16.66666667 23.33333333],0
s3,1,0.063428,3.445392,[39 52] ; [10 29],[34.3 56.7] ; [14.7 24.3],0
r2,1,0.064439,3.419279,[70 18] ; [25 14],[65.82677165 22.17322835] ; [29.17322835  9.82677165],0
v1,1,0.065909,3.382079,[29 58] ; [ 7 33],[24.66141732 62.33858268] ; [11.33858268 28.66141732],0
a8,1,0.072145,3.23352,[11 75] ; [ 1 38],[ 8.256 77.744] ; [ 3.744 35.256],0
s5,1,0.079749,3.070012,[21 68] ; [ 4 35],[17.3828125 71.6171875] ; [ 7.6171875 31.3828125],0
s6,1,0.148531,2.087272,[41 48] ; [13 27],[37.25581395 51.74418605] ; [16.74418605 23.25581395],0
p8,1,0.150646,2.0657,[32 57] ; [ 9 30],[28.5078125 60.4921875] ; [12.4921875 26.5078125],0
d4,1,0.173801,1.849845,[62 30] ; [22 18],[58.54545455 33.45454545] ; [25.45454545 14.54545455],0
n3,1,0.186523,1.74487,[24  9] ; [11  9],[21.79245283 11.20754717] ; [13.20754717  6.79245283],0
n5,1,0.22379,1.479901,[63 29] ; [23 17],[59.93939394 32.06060606] ; [26.06060606 13.93939394],0
b4,1,0.256104,1.289694,[58 34] ; [21 19],[55.06060606 36.93939394] ; [23.93939394 16.06060606],0
a6,1,0.290077,1.119263,[46 46] ; [24 16],[48.78787879 43.21212121] ; [21.21212121 18.78787879],0
s8,1,0.305636,1.049441,[21 71] ; [ 6 34],[18.81818182 73.18181818] ; [ 8.18181818 31.81818182],0
a7,1,0.366588,0.815197,[51 40] ; [19 21],[48.6259542 42.3740458] ; [21.3740458 18.6259542],0
p6,1,0.399661,0.709346,[22 67] ; [ 7 32],[20.1640625 68.8359375] ; [ 8.8359375 30.1640625],0
n1,1,0.406788,0.68817,[13 20] ; [ 5 13],[11.64705882 21.35294118] ; [ 6.35294118 11.64705882],0
d3,1,0.447185,0.577778,[47 43] ; [18 22],[45. 45.] ; [20. 20.],0
n4,1,0.453681,0.56144,[57 35] ; [22 18],[55.06060606 36.93939394] ; [23.93939394 16.06060606],0
v3,1,0.472538,0.516034,[23 66] ; [ 8 32],[21.3875969 67.6124031] ; [ 9.6124031 30.3875969],0
