Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.013145,6.149439,[ 2 40] ; [1 1],[ 2.86363636 39.13636364] ; [0.13636364 1.86363636],0
v2,1,0.242623,1.365287,[ 7 34] ; [1 1],[ 7.62790698 33.37209302] ; [0.37209302 1.62790698],0
p6,1,0.242623,1.365287,[ 7 34] ; [1 1],[ 7.62790698 33.37209302] ; [0.37209302 1.62790698],0
p3,1,0.346184,0.887395,[ 9 33] ; [1 1],[ 9.54545455 32.45454545] ; [0.45454545 1.54545455],0
n1,1,0.45675,0.553846,[ 4 12] ; [1 1],[ 4.44444444 11.55555556] ; [0.55555556 1.44444444],0
d1,1,0.516375,0.421127,[12 30] ; [1 1],[12.40909091 29.59090909] ; [0.59090909 1.40909091],0
v1,1,0.572044,0.319274,[13 29] ; [1 1],[13.36363636 28.63636364] ; [0.63636364 1.36363636],0
n4,1,0.627099,0.236015,[28 14] ; [1 1],[27.68181818 14.31818182] ; [1.31818182 0.68181818],0
p10,1,0.701537,0.146878,[15 26] ; [1 1],[15.25581395 25.74418605] ; [0.74418605 1.25581395],0
n2,1,0.73244,0.116883,[ 6 10] ; [1 1],[6.22222222 9.77777778] ; [0.77777778 1.22222222],0
n3,1,0.73244,0.116883,[ 6 10] ; [1 1],[6.22222222 9.77777778] ; [0.77777778 1.22222222],0
a7,1,0.735502,0.11412,[16 26] ; [1 1],[16.22727273 25.77272727] ; [0.77272727 1.22727273],0
d3,1,0.84207,0.039699,[18 24] ; [1 1],[18.13636364 23.86363636] ; [0.86363636 1.13636364],0
d2,1,0.865359,0.028749,[18 23] ; [1 1],[18.11627907 22.88372093] ; [0.88372093 1.11627907],0
v4,1,0.894876,0.01746,[23 19] ; [1 1],[22.90909091 19.09090909] ; [1.09090909 0.90909091],0
p2,1,0.894876,0.01746,[19 23] ; [1 1],[19.09090909 22.90909091] ; [0.90909091 1.09090909],0
b1,1,0.894876,0.01746,[23 19] ; [1 1],[22.90909091 19.09090909] ; [1.09090909 0.90909091],0
p9,1,0.915277,0.011318,[18 21] ; [1 1],[18.07317073 20.92682927] ; [0.92682927 1.07317073],0
d4,1,0.947487,0.004338,[22 20] ; [1 1],[21.95454545 20.04545455] ; [1.04545455 0.95454545],0
a6,1,0.947487,0.004338,[22 20] ; [1 1],[21.95454545 20.04545455] ; [1.04545455 0.95454545],0
b2,1,1.0,0.0,[14 14] ; [1 1],[14. 14.] ; [1. 1.],0
a5,1,1.0,0.0,[21 21] ; [1 1],[21. 21.] ; [1. 1.],0
a3,1,1.0,0.0,[21 21] ; [1 1],[21. 21.] ; [1. 1.],0
b3,1,1.0,0.0,[14 14] ; [1 1],[14. 14.] ; [1. 1.],0
