Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,64.458382,[212  95] ; [ 47 110],[171.36422414 135.63577586] ; [87.63577586 69.36422414],1
b3,1,0.090546,2.864634,[ 81 130] ; [44 46],[ 87.62458472 123.37541528] ; [37.37541528 52.62458472],0
r4,1,0.093195,2.818299,[292  15] ; [144  14],[287.85376344  19.14623656] ; [148.14623656   9.85376344],0
u3,1,0.167863,1.901924,[52 25] ; [23 19],[48.52941176 28.47058824] ; [26.47058824 15.52941176],0
b5,1,0.16912,1.890723,[188 119] ; [107  51],[194.76344086 112.23655914] ; [100.23655914  57.76344086],0
a4,1,0.206492,1.595855,[154 151] ; [70 88],[147.55939525 157.44060475] ; [76.44060475 81.55939525],0
u2,1,0.222844,1.485961,[41 36] ; [26 14],[44.09401709 32.90598291] ; [22.90598291 17.09401709],0
b1,1,0.269644,1.218557,[119 188] ; [ 53 105],[113.55698925 193.44301075] ; [58.44301075 99.55698925],0
a6,1,0.308035,1.039081,[210  97] ; [100  57],[205.10775862 101.89224138] ; [104.89224138  52.10775862],0
s1,1,0.310196,1.029841,[  8 293] ; [  7 151],[  9.83660131 291.16339869] ; [  5.16339869 152.83660131],0
p1,1,0.313562,1.015613,[ 32 273] ; [ 12 146],[ 28.98488121 276.01511879] ; [ 15.01511879 142.98488121],0
u4,1,0.314081,1.013438,[ 11 296] ; [  3 155],[  9.24301075 297.75698925] ; [  4.75698925 153.24301075],0
r1,1,0.378881,0.77433,[262  43] ; [130  27],[258.78787879  46.21212121] ; [133.21212121  23.78787879],0
n3,1,0.407856,0.685042,[32 10] ; [30 14],[30.27906977 11.72093023] ; [31.72093023 12.27906977],0
d4,1,0.442325,0.590243,[262  44] ; [131  27],[259.17672414  46.82327586] ; [133.82327586  24.17672414],0
n1,1,0.513506,0.426917,[20 23] ; [17 26],[18.5 24.5] ; [18.5 24.5],0
r2,1,0.574856,0.314624,[291  13] ; [151   5],[292.10434783  11.89565217] ; [149.89565217   6.10434783],0
a8,1,0.605584,0.266656,[ 41 229] ; [ 25 121],[ 42.83653846 227.16346154] ; [ 23.16346154 122.83653846],0
a1,1,0.609304,0.26119,[ 17 290] ; [  7 151],[ 15.84516129 291.15483871] ; [  8.15483871 149.84516129],0
a3,1,0.764495,0.08975,[230  76] ; [116  41],[228.67386609  77.32613391] ; [117.32613391  39.67386609],0
b4,1,0.826547,0.048019,[182 125] ; [92 66],[180.89892473 126.10107527] ; [93.10107527 64.89892473],0
s3,1,0.840777,0.040361,[173 127] ; [89 68],[171.99124726 128.00875274] ; [90.00875274 66.99124726],0
v4,1,0.880324,0.022668,[296   9] ; [151   5],[295.73752711   9.26247289] ; [151.26247289   4.73752711],0
s4,1,0.898534,0.01626,[ 48 255] ; [ 24 132],[ 47.52941176 255.47058824] ; [ 24.47058824 131.52941176],0
v2,1,0.946886,0.004438,[209  92] ; [103  46],[208.69333333  92.30666667] ; [103.30666667  45.69333333],0
n2,1,1.0,0.0,[34  9] ; [34  9],[34.  9.] ; [34.  9.],0
