Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.540128,[118  20] ; [30 50],[93.68807339 44.31192661] ; [54.31192661 25.68807339],1
d4,1,1e-06,24.634751,[114  22] ; [42 38],[98.22222222 37.77777778] ; [57.77777778 22.22222222],1
r3,1,1.6e-05,18.579078,[124  13] ; [53 26],[112.26388889  24.73611111] ; [64.73611111 14.26388889],1
d3,1,5.9e-05,16.128572,[92 46] ; [30 48],[77.94444444 60.05555556] ; [44.05555556 33.94444444],1
d1,1,7.4e-05,15.70813,[78 60] ; [23 57],[63.93577982 74.06422018] ; [37.06422018 42.93577982],1
r2,1,0.000138,14.529933,[125  11] ; [55 21],[115.47169811  20.52830189] ; [64.52830189 11.47169811],1
v4,1,0.00018,14.025614,[121  15] ; [54 25],[110.69767442  25.30232558] ; [64.30232558 14.69767442],1
p11,1,0.000555,11.919486,[101  37] ; [40 40],[89.25688073 48.74311927] ; [51.74311927 28.25688073],1
v1,1,0.000885,11.054852,[54 84] ; [13 63],[43.20560748 94.79439252] ; [23.79439252 52.20560748],1
p2,1,0.001161,10.550846,[101  37] ; [40 38],[90.08333333 47.91666667] ; [50.91666667 27.08333333],0
v2,1,0.001302,10.339966,[64 65] ; [21 57],[52.97101449 76.02898551] ; [32.02898551 45.97101449],0
a5,1,0.002298,9.295067,[88 50] ; [34 46],[77.2293578 60.7706422] ; [44.7706422 35.2293578],0
a7,1,0.004153,8.215788,[93 44] ; [38 41],[83.08796296 53.91203704] ; [47.91203704 31.08796296],0
a3,1,0.020787,5.344591,[96 41] ; [43 36],[88.16203704 48.83796296] ; [50.83796296 28.16203704],0
b1,1,0.024487,5.05983,[46 92] ; [39 41],[53.80733945 84.19266055] ; [31.19266055 48.80733945],0
d5,1,0.031507,4.62515,[100  38] ; [46 33],[92.84792627 45.15207373] ; [53.15207373 25.84792627],0
a4,1,0.035021,4.444165,[62 76] ; [24 55],[54.69124424 83.30875576] ; [31.30875576 47.69124424],0
u3,1,0.036918,4.354212,[21 21] ; [10 27],[16.48101266 25.51898734] ; [14.51898734 22.48101266],0
v3,1,0.044464,4.038865,[39 90] ; [14 65],[32.87019231 96.12980769] ; [20.12980769 58.87019231],0
b3,1,0.044636,4.032322,[25 54] ; [22 22],[30.18699187 48.81300813] ; [16.81300813 27.18699187],0
b2,1,0.044636,4.032322,[25 54] ; [22 22],[30.18699187 48.81300813] ; [16.81300813 27.18699187],0
p7,1,0.06446,3.418749,[57 78] ; [23 55],[50.70422535 84.29577465] ; [29.29577465 48.70422535],0
a6,1,0.081376,3.037196,[89 49] ; [42 38],[82.9266055 55.0733945] ; [48.0733945 31.9266055],0
s4,1,0.083078,3.003643,[  8 130] ; [10 70],[ 11.39449541 126.60550459] ; [ 6.60550459 73.39449541],0
p10,1,0.084147,2.982933,[86 51] ; [39 38],[80.02336449 56.97663551] ; [44.97663551 32.02336449],0
a2,1,0.107088,2.596676,[ 25 113] ; [ 8 72],[ 20.88990826 117.11009174] ; [12.11009174 67.88990826],0
p8,1,0.149956,2.072694,[44 92] ; [18 60],[39.40186916 96.59813084] ; [22.59813084 55.40186916],0
u2,1,0.161647,1.958753,[22 19] ; [14 23],[18.92307692 22.07692308] ; [17.07692308 19.92307692],0
n6,1,0.182964,1.773379,[96 41] ; [49 31],[91.5437788 45.4562212] ; [53.4562212 26.5437788],0
n4,1,0.201714,1.629918,[88 50] ; [44 36],[83.55963303 54.44036697] ; [48.44036697 31.55963303],0
d2,1,0.203547,1.616741,[66 71] ; [31 48],[61.52314815 75.47685185] ; [35.47685185 43.52314815],0
a1,1,0.207528,1.58859,[  5 133] ; [ 6 74],[  6.96330275 131.03669725] ; [ 4.03669725 75.96330275],0
p4,1,0.298106,1.08265,[38 98] ; [17 62],[ 34.79069767 101.20930233] ; [20.20930233 58.79069767],0
s8,1,0.339282,0.913144,[ 20 118] ; [ 8 72],[ 17.72477064 120.27522936] ; [10.27522936 69.72477064],0
s5,1,0.34191,0.903255,[ 14 121] ; [ 5 72],[ 12.0990566 122.9009434] ; [ 6.9009434 70.0990566],0
s1,1,0.355912,0.852266,[  7 129] ; [ 2 77],[  5.69302326 130.30697674] ; [ 3.30697674 75.69302326],0
p1,1,0.366714,0.81477,[  5 132] ; [ 5 74],[  6.34259259 130.65740741] ; [ 3.65740741 75.34259259],0
b5,1,0.417266,0.658003,[75 63] ; [48 32],[77.86238532 60.13761468] ; [45.13761468 34.86238532],0
