Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,96.262706,[302   3] ; [29 17],[287.62108262  17.37891738] ; [43.37891738  2.62108262],1
r2,1,0.0,90.284242,[296   7] ; [26 19],[280.36206897  22.63793103] ; [41.63793103  3.36206897],1
r1,1,0.0,73.563625,[255  47] ; [13 34],[231.90830946  70.09169054] ; [36.09169054 10.90830946],1
v4,1,0.0,73.067956,[297   8] ; [28 17],[283.21428571  21.78571429] ; [41.78571429  3.21428571],1
p11,1,0.0,27.509302,[246  59] ; [22 26],[231.55807365  73.44192635] ; [36.44192635 11.55807365],1
a1,1,4e-06,21.053153,[  7 298] ; [ 8 40],[ 12.96033994 292.03966006] ; [ 2.03966006 45.96033994],1
p2,1,5e-06,20.800056,[255  49] ; [26 21],[243.37321937  60.62678063] ; [37.62678063  9.37321937],1
n6,1,1e-05,19.601866,[249  55] ; [25 22],[237.31054131  66.68945869] ; [36.68945869 10.31054131],1
p9,1,4.4e-05,16.695672,[246  53] ; [27 21],[235.23631124  63.76368876] ; [37.76368876 10.23631124],1
s1,1,5.5e-05,16.271892,[  3 296] ; [ 5 43],[  6.89337176 292.10662824] ; [ 1.10662824 46.89337176],1
p10,1,7.8e-05,15.606455,[238  63] ; [24 22],[227.26801153  73.73198847] ; [34.73198847 11.26801153],1
u3,1,0.000804,11.231994,[68 41] ; [ 4 15],[61.3125 47.6875] ; [10.6875  8.3125],1
n4,1,0.000806,11.22807,[219  85] ; [23 25],[209.  95.] ; [33. 15.],1
p4,1,0.001311,10.32691,[164 139] ; [14 34],[153.65811966 149.34188034] ; [24.34188034 23.65811966],0
a6,1,0.003242,8.666091,[238  67] ; [28 20],[229.83002833  75.16997167] ; [36.16997167 11.83002833],0
s6,1,0.004529,8.058574,[162 137] ; [15 32],[152.9566474 146.0433526] ; [24.0433526 22.9566474],0
s8,1,0.005474,7.715852,[ 64 241] ; [ 2 46],[ 57.02549575 247.97450425] ; [ 8.97450425 39.02549575],0
p8,1,0.007713,7.099035,[152 148] ; [14 33],[143.51585014 156.48414986] ; [22.48414986 24.51585014],0
p7,1,0.009071,6.808784,[172 127] ; [17 29],[163.8 135.2] ; [25.2 20.8],0
