Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,137.642112,[256 132] ; [ 63 237],[179.90116279 208.09883721] ; [139.09883721 160.90116279],1
p6,1,0.0,64.618691,[182 204] ; [ 52 243],[132.63436123 253.36563877] ; [101.36563877 193.63436123],1
p8,1,0.0,53.974044,[236 149] ; [ 97 198],[188.53676471 196.46323529] ; [144.46323529 150.53676471],1
p2,1,0.0,40.778382,[350  37] ; [215  85],[318.27510917  68.72489083] ; [246.72489083  53.27510917],1
p7,1,0.0,35.769747,[273 112] ; [141 151],[235.43574594 149.56425406] ; [178.56425406 113.43574594],1
d3,1,5e-06,20.916169,[295  94] ; [178 121],[267.4375 121.5625] ; [205.5625  93.4375],1
s7,1,7e-06,20.331734,[201 167] ; [108 184],[172.29090909 195.70909091] ; [136.70909091 155.29090909],1
a5,1,1e-05,19.53272,[309  80] ; [193 107],[283.42235123 105.57764877] ; [218.57764877  81.42235123],1
v1,1,1e-05,19.509894,[224 157] ; [122 171],[195.58753709 185.41246291] ; [150.41246291 142.58753709],1
n4,1,3.9e-05,16.905562,[326  62] ; [213  87],[303.97093023  84.02906977] ; [235.02906977  64.97093023],1
d1,1,4.9e-05,16.467849,[253 136] ; [149 151],[226.96371553 162.03628447] ; [175.03628447 124.96371553],1
s6,1,5.9e-05,16.127303,[276 107] ; [169 126],[251.37905605 131.62094395] ; [193.62094395 101.37905605],1
p10,1,7.2e-05,15.76982,[330  54] ; [220  78],[309.67741935  74.32258065] ; [240.32258065  57.67741935],1
n5,1,0.00016,14.25086,[322  66] ; [212  87],[301.58951965  86.41048035] ; [232.41048035  66.58951965],1
d5,1,0.000608,11.750746,[331  57] ; [224  75],[313.44978166  74.55021834] ; [241.55021834  57.44978166],1
s2,1,0.000872,11.08112,[211 173] ; [125 172],[189.46255507 194.53744493] ; [146.53744493 150.46255507],1
p9,1,0.000922,10.978093,[338  48] ; [227  64],[322.14180207  63.85819793] ; [242.85819793  48.14180207],1
s8,1,0.001438,10.155912,[185 201] ; [107 192],[164.54306569 221.45693431] ; [127.45693431 171.54306569],0
d2,1,0.002793,8.938198,[208 180] ; [125 172],[188.6189781 199.3810219] ; [144.3810219 152.6189781],0
a7,1,0.003287,8.641167,[296  92] ; [197 101],[278.83965015 109.16034985] ; [214.16034985  83.83965015],0
r1,1,0.007666,7.109816,[318  70] ; [219  79],[303.72594752  84.27405248] ; [233.27405248  64.72594752],0
a4,1,0.009034,6.816075,[192 195] ; [118 180],[175.13868613 211.86131387] ; [134.86131387 163.13868613],0
u1,1,0.009492,6.72779,[ 86 303] ; [ 43 257],[ 72.83164006 316.16835994] ; [ 56.16835994 243.83164006],0
a2,1,0.011342,6.410937,[109 280] ; [ 59 241],[ 94.85050798 294.14949202] ; [ 73.14949202 226.85050798],0
s5,1,0.01783,5.612741,[130 248] ; [ 75 215],[116.00299401 261.99700599] ; [ 88.99700599 201.00299401],0
r4,1,0.029798,4.720883,[357  32] ; [260  40],[348.34978229  40.65021771] ; [268.65021771  31.34978229],0
d4,1,0.040629,4.191409,[325  63] ; [232  67],[314.57933042  73.42066958] ; [242.42066958  56.57933042],0
p11,1,0.041945,4.137433,[319  70] ; [227  73],[308.26415094  80.73584906] ; [237.73584906  62.26415094],0
v4,1,0.042734,4.105887,[375  14] ; [278  21],[369.21075581  19.78924419] ; [283.78924419  15.21075581],0
s3,1,0.057462,3.609156,[217 166] ; [146 150],[204.75552283 178.24447717] ; [158.24447717 137.75552283],0
a6,1,0.105307,2.623274,[270 119] ; [190 109],[260.0872093 128.9127907] ; [199.9127907  99.0872093],0
a3,1,0.120427,2.411762,[280 108] ; [198  99],[270.75036496 117.24963504] ; [207.24963504  89.75036496],0
n3,1,0.138216,2.197709,[54 14] ; [62 28],[49.92405063 18.07594937] ; [66.07594937 23.92405063],0
v3,1,0.229915,1.441389,[150 228] ; [103 190],[142.52459016 235.47540984] ; [110.47540984 182.52459016],0
u3,1,0.247283,1.338586,[61 46] ; [50 52],[56.8277512 50.1722488] ; [54.1722488 47.8277512],0
v2,1,0.24909,1.328398,[221 160] ; [152 132],[213.7037594 167.2962406] ; [159.2962406 124.7037594],0
u4,1,0.348408,0.879246,[  9 380] ; [  4 296],[  7.33962264 381.66037736] ; [  5.66037736 294.33962264],0
u2,1,0.402909,0.699627,[56 51] ; [47 54],[52.98557692 54.01442308] ; [50.01442308 50.98557692],0
p12,1,0.518351,0.417173,[ 24 364] ; [ 15 283],[ 22.05830904 365.94169096] ; [ 16.94169096 281.05830904],0
s4,1,0.595471,0.281881,[ 72 312] ; [ 51 246],[ 69.35682819 314.64317181] ; [ 53.64317181 243.35682819],0
r2,1,0.653584,0.201411,[365  19] ; [280  17],[363.70044053  20.29955947] ; [281.29955947  15.70044053],0
r3,1,0.662377,0.190649,[370  18] ; [282  16],[368.7696793  19.2303207] ; [283.2303207  14.7696793],0
a1,1,0.673358,0.177699,[ 12 377] ; [ 11 289],[ 12.98548621 376.01451379] ; [ 10.01451379 289.98548621],0
s1,1,0.691383,0.157592,[ 11 374] ; [  7 289],[ 10.17621145 374.82378855] ; [  7.82378855 288.17621145],0
n2,1,0.705949,0.142357,[49 19] ; [68 23],[50.03773585 17.96226415] ; [66.96226415 24.03773585],0
b1,1,0.767089,0.087725,[143 246] ; [107 193],[141.14658926 247.85341074] ; [108.85341074 191.14658926],0
p1,1,0.777433,0.0799,[ 24 363] ; [ 17 282],[ 23.12973761 363.87026239] ; [ 17.87026239 281.12973761],0
b4,1,0.781253,0.07711,[231 158] ; [175 125],[229.22206096 159.77793904] ; [176.77793904 123.22206096],0
b5,1,0.810773,0.057326,[239 150] ; [187 113],[240.5137881 148.4862119] ; [185.4862119 114.5137881],0
b2,1,0.831757,0.045134,[ 87 153] ; [ 63 106],[ 88.0195599 151.9804401] ; [ 61.9804401 107.0195599],0
b3,1,0.831757,0.045134,[ 87 153] ; [ 63 106],[ 88.0195599 151.9804401] ; [ 61.9804401 107.0195599],0
a8,1,0.87176,0.026058,[ 48 301] ; [ 37 241],[ 47.31259968 301.68740032] ; [ 37.68740032 240.31259968],0
n1,1,0.954986,0.003186,[25 44] ; [33 57],[25.16981132 43.83018868] ; [32.83018868 57.16981132],0
