Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,77.1837,[213 105] ; [ 38 119],[168.03789474 149.96210526] ; [82.96210526 74.03789474],1
p6,1,0.0,48.786634,[158 158] ; [ 26 130],[123.18644068 192.81355932] ; [60.81355932 95.18644068],1
p4,1,0.0,28.499023,[227  90] ; [73 84],[200.63291139 116.36708861] ; [99.36708861 57.63291139],1
p3,1,3e-06,21.781811,[193 124] ; [59 96],[169.24576271 147.75423729] ; [82.75423729 72.24576271],1
p2,1,3e-06,21.531724,[288  30] ; [117  40],[271.13684211  46.86315789] ; [133.86315789  23.13684211],1
p11,1,0.000228,13.583181,[264  54] ; [107  50],[248.37473684  69.62526316] ; [122.62526316  34.37473684],1
s5,1,0.003317,8.624246,[143 164] ; [46 98],[128.654102 178.345898] ; [60.345898 83.654102],0
r3,1,0.005033,7.867472,[313   4] ; [148   9],[308.30590717   8.69409283] ; [152.69409283   4.30590717],0
p10,1,0.010046,6.626768,[270  45] ; [118  37],[260.04255319  54.95744681] ; [127.95744681  27.04255319],0
s7,1,0.01244,6.247074,[213  96] ; [85 64],[201.05240175 107.94759825] ; [96.94759825 52.05240175],0
a1,1,0.012572,6.228353,[ 24 294] ; [  3 154],[ 18.07578947 299.92421053] ; [  8.92421053 148.07578947],0
b5,1,0.013545,6.096544,[175 143] ; [105  52],[187.45263158 130.54736842] ; [92.54736842 64.45263158],0
p5,1,0.029647,4.729626,[ 47 269] ; [ 12 142],[ 39.66808511 276.33191489] ; [ 19.33191489 134.66808511],0
n6,1,0.029782,4.721805,[274  40] ; [125  32],[266.  48.] ; [133.  24.],0
v2,1,0.037415,4.331406,[179 126] ; [71 76],[168.69469027 136.30530973] ; [81.30530973 65.69469027],0
n5,1,0.039088,4.257035,[253  64] ; [112  45],[244.10337553  72.89662447] ; [120.89662447  36.10337553],0
v3,1,0.066073,3.377968,[136 173] ; [51 95],[126.9956044 182.0043956] ; [60.0043956 85.9956044],0
r4,1,0.085214,2.962547,[301  17] ; [142  15],[296.57684211  21.42315789] ; [146.42315789  10.57684211],0
r1,1,0.087133,2.926551,[269  47] ; [123  33],[262.44067797  53.55932203] ; [129.55932203  26.44067797],0
a8,1,0.091247,2.852236,[ 51 248] ; [ 16 130],[ 45.01797753 253.98202247] ; [ 21.98202247 124.01797753],0
b1,1,0.091451,2.84865,[135 183] ; [ 54 103],[126.53052632 191.46947368] ; [62.46947368 94.53052632],0
n2,1,0.100791,2.692989,[51  8] ; [37 13],[47.63302752 11.36697248] ; [40.36697248  9.63302752],0
d3,1,0.109166,2.566255,[228  88] ; [102  55],[220.46511628  95.53488372] ; [109.53488372  47.46511628],0
n4,1,0.118975,2.430769,[257  59] ; [118  39],[250.52854123  65.47145877] ; [124.47145877  32.52854123],0
d2,1,0.133848,2.247296,[154 162] ; [88 69],[161.6744186 154.3255814] ; [80.3255814 76.6744186],0
n3,1,0.134573,2.238938,[49 11] ; [34 15],[45.68807339 14.31192661] ; [37.31192661 11.68807339],0
