Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,5e-06,20.982857,[17 28] ; [51 12],[28.33333333 16.66666667] ; [39.66666667 23.33333333],1
p8,1,0.629128,0.233245,[15 31] ; [23 39],[16.18518519 29.81481481] ; [21.81481481 40.18518519],0
a4,1,0.659325,0.194345,[ 4 42] ; [ 7 55],[ 4.68518519 41.31481481] ; [ 6.31481481 55.68518519],0
s5,1,0.679981,0.170147,[ 7 38] ; [11 48],[ 7.78846154 37.21153846] ; [10.21153846 48.78846154],0
b4,1,0.713684,0.134625,[25 21] ; [32 31],[24.05504587 21.94495413] ; [32.94495413 30.05504587],0
d1,1,0.752465,0.099471,[ 1 45] ; [ 2 61],[ 1.26605505 44.73394495] ; [ 1.73394495 61.26605505],0
r1,1,0.759571,0.093663,[22 24] ; [32 31],[22.78899083 23.21100917] ; [31.21100917 31.78899083],0
b1,1,0.772718,0.083418,[17 29] ; [25 38],[17.72477064 28.27522936] ; [24.27522936 38.72477064],0
u1,1,0.821687,0.050794,[ 1 45] ; [ 1 62],[ 0.8440367 45.1559633] ; [ 1.1559633 61.8440367],0
r3,1,0.890698,0.018885,[37  9] ; [50 13],[36.71559633  9.28440367] ; [50.28440367 12.71559633],0
n2,1,0.893314,0.017986,[11  5] ; [14  7],[10.81081081  5.18918919] ; [14.18918919  6.81081081],0
a1,1,0.918711,0.010416,[ 2 44] ; [ 3 60],[ 2.11009174 43.88990826] ; [ 2.88990826 60.11009174],0
p11,1,0.988084,0.000223,[30 16] ; [41 22],[29.96330275 16.03669725] ; [41.03669725 21.96330275],0
v4,1,0.996179,2.3e-05,[37  8] ; [51 11],[37.00934579  7.99065421] ; [50.99065421 11.00934579],0
