Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000571,11.869494,[13  8] ; [18 61],[ 6.51 14.49] ; [24.49 54.51],1
n5,1,0.016586,5.739713,[13 12] ; [63 19],[17.75700935  7.24299065] ; [58.24299065 23.75700935],0
s6,1,0.016787,5.718515,[19  5] ; [43 40],[13.90654206 10.09345794] ; [48.09345794 34.90654206],0
b3,1,0.021713,5.268665,[ 2 15] ; [22 30],[ 5.91304348 11.08695652] ; [18.08695652 33.91304348],0
b2,1,0.021713,5.268665,[ 2 15] ; [22 30],[ 5.91304348 11.08695652] ; [18.08695652 33.91304348],0
n6,1,0.04817,3.904048,[23  2] ; [60 22],[19.39252336  5.60747664] ; [63.60747664 18.39252336],0
a2,1,0.099092,2.720095,[ 2 23] ; [19 64],[ 4.86111111 20.13888889] ; [16.13888889 66.86111111],0
u2,1,0.121335,2.4,[3 6] ; [17 10],[5. 4.] ; [15. 12.],0
p9,1,0.123911,2.367181,[24  1] ; [69 13],[21.72897196  3.27102804] ; [71.27102804 10.72897196],0
a6,1,0.136171,2.220701,[13 12] ; [56 26],[16.12149533  8.87850467] ; [52.87850467 29.12149533],0
v2,1,0.200313,1.640089,[16  7] ; [42 35],[13.34  9.66] ; [44.66 32.34],0
b1,1,0.22179,1.492754,[ 8 17] ; [38 45],[10.64814815 14.35185185] ; [35.35185185 47.64814815],0
s8,1,0.242023,1.368772,[14 11] ; [35 47],[11.44859813 13.55140187] ; [37.55140187 44.44859813],0
p6,1,0.243776,1.358626,[ 8 17] ; [17 65],[ 5.8411215 19.1588785] ; [19.1588785 62.8411215],0
p12,1,0.272847,1.202377,[ 4 21] ; [ 7 76],[ 2.5462963 22.4537037] ; [ 8.4537037 74.5462963],0
s2,1,0.281867,1.158067,[14  9] ; [40 43],[11.71698113 11.28301887] ; [42.28301887 40.71698113],0
r2,1,0.287633,1.130667,[24  1] ; [72  9],[22.64150943  2.35849057] ; [73.35849057  7.64150943],0
v1,1,0.289918,1.12,[13 12] ; [32 48],[10.71428571 14.28571429] ; [34.28571429 45.71428571],0
a7,1,0.354834,0.856096,[15 10] ; [58 25],[16.89814815  8.10185185] ; [56.10185185 26.89814815],0
v4,1,0.371198,0.79965,[24  1] ; [75  8],[22.91666667  2.08333333] ; [76.08333333  6.91666667],0
n1,1,0.391805,0.733333,[3 6] ; [12 12],[4.09090909 4.90909091] ; [10.90909091 13.09090909],0
b4,1,0.399429,0.710044,[13 12] ; [51 32],[14.81481481 10.18518519] ; [49.18518519 33.81481481],0
r4,1,0.402178,0.701804,[22  3] ; [67 16],[20.60185185  4.39814815] ; [68.39814815 14.60185185],0
p8,1,0.416971,0.658835,[ 6 19] ; [27 56],[ 7.63888889 17.36111111] ; [25.36111111 57.63888889],0
v3,1,0.423711,0.640001,[ 7 17] ; [29 47],[ 8.64 15.36] ; [27.36 48.64],0
p5,1,0.42666,0.631899,[ 1 24] ; [ 7 72],[ 1.92307692 23.07692308] ; [ 6.07692308 72.92307692],0
u3,1,0.438578,0.6,[6 3] ; [14 13],[5. 4.] ; [15. 12.],0
n2,1,0.457789,0.551295,[7 2] ; [22  3],[7.67647059 1.32352941] ; [21.32352941  3.67647059],0
d3,1,0.483495,0.490971,[16  9] ; [46 36],[14.48598131 10.51401869] ; [47.51401869 34.48598131],0
b5,1,0.549855,0.357578,[14 11] ; [52 31],[15.27777778  9.72222222] ; [50.72222222 32.27777778],0
r1,1,0.553158,0.351691,[19  6] ; [58 25],[17.82407407  7.17592593] ; [59.17592593 23.82407407],0
d1,1,0.585172,0.297948,[12 13] ; [45 38],[13.19444444 11.80555556] ; [43.80555556 39.19444444],0
p11,1,0.590819,0.289068,[17  8] ; [61 22],[18.05555556  6.94444444] ; [59.94444444 23.05555556],0
a5,1,0.591199,0.288475,[18  7] ; [55 28],[16.89814815  8.10185185] ; [56.10185185 26.89814815],0
n3,1,0.632142,0.229167,[6 3] ; [18  6],[6.54545455 2.45454545] ; [17.45454545  6.54545455],0
n4,1,0.661529,0.191672,[16  9] ; [57 26],[16.89814815  8.10185185] ; [56.10185185 26.89814815],0
a4,1,0.685644,0.163842,[10 15] ; [37 46],[10.87962963 14.12037037] ; [36.12037037 46.87962963],0
s1,1,0.698086,0.150471,[ 2 22] ; [ 5 77],[ 1.58490566 22.41509434] ; [ 5.41509434 76.58490566],0
d4,1,0.716034,0.132324,[18  7] ; [62 20],[18.69158879  6.30841121] ; [61.30841121 20.69158879],0
a3,1,0.746968,0.104096,[16  9] ; [56 27],[16.66666667  8.33333333] ; [55.33333333 27.66666667],0
d2,1,0.754886,0.097471,[12 13] ; [36 45],[11.32075472 13.67924528] ; [36.67924528 44.32075472],0
u1,1,0.755405,0.097045,[ 3 22] ; [12 71],[ 3.47222222 21.52777778] ; [11.52777778 71.47222222],0
p1,1,0.871841,0.026024,[ 3 22] ; [ 9 74],[ 2.77777778 22.22222222] ; [ 9.22222222 73.77777778],0
d5,1,0.886038,0.02054,[17  8] ; [57 25],[17.28971963  7.71028037] ; [56.71028037 25.28971963],0
s7,1,0.890598,0.018919,[11 13] ; [37 41],[11.29411765 12.70588235] ; [36.70588235 41.29411765],0
p4,1,0.927207,0.008347,[ 9 16] ; [28 52],[ 8.80952381 16.19047619] ; [28.19047619 51.80952381],0
p3,1,0.957543,0.002834,[ 9 16] ; [30 52],[ 9.11214953 15.88785047] ; [29.88785047 52.11214953],0
s3,1,0.964973,0.001928,[13 11] ; [44 38],[12.90566038 11.09433962] ; [44.09433962 37.90566038],0
p7,1,0.981816,0.000519,[10 15] ; [31 47],[ 9.95145631 15.04854369] ; [31.04854369 46.95145631],0
