Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000569,11.874309,[73  8] ; [30 16],[65.69291339 15.30708661] ; [37.30708661  8.69291339],1
d4,1,0.37967,0.771771,[69 12] ; [38 10],[67.18604651 13.81395349] ; [39.81395349  8.18604651],0
u4,1,0.416789,0.659353,[ 4 77] ; [ 1 47],[ 3.13953488 77.86046512] ; [ 1.86046512 46.13953488],0
a4,1,0.425796,0.634261,[43 38] ; [22 26],[40.81395349 40.18604651] ; [24.18604651 23.81395349],0
r2,1,0.431718,0.618197,[76  4] ; [43  4],[74.96062992  5.03937008] ; [44.03937008  2.96062992],0
a3,1,0.484708,0.488252,[65 16] ; [36 12],[63.41860465 17.58139535] ; [37.58139535 10.41860465],0
b5,1,0.554984,0.348465,[58 23] ; [32 16],[56.51162791 24.48837209] ; [33.48837209 14.51162791],0
b2,1,0.579831,0.306508,[24 38] ; [13 16],[25.20879121 36.79120879] ; [11.79120879 17.20879121],0
b3,1,0.579831,0.306508,[24 38] ; [13 16],[25.20879121 36.79120879] ; [11.79120879 17.20879121],0
d3,1,0.59806,0.277932,[52 29] ; [33 15],[53.37209302 27.62790698] ; [31.62790698 16.37209302],0
a1,1,0.607811,0.263375,[ 3 78] ; [ 1 47],[ 2.51162791 78.48837209] ; [ 1.48837209 46.51162791],0
p2,1,0.623241,0.241339,[54 27] ; [34 14],[55.25581395 25.74418605] ; [32.74418605 15.25581395],0
s4,1,0.639953,0.218803,[14 66] ; [10 38],[15. 65.] ; [ 9. 39.],0
v1,1,0.655768,0.198706,[39 36] ; [22 24],[37.80991736 37.19008264] ; [23.19008264 22.80991736],0
b4,1,0.71594,0.132416,[48 33] ; [30 18],[48.97674419 32.02325581] ; [29.02325581 18.97674419],0
a5,1,0.718118,0.130303,[63 18] ; [36 12],[62.1627907 18.8372093] ; [36.8372093 11.1627907],0
r3,1,0.737303,0.112511,[74  7] ; [43  5],[73.46511628  7.53488372] ; [43.53488372  4.46511628],0
n3,1,0.754376,0.09789,[16  9] ; [11  5],[16.46341463  8.53658537] ; [10.53658537  5.46341463],0
b1,1,0.808932,0.058469,[32 49] ; [20 28],[32.65116279 48.34883721] ; [19.34883721 28.65116279],0
p8,1,0.840624,0.040439,[22 59] ; [12 35],[21.515625 59.484375] ; [12.484375 34.515625],0
p11,1,0.846449,0.037501,[52 29] ; [30 18],[51.48837209 29.51162791] ; [30.51162791 17.48837209],0
n2,1,0.858648,0.031718,[17  8] ; [12  5],[17.26190476  7.73809524] ; [11.73809524  5.26190476],0
p5,1,0.901482,0.015324,[ 7 71] ; [ 4 44],[ 6.80952381 71.19047619] ; [ 4.19047619 43.80952381],0
p1,1,0.902448,0.015023,[ 9 72] ; [ 5 43],[ 8.79069767 72.20930233] ; [ 5.20930233 42.79069767],0
n4,1,0.973948,0.001066,[66 15] ; [39  9],[65.93023256 15.06976744] ; [39.06976744  8.93023256],0
a8,1,0.991528,0.000113,[ 8 62] ; [ 5 39],[ 7.98245614 62.01754386] ; [ 5.01754386 38.98245614],0
