Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.340089,[283  52] ; [22 25],[267.47382199  67.52617801] ; [37.52617801  9.47382199],1
v2,1,0.254649,1.297616,[197 130] ; [22 21],[193.54864865 133.45135135] ; [25.45135135 17.54864865],0
a7,1,0.267519,1.229423,[246  88] ; [31 16],[242.82939633  91.17060367] ; [34.17060367 12.82939633],0
u3,1,0.282587,1.154608,[45 42] ; [13  7],[47.1588785 39.8411215] ; [10.8411215  9.1588785],0
s3,1,0.28579,1.139349,[193 138] ; [23 23],[189.64456233 141.35543767] ; [26.35543767 19.64456233],0
d5,1,0.288,1.128947,[277  57] ; [36 11],[274.38845144  59.61154856] ; [38.61154856  8.38845144],0
n1,1,0.315578,1.007187,[17 34] ; [5 5],[18.39344262 32.60655738] ; [3.60655738 6.39344262],0
s6,1,0.356597,0.849843,[234  89] ; [31 16],[231.33783784  91.66216216] ; [33.66216216 13.33783784],0
a2,1,0.379853,0.771178,[ 76 259] ; [ 8 39],[ 73.66492147 261.33507853] ; [10.33507853 36.66492147],0
n2,1,0.41358,0.668487,[41 11] ; [9 1],[41.93548387 10.06451613] ; [8.06451613 1.93548387],0
s1,1,0.437962,0.601617,[  8 326] ; [ 2 44],[  8.78947368 325.21052632] ; [ 1.21052632 44.78947368],0
a1,1,0.586864,0.295268,[ 21 314] ; [ 2 45],[ 20.17015707 314.82984293] ; [ 2.82984293 44.17015707],0
r1,1,0.612789,0.256134,[279  54] ; [38  9],[277.79210526  55.20789474] ; [39.20789474  7.79210526],0
n3,1,0.66394,0.188772,[39 12] ; [7 3],[38.45901639 12.54098361] ; [7.54098361 2.45901639],0
r3,1,0.739792,0.11031,[321  11] ; [45  2],[320.6121372  11.3878628] ; [45.3878628  1.6121372],0
a6,1,0.763648,0.090417,[220 114] ; [32 15],[220.91338583 113.08661417] ; [31.08661417 15.91338583],0
s4,1,0.879922,0.022822,[ 60 269] ; [ 9 38],[ 60.375 268.625] ; [ 8.625 38.375],0
