Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.002972,8.824681,[3 3] ; [ 8 78],[0.7173913 5.2826087] ; [10.2826087 75.7173913],0
v3,1,0.003182,8.699884,[4 1] ; [18 66],[1.23595506 3.76404494] ; [20.76404494 63.23595506],0
s7,1,0.004199,8.19578,[3 2] ; [10 70],[0.76470588 4.23529412] ; [12.23529412 67.76470588],0
u1,1,0.011809,6.339363,[1 5] ; [ 1 85],[0.13043478 5.86956522] ; [ 1.86956522 84.13043478],0
a2,1,0.013968,6.042238,[2 4] ; [ 5 81],[0.45652174 5.54347826] ; [ 6.54347826 79.45652174],0
d2,1,0.014775,5.943152,[4 2] ; [19 67],[1.5 4.5] ; [21.5 64.5],0
a4,1,0.019217,5.481684,[4 2] ; [20 66],[1.56521739 4.43478261] ; [22.43478261 63.56521739],0
p6,1,0.021824,5.25974,[4 2] ; [20 64],[1.6 4.4] ; [22.4 61.6],0
p8,1,0.022303,5.221973,[5 1] ; [30 53],[2.35955056 3.64044944] ; [32.64044944 50.35955056],0
p5,1,0.032653,4.563895,[1 4] ; [ 2 83],[0.16666667 4.83333333] ; [ 2.83333333 82.16666667],0
v2,1,0.076749,3.132436,[4 2] ; [25 55],[2.02325581 3.97674419] ; [26.97674419 53.02325581],0
p1,1,0.090978,2.856977,[2 3] ; [11 75],[0.71428571 4.28571429] ; [12.28571429 73.71428571],0
d5,1,0.108984,2.56889,[4 2] ; [29 56],[2.17582418 3.82417582] ; [30.82417582 54.17582418],0
p12,1,0.125916,2.342142,[1 5] ; [ 3 83],[0.26086957 5.73913043] ; [ 3.73913043 82.26086957],0
d1,1,0.125916,2.342142,[1 5] ; [ 3 83],[0.26086957 5.73913043] ; [ 3.73913043 82.26086957],0
p4,1,0.152876,2.043312,[4 2] ; [32 54],[2.34782609 3.65217391] ; [33.65217391 52.34782609],0
s2,1,0.162517,1.95065,[2 4] ; [11 75],[0.84782609 5.15217391] ; [12.15217391 73.84782609],0
p10,1,0.209963,1.571681,[4 1] ; [43 41],[2.64044944 2.35955056] ; [44.35955056 39.64044944],0
b2,1,0.249187,1.327857,[3 2] ; [17 33],[1.81818182 3.18181818] ; [18.18181818 31.81818182],0
b3,1,0.249187,1.327857,[3 2] ; [17 33],[1.81818182 3.18181818] ; [18.18181818 31.81818182],0
a8,1,0.249692,1.325024,[1 4] ; [ 5 74],[0.35714286 4.64285714] ; [ 5.64285714 73.35714286],0
b4,1,0.259931,1.269123,[4 2] ; [37 49],[2.67391304 3.32608696] ; [38.32608696 47.67391304],0
r4,1,0.264625,1.244398,[5 1] ; [52 34],[3.7173913 2.2826087] ; [53.2826087 32.7173913],0
r1,1,0.270948,1.211941,[4 2] ; [37 48],[2.7032967 3.2967033] ; [38.2967033 46.7032967],0
n5,1,0.324023,0.97264,[3 3] ; [59 26],[4.08791209 1.91208791] ; [57.91208791 27.08791209],0
a3,1,0.324345,0.971344,[4 2] ; [39 46],[2.83516484 3.16483516] ; [40.16483516 44.83516484],0
n6,1,0.352127,0.865776,[5 1] ; [55 30],[3.95604396 2.04395604] ; [56.04395604 28.95604396],0
p3,1,0.358453,0.843308,[3 3] ; [27 58],[1.97802198 4.02197802] ; [28.02197802 56.97802198],0
a7,1,0.498006,0.459184,[4 2] ; [44 40],[3.2 2.8] ; [44.8 39.2],0
d3,1,0.599985,0.275019,[2 4] ; [20 64],[1.46666667 4.53333333] ; [20.53333333 63.46666667],0
p9,1,0.631123,0.23054,[4 2] ; [47 36],[3.43820225 2.56179775] ; [47.56179775 35.43820225],0
s3,1,0.739308,0.110736,[2 4] ; [23 62],[1.64835165 4.35164835] ; [23.35164835 61.64835165],0
b5,1,0.781764,0.076741,[3 3] ; [48 38],[3.32608696 2.67391304] ; [47.67391304 38.32608696],0
a5,1,0.824982,0.048904,[3 3] ; [39 47],[2.73913043 3.26086957] ; [39.26086957 46.73913043],0
b1,1,0.824982,0.048904,[3 3] ; [39 47],[2.73913043 3.26086957] ; [39.26086957 46.73913043],0
n4,1,0.832812,0.044562,[4 2] ; [53 32],[3.75824176 2.24175824] ; [53.24175824 31.75824176],0
v1,1,0.849175,0.036165,[2 4] ; [32 54],[2.2173913 3.7826087] ; [31.7826087 54.2173913],0
a6,1,1.0,0.0,[3 3] ; [43 43],[3. 3.] ; [43. 43.],0
