Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,121.637835,[562   9] ; [9 8],[554.4914966  16.5085034] ; [16.5085034  0.4914966],1
r3,1,0.0,103.632631,[567   6] ; [10  6],[561.32597623  11.67402377] ; [15.67402377  0.32597623],1
v4,1,0.0,75.298094,[563  10] ; [10  6],[557.43463497  15.56536503] ; [15.56536503  0.43463497],1
b4,1,0.005373,7.749569,[330 244] ; [17  2],[335.88195616 238.11804384] ; [11.11804384  7.88195616],0
n3,1,0.017211,5.674775,[71 22] ; [3 5],[68.13861386 24.86138614] ; [5.86138614 2.13861386],0
a4,1,0.054634,3.69322,[263 308] ; [13  6],[267.11186441 303.88813559] ; [ 8.88813559 10.11186441],0
p8,1,0.057041,3.621395,[329 231] ; [ 7 12],[324.97409326 235.02590674] ; [11.02590674  7.97409326],0
p3,1,0.067216,3.349721,[301 268] ; [ 6 13],[297.07993197 271.92006803] ; [9.92006803 9.07993197],0
p5,1,0.06847,3.319317,[ 69 497] ; [ 5 14],[ 71.5965812 494.4034188] ; [ 2.4034188 16.5965812],0
s2,1,0.071493,3.2484,[292 274] ; [ 5 12],[288.33962264 277.66037736] ; [8.66037736 8.33962264],0
p7,1,0.075546,3.158213,[386 168] ; [9 9],[382.56993007 171.43006993] ; [12.43006993  5.56993007],0
a3,1,0.123849,2.36796,[422 150] ; [11  8],[419.07952623 152.92047377] ; [13.92047377  5.07952623],0
n4,1,0.139921,2.178827,[468 104] ; [13  6],[465.53637902 106.46362098] ; [15.46362098  3.53637902],0
p4,1,0.149179,2.080627,[360 206] ; [ 9 10],[357.01538462 208.98461538] ; [11.98461538  7.01538462],0
v1,1,0.158599,1.987536,[325 232] ; [ 8 11],[322.015625 234.984375] ; [10.984375  8.015625],0
n1,1,0.182837,1.774411,[31 62] ; [5 4],[32.82352941 60.17647059] ; [3.17647059 5.82352941],0
a6,1,0.193473,1.690973,[409 162] ; [11  8],[406.47457627 164.52542373] ; [13.52542373  5.47457627],0
d1,1,0.196465,1.668457,[356 218] ; [ 9 10],[353.30522766 220.69477234] ; [11.69477234  7.30522766],0
n6,1,0.221365,1.495501,[499  71] ; [14  4],[497.29591837  72.70408163] ; [15.70408163  2.29591837],0
s4,1,0.227745,1.454888,[ 86 476] ; [ 1 18],[ 84.15490534 477.84509466] ; [ 2.84509466 16.15490534],0
p1,1,0.234419,1.413844,[ 46 521] ; [ 3 16],[ 47.4112628 519.5887372] ; [ 1.5887372 17.4112628],0
n5,1,0.237246,1.396885,[446 123] ; [12  6],[443.95570698 125.04429302] ; [14.04429302  3.95570698],0
a7,1,0.23867,1.388432,[421 151] ; [11  7],[418.82033898 153.17966102] ; [13.17966102  4.82033898],0
