Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,115.523415,[ 49 232] ; [223 154],[116.15805471 164.84194529] ; [155.84194529 221.15805471],1
v1,1,0.0,54.335238,[113 168] ; [262 118],[159.41754917 121.58245083] ; [215.58245083 164.41754917],1
a3,1,0.001215,10.467152,[190  93] ; [303  84],[208.23731343  74.76268657] ; [284.76268657 102.23731343],0
d1,1,0.0016,9.959795,[154 130] ; [257 131],[173.69642857 110.30357143] ; [237.30357143 150.69642857],0
r1,1,0.002507,9.135265,[228  54] ; [345  42],[241.53363229  40.46636771] ; [331.46636771  55.53363229],0
s4,1,0.002577,9.084791,[ 60 219] ; [ 49 336],[ 45.7996988 233.2003012] ; [ 63.2003012 321.7996988],0
a5,1,0.003503,8.524836,[200  84] ; [311  77],[215.95833333  68.04166667] ; [295.04166667  92.95833333],0
p3,1,0.005181,7.815189,[134 149] ; [226 162],[151.83308495 131.16691505] ; [208.16691505 179.83308495],0
u1,1,0.010043,6.627296,[ 40 244] ; [ 85 303],[ 52.82738095 231.17261905] ; [ 72.17261905 315.82738095],0
d4,1,0.011248,6.425724,[226  57] ; [338  50],[237.87183308  45.12816692] ; [326.12816692  61.87183308],0
p10,1,0.012984,6.171244,[227  55] ; [337  48],[238.45277361  43.54722639] ; [325.54722639  59.45277361],0
p9,1,0.020274,5.388126,[238  43] ; [347  36],[247.56777108  33.43222892] ; [337.43222892  45.56777108],0
b1,1,0.022439,5.211451,[115 169] ; [124 264],[101.00595238 182.99404762] ; [137.99404762 250.00595238],0
d5,1,0.024851,5.034256,[226  56] ; [336  52],[236.54328358  45.45671642] ; [325.45671642  62.54328358],0
d2,1,0.031184,4.642804,[128 156] ; [207 180],[141.78837556 142.21162444] ; [193.21162444 193.78837556],0
d3,1,0.032725,4.560126,[191  92] ; [291  97],[203.2876304  79.7123696] ; [278.7123696 109.2876304],0
s7,1,0.032732,4.559758,[126 146] ; [204 168],[139.37888199 132.62111801] ; [190.62111801 181.37888199],0
s8,1,0.040156,4.211285,[117 166] ; [190 195],[130.06137725 152.93862275] ; [176.93862275 208.06137725],0
a2,1,0.043403,4.07962,[ 59 225] ; [107 281],[ 70.1547619 213.8452381] ; [ 95.8452381 292.1547619],0
p11,1,0.05831,3.584826,[224  60] ; [328  60],[233.28571429  50.71428571] ; [318.71428571  69.28571429],0
p4,1,0.058479,3.580013,[174 110] ; [263 122],[185.51270553  98.48729447] ; [251.48729447 133.51270553],0
a6,1,0.073588,3.201111,[188  96] ; [281 106],[198.50372578  85.49627422] ; [270.49627422 116.50372578],0
n6,1,0.076933,3.128526,[239  45] ; [342  43],[246.64275037  37.35724963] ; [334.35724963  50.64275037],0
n3,1,0.084802,2.970379,[45 20] ; [55 12],[49.24242424 15.75757576] ; [50.75757576 16.24242424],0
p7,1,0.093733,2.809057,[187  93] ; [276 103],[196.72230653  83.27769347] ; [266.27769347 112.72230653],0
s1,1,0.100911,2.691085,[ 11 268] ; [  7 374],[  7.60909091 271.39090909] ; [ 10.39090909 370.60909091],0
a7,1,0.107514,2.590387,[204  79] ; [300  87],[212.88358209  70.11641791] ; [291.11641791  95.88358209],0
n5,1,0.133073,2.256282,[210  74] ; [303  81],[218.10179641  65.89820359] ; [294.89820359  89.10179641],0
p12,1,0.168074,1.900041,[ 18 264] ; [ 36 350],[ 22.79640719 259.20359281] ; [ 31.20359281 354.79640719],0
n2,1,0.174405,1.844669,[46 20] ; [52 13],[49.3740458 16.6259542] ; [48.6259542 16.3740458],0
p8,1,0.18728,1.738884,[159 123] ; [233 146],[167.23751891 114.76248109] ; [224.76248109 154.23751891],0
n4,1,0.216876,1.524921,[220  63] ; [315  71],[226.31539611  56.68460389] ; [308.68460389  77.31539611],0
u4,1,0.221904,1.492013,[  3 281] ; [  9 379],[  5.07142857 278.92857143] ; [  6.92857143 381.07142857],0
b4,1,0.251431,1.315338,[158 126] ; [233 155],[165.24404762 118.75595238] ; [225.75595238 162.24404762],0
s3,1,0.359956,0.838047,[169 114] ; [214 167],[163.23644578 119.76355422] ; [219.76355422 161.23644578],0
a1,1,0.385958,0.751638,[ 10 274] ; [ 19 369],[ 12.25595238 271.74404762] ; [ 16.74404762 371.25595238],0
b3,1,0.39106,0.735643,[ 59 107] ; [ 95 144],[ 63.12098765 102.87901235] ; [ 90.87901235 148.12098765],0
b2,1,0.39106,0.735643,[ 59 107] ; [ 95 144],[ 63.12098765 102.87901235] ; [ 90.87901235 148.12098765],0
s6,1,0.475688,0.508732,[196  81] ; [259 121],[191.83409437  85.16590563] ; [263.16590563 116.83409437],0
v4,1,0.483075,0.491914,[278   5] ; [378  10],[276.67362146   6.32637854] ; [379.32637854   8.67362146],0
s2,1,0.521833,0.410269,[142 140] ; [203 181],[146.08108108 135.91891892] ; [198.91891892 185.08108108],0
a4,1,0.531307,0.391892,[124 159] ; [179 208],[127.98358209 155.01641791] ; [175.01641791 211.98358209],0
a8,1,0.541725,0.372352,[ 37 223] ; [ 55 288],[ 39.66832504 220.33167496] ; [ 52.33167496 290.66832504],0
