Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,53.515582,[76  7] ; [11 29],[58.70731707 24.29268293] ; [28.29268293 11.70731707],1
s6,1,2e-06,22.671816,[82  2] ; [25 12],[74.28099174  9.71900826] ; [32.71900826  4.28099174],1
s7,1,2.2e-05,17.978391,[56 22] ; [12 27],[45.33333333 32.66666667] ; [22.66666667 16.33333333],1
p9,1,0.002,9.549433,[76  6] ; [28 11],[70.47933884 11.52066116] ; [33.52066116  5.47933884],0
s8,1,0.019525,5.453883,[47 37] ; [13 26],[40.97560976 43.02439024] ; [19.02439024 19.97560976],0
p4,1,0.021123,5.31658,[59 25] ; [19 20],[53.26829268 30.73170732] ; [24.73170732 14.26829268],0
s4,1,0.022999,5.168584,[31 51] ; [ 7 33],[25.54098361 56.45901639] ; [12.45901639 27.54098361],0
d3,1,0.02495,5.02733,[63 21] ; [22 18],[57.58064516 26.41935484] ; [27.41935484 12.58064516],0
a2,1,0.028363,4.805876,[23 61] ; [ 4 36],[18.29032258 65.70967742] ; [ 8.70967742 31.29032258],0
v1,1,0.031238,4.639835,[45 38] ; [13 26],[39.45901639 43.54098361] ; [18.54098361 20.45901639],0
p6,1,0.036412,4.377709,[45 39] ; [13 26],[39.6097561 44.3902439] ; [18.3902439 20.6097561],0
p10,1,0.038239,4.294364,[73  9] ; [29 10],[69.12396694 12.87603306] ; [32.87603306  6.12396694],0
r4,1,0.042036,4.133773,[79  5] ; [33  7],[75.87096774  8.12903226] ; [36.12903226  3.87096774],0
r3,1,0.0445,4.037502,[78  5] ; [33  7],[74.90243902  8.09756098] ; [36.09756098  3.90243902],0
r2,1,0.05851,3.579126,[81  3] ; [35  5],[78.58064516  5.41935484] ; [37.41935484  2.58064516],0
n2,1,0.076395,3.139971,[20  2] ; [8 4],[18.11764706  3.88235294] ; [9.88235294 2.11764706],0
v3,1,0.08081,3.04853,[19 63] ; [ 4 36],[15.45901639 66.54098361] ; [ 7.54098361 32.45901639],0
a7,1,0.128502,2.310509,[56 28] ; [21 19],[52.16129032 31.83870968] ; [24.83870968 15.16129032],0
u3,1,0.132047,2.268272,[15  7] ; [7 9],[12.73684211  9.26315789] ; [9.26315789 6.73684211],0
a4,1,0.157628,1.996833,[45 39] ; [16 24],[41.32258065 42.67741935] ; [19.67741935 20.32258065],0
a3,1,0.167315,1.906835,[62 22] ; [24 15],[58.73170732 25.26829268] ; [27.26829268 11.73170732],0
a8,1,0.188392,1.730146,[ 8 71] ; [ 7 30],[10.21551724 68.78448276] ; [ 4.78448276 32.21551724],0
b5,1,0.201693,1.630071,[46 38] ; [17 23],[42.67741935 41.32258065] ; [20.32258065 19.67741935],0
s1,1,0.206059,1.598901,[ 7 75] ; [ 1 39],[ 5.37704918 76.62295082] ; [ 2.62295082 37.37704918],0
p5,1,0.220912,1.498438,[18 65] ; [ 5 35],[15.5203252 67.4796748] ; [ 7.4796748 32.5203252],0
d2,1,0.24906,1.328571,[39 45] ; [23 17],[42. 42.] ; [20. 20.],0
u1,1,0.256181,1.28928,[15 69] ; [ 4 36],[12.87096774 71.12903226] ; [ 6.12903226 33.87096774],0
d5,1,0.302018,1.065264,[67 16] ; [29 11],[64.7804878 18.2195122] ; [31.2195122  8.7804878],0
p3,1,0.309233,1.033948,[46 38] ; [18 22],[43.35483871 40.64516129] ; [20.64516129 19.35483871],0
u2,1,0.349731,0.874432,[13  9] ; [7 9],[11.57894737 10.42105263] ; [8.42105263 7.57894737],0
p11,1,0.374917,0.787302,[65 19] ; [28 12],[63. 21.] ; [30. 10.],0
n5,1,0.381494,0.765882,[63 21] ; [27 13],[60.96774194 23.03225806] ; [29.03225806 10.96774194],0
a6,1,0.386201,0.75087,[51 33] ; [21 19],[48.77419355 35.22580645] ; [23.22580645 16.77419355],0
n6,1,0.397105,0.717076,[74 10] ; [33  7],[72.48387097 11.51612903] ; [34.51612903  5.48387097],0
p1,1,0.427033,0.630879,[10 72] ; [ 7 33],[11.42622951 70.57377049] ; [ 5.57377049 34.42622951],0
n4,1,0.581653,0.303571,[62 21] ; [28 12],[60.73170732 22.26829268] ; [29.26829268 10.73170732],0
n3,1,0.601508,0.272727,[14  8] ; [8 3],[14.66666667  7.33333333] ; [7.33333333 3.66666667],0
a1,1,0.649796,0.206158,[ 6 78] ; [ 2 38],[ 5.41935484 78.58064516] ; [ 2.58064516 37.41935484],0
a5,1,0.654914,0.19976,[60 24] ; [27 13],[58.93548387 25.06451613] ; [28.06451613 11.93548387],0
p7,1,0.684743,0.164835,[53 27] ; [25 15],[52. 28.] ; [26. 14.],0
b1,1,0.725779,0.123022,[35 49] ; [18 22],[35.90322581 48.09677419] ; [17.09677419 22.90322581],0
d1,1,0.725779,0.123022,[49 35] ; [22 18],[48.09677419 35.90322581] ; [22.90322581 17.09677419],0
p12,1,0.740473,0.109712,[ 8 76] ; [ 3 36],[ 7.51219512 76.48780488] ; [ 3.48780488 35.51219512],0
p2,1,0.792561,0.069162,[72 11] ; [34  6],[71.52845528 11.47154472] ; [34.47154472  5.52845528],0
n1,1,0.805453,0.060662,[11 11] ; [6 5],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
b2,1,0.820701,0.051367,[22 33] ; [ 9 12],[22.43421053 32.56578947] ; [ 8.56578947 12.43421053],0
b3,1,0.820701,0.051367,[22 33] ; [ 9 12],[22.43421053 32.56578947] ; [ 8.56578947 12.43421053],0
r1,1,0.830052,0.046068,[65 18] ; [32  8],[65.45528455 17.54471545] ; [31.54471545  8.45528455],0
b4,1,0.848652,0.036419,[51 33] ; [25 15],[51.48387097 32.51612903] ; [24.51612903 15.48387097],0
p8,1,0.909619,0.012886,[44 40] ; [20 19],[43.70731707 40.29268293] ; [20.29268293 18.70731707],0
d4,1,0.924108,0.009075,[70 13] ; [34  6],[70.17886179 12.82113821] ; [33.82113821  6.17886179],0
