Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000239,13.498653,[2 4] ; [ 1 63],[0.25714286 5.74285714] ; [ 2.74285714 61.25714286],1
v3,1,0.004654,8.009326,[5 1] ; [17 46],[1.91304348 4.08695652] ; [20.08695652 42.91304348],0
b3,1,0.00485,7.934694,[6 1] ; [15 34],[2.625 4.375] ; [18.375 30.625],0
b2,1,0.00485,7.934694,[6 1] ; [15 34],[2.625 4.375] ; [18.375 30.625],0
a2,1,0.005141,7.829312,[4 3] ; [ 9 55],[1.28169014 5.71830986] ; [11.71830986 52.28169014],0
a1,1,0.005568,7.685201,[2 5] ; [ 2 62],[0.3943662 6.6056338] ; [ 3.6056338 60.3943662],0
s8,1,0.014805,5.939552,[5 2] ; [17 47],[2.16901408 4.83098592] ; [19.83098592 44.16901408],0
p3,1,0.020987,5.327881,[4 3] ; [12 52],[1.57746479 5.42253521] ; [14.42253521 49.57746479],0
s7,1,0.051922,3.778268,[5 2] ; [21 41],[2.63768116 4.36231884] ; [23.36231884 38.63768116],0
p4,1,0.0552,3.676039,[5 2] ; [22 42],[2.66197183 4.33802817] ; [24.33802817 39.66197183],0
d1,1,0.060873,3.513441,[6 1] ; [31 33],[3.64788732 3.35211268] ; [33.35211268 30.64788732],0
v2,1,0.06843,3.320286,[5 1] ; [28 35],[2.86956522 3.13043478] ; [30.13043478 32.86956522],0
a8,1,0.072249,3.231173,[2 2] ; [ 8 46],[0.68965517 3.31034483] ; [ 9.31034483 44.68965517],0
p8,1,0.098563,2.728647,[4 3] ; [17 46],[2.1 4.9] ; [18.9 44.1],0
u1,1,0.105095,2.626474,[3 4] ; [11 53],[1.38028169 5.61971831] ; [12.61971831 51.38028169],0
d2,1,0.124366,2.361462,[6 1] ; [35 28],[4.1 2.9] ; [36.9 26.1],0
s2,1,0.130332,2.28854,[4 3] ; [18 44],[2.23188406 4.76811594] ; [19.76811594 42.23188406],0
a4,1,0.139882,2.179256,[5 2] ; [27 37],[3.15492958 3.84507042] ; [28.84507042 35.15492958],0
p7,1,0.149988,2.072368,[5 2] ; [27 36],[3.2 3.8] ; [28.8 34.2],0
s3,1,0.160876,1.965977,[5 2] ; [27 35],[3.24637681 3.75362319] ; [28.75362319 33.24637681],0
p12,1,0.168518,1.896075,[1 6] ; [ 2 61],[0.3 6.7] ; [ 2.7 60.3],0
p6,1,0.22711,1.458873,[3 4] ; [14 49],[1.7 5.3] ; [15.3 47.7],0
n4,1,0.314236,1.012786,[6 1] ; [43 21],[4.83098592 2.16901408] ; [44.16901408 19.83098592],0
d5,1,0.432312,0.616605,[6 1] ; [46 18],[5.12676056 1.87323944] ; [46.87323944 17.12676056],0
b5,1,0.486542,0.484164,[5 2] ; [37 27],[4.14084507 2.85915493] ; [37.85915493 26.14084507],0
r1,1,0.528249,0.397759,[6 1] ; [48 16],[5.32394366 1.67605634] ; [48.67605634 15.32394366],0
p2,1,0.528249,0.397759,[6 1] ; [48 16],[5.32394366 1.67605634] ; [48.67605634 15.32394366],0
a6,1,0.698463,0.150076,[5 2] ; [41 23],[4.53521127 2.46478873] ; [41.46478873 22.53521127],0
s5,1,0.704304,0.144033,[2 5] ; [14 49],[1.6 5.4] ; [14.4 48.6],0
a7,1,0.799133,0.064755,[5 2] ; [42 21],[4.7 2.3] ; [42.3 20.7],0
b4,1,0.819922,0.051823,[5 2] ; [43 21],[4.73239437 2.26760563] ; [43.26760563 20.73239437],0
