Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.798959,[69 10] ; [12 30],[52.88429752 26.11570248] ; [28.11570248 13.88429752],1
n6,1,1e-06,24.275809,[71  7] ; [21 20],[60.30252101 17.69747899] ; [31.69747899  9.30252101],1
s4,1,0.001923,9.621595,[12 67] ; [17 25],[18.9338843 60.0661157] ; [10.0661157 31.9338843],0
u2,1,0.00539,7.743561,[ 7 17] ; [10  3],[11.02702703 12.97297297] ; [5.97297297 7.02702703],0
v1,1,0.019074,5.494754,[44 35] ; [14 28],[37.8677686 41.1322314] ; [20.1322314 21.8677686],0
n2,1,0.033944,4.497516,[23  3] ; [9 6],[20.29268293  5.70731707] ; [11.70731707  3.29268293],0
s8,1,0.037277,4.337699,[42 37] ; [14 28],[36.56198347 42.43801653] ; [19.43801653 22.56198347],0
r2,1,0.039197,4.2523,[75  2] ; [37  5],[72.47058824  4.52941176] ; [39.52941176  2.47058824],0
b3,1,0.039884,4.222831,[15 23] ; [ 2 15],[11.74545455 26.25454545] ; [ 5.25454545 11.74545455],0
b2,1,0.039884,4.222831,[15 23] ; [ 2 15],[11.74545455 26.25454545] ; [ 5.25454545 11.74545455],0
p4,1,0.042371,4.120329,[43 35] ; [15 27],[37.7 40.3] ; [20.3 21.7],0
p3,1,0.044687,4.030423,[35 43] ; [11 31],[29.9 48.1] ; [16.1 25.9],0
p2,1,0.046703,3.956044,[63 15] ; [27 15],[58.5 19.5] ; [31.5 10.5],0
a7,1,0.065353,3.396032,[53 26] ; [34  7],[57.275 21.725] ; [29.725 11.275],0
p5,1,0.118225,2.440682,[ 8 70] ; [ 1 41],[ 5.85 72.15] ; [ 3.15 38.85],0
n1,1,0.146812,2.105067,[11 15] ; [ 3 12],[ 8.87804878 17.12195122] ; [5.12195122 9.87804878],0
p6,1,0.152642,2.045649,[33 46] ; [12 30],[29.38016529 49.61983471] ; [15.61983471 26.38016529],0
d4,1,0.191785,1.703854,[62 17] ; [37  5],[64.63636364 14.36363636] ; [34.36363636  7.63636364],0
d3,1,0.195328,1.676965,[52 26] ; [32  9],[55.05882353 22.94117647] ; [28.94117647 12.05882353],0
p7,1,0.225497,1.469039,[45 31] ; [20 22],[41.86440678 34.13559322] ; [23.13559322 18.86440678],0
v3,1,0.225672,1.467935,[32 47] ; [12 29],[28.96666667 50.03333333] ; [15.03333333 25.96666667],0
a5,1,0.263984,1.247742,[55 24] ; [25 17],[52.23140496 26.76859504] ; [27.76859504 14.23140496],0
d5,1,0.289764,1.120716,[61 18] ; [35  6],[63.2 15.8] ; [32.8  8.2],0
r4,1,0.326372,0.96324,[66 13] ; [32 10],[63.98347107 15.01652893] ; [34.01652893  7.98347107],0
d2,1,0.396801,0.717999,[44 35] ; [20 22],[41.78512397 37.21487603] ; [22.21487603 19.78512397],0
r1,1,0.455215,0.557635,[63 16] ; [31 11],[61.37190083 17.62809917] ; [32.62809917  9.37190083],0
s3,1,0.464064,0.536076,[45 34] ; [21 21],[43.09090909 35.90909091] ; [22.90909091 19.09090909],0
p12,1,0.480364,0.498036,[ 4 75] ; [ 1 41],[ 3.26446281 75.73553719] ; [ 1.73553719 40.26446281],0
s7,1,0.498688,0.457727,[39 33] ; [19 21],[37.28571429 34.71428571] ; [20.71428571 19.28571429],0
d1,1,0.510283,0.433486,[44 35] ; [26 16],[45.70247934 33.29752066] ; [24.29752066 17.70247934],0
p9,1,0.511949,0.430082,[70  8] ; [36  6],[68.9  9.1] ; [37.1  4.9],0
u1,1,0.515638,0.422609,[15 64] ; [ 6 36],[13.7107438 65.2892562] ; [ 7.2892562 34.7107438],0
a6,1,0.516702,0.420472,[46 33] ; [27 15],[47.66115702 31.33884298] ; [25.33884298 16.66115702],0
s6,1,0.544005,0.368166,[53 23] ; [27 15],[51.52542373 24.47457627] ; [28.47457627 13.52542373],0
s5,1,0.645614,0.211475,[33 42] ; [15 23],[31.85840708 43.14159292] ; [16.14159292 21.85840708],0
s1,1,0.653336,0.20172,[ 4 74] ; [ 3 39],[ 4.55 73.45] ; [ 2.45 39.55],0
a3,1,0.663446,0.189365,[55 23] ; [28 14],[53.95 24.05] ; [29.05 12.95],0
b4,1,0.685562,0.163932,[44 35] ; [25 17],[45.04958678 33.95041322] ; [23.95041322 18.04958678],0
v4,1,0.713741,0.134569,[73  6] ; [38  4],[72.47107438  6.52892562] ; [38.52892562  3.47107438],0
p1,1,0.771683,0.084201,[ 7 72] ; [ 3 38],[ 6.58333333 72.41666667] ; [ 3.41666667 37.58333333],0
a4,1,0.775081,0.081644,[36 43] ; [18 24],[35.25619835 43.74380165] ; [18.74380165 23.25619835],0
n3,1,0.780941,0.077336,[18  8] ; [11  4],[18.3902439  7.6097561] ; [10.6097561  4.3902439],0
v2,1,0.793709,0.068381,[40 38] ; [19 20],[39.33333333 38.66666667] ; [19.66666667 19.33333333],0
b5,1,0.806528,0.05998,[49 30] ; [27 15],[49.61983471 29.38016529] ; [26.38016529 15.61983471],0
