Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000492,12.146771,[34  5] ; [4 7],[29.64  9.36] ; [8.36 2.64],1
n4,1,0.014529,5.972648,[32  7] ; [5 6],[28.86 10.14] ; [8.14 2.86],0
n6,1,0.033481,4.521003,[33  6] ; [6 5],[30.42  8.58] ; [8.58 2.42],0
r3,1,0.077571,3.115067,[36  3] ; [8 3],[34.32  4.68] ; [9.68 1.32],0
d1,1,0.087827,2.913753,[22 17] ; [3 8],[19.5 19.5] ; [5.5 5.5],0
v3,1,0.094429,2.797203,[18 21] ; [2 9],[15.6 23.4] ; [4.4 6.6],0
d3,1,0.103367,2.652814,[28 11] ; [5 6],[25.74 13.26] ; [7.26 3.74],0
n5,1,0.1468,2.105186,[27 12] ; [5 6],[24.96 14.04] ; [7.04 3.96],0
r2,1,0.158716,1.986419,[37  2] ; [9 2],[35.88  3.12] ; [10.12  0.88],0
p6,1,0.159275,1.9811,[ 9 29] ; [5 6],[10.85714286 27.14285714] ; [3.14285714 7.85714286],0
p11,1,0.163309,1.943311,[23 16] ; [9 2],[24.96 14.04] ; [7.04 3.96],0
d5,1,0.192871,1.695546,[32  7] ; [7 4],[30.42  8.58] ; [8.58 2.42],0
s4,1,0.209123,1.577488,[ 7 31] ; [4 7],[ 8.53061224 29.46938776] ; [2.46938776 8.53061224],0
a5,1,0.264855,1.243201,[25 14] ; [5 6],[23.4 15.6] ; [6.6 4.4],0
d4,1,0.276978,1.181859,[31  8] ; [7 4],[29.64  9.36] ; [8.36 2.64],0
n1,1,0.329642,0.950303,[6 5] ; [4 1],[6.875 4.125] ; [3.125 1.875],0
s6,1,0.363845,0.824576,[27 12] ; [6 5],[25.74 13.26] ; [7.26 3.74],0
p2,1,0.363845,0.824576,[27 12] ; [6 5],[25.74 13.26] ; [7.26 3.74],0
v2,1,0.381754,0.765047,[20 19] ; [4 7],[18.72 20.28] ; [5.28 5.72],0
a6,1,0.406568,0.688813,[23 16] ; [8 3],[24.18 14.82] ; [6.82 4.18],0
a7,1,0.459489,0.547138,[26 13] ; [6 5],[24.96 14.04] ; [7.04 3.96],0
b4,1,0.459489,0.547138,[26 13] ; [6 5],[24.96 14.04] ; [7.04 3.96],0
d2,1,0.467788,0.527197,[19 20] ; [4 7],[17.94 21.06] ; [5.06 5.94],0
s8,1,0.467788,0.527197,[19 20] ; [4 7],[17.94 21.06] ; [5.06 5.94],0
s5,1,0.470293,0.521287,[11 28] ; [4 6],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
v4,1,0.495174,0.465265,[34  4] ; [9 2],[33.34693878  4.65306122] ; [9.65306122 1.34693878],0
n3,1,0.515305,0.42328,[5 5] ; [4 2],[5.625 4.375] ; [3.375 2.625],0
p10,1,0.563455,0.333757,[18 21] ; [4 7],[17.16 21.84] ; [4.84 6.16],0
u3,1,0.605242,0.267161,[9 5] ; [2 2],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
u2,1,0.605242,0.267161,[9 5] ; [2 2],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
a8,1,0.611974,0.25731,[ 5 28] ; [ 1 10],[ 4.5 28.5] ; [1.5 9.5],0
a2,1,0.632652,0.228482,[ 8 31] ; [3 8],[ 8.58 30.42] ; [2.42 8.58],0
p3,1,0.665664,0.186716,[13 25] ; [3 8],[12.40816327 25.59183673] ; [3.59183673 7.40816327],0
p8,1,0.66803,0.183916,[17 22] ; [4 7],[16.38 22.62] ; [4.62 6.38],0
a4,1,0.675859,0.174825,[15 24] ; [5 6],[15.6 23.4] ; [4.4 6.6],0
s3,1,0.725369,0.123406,[27 12] ; [7 4],[26.52 12.48] ; [7.48 3.52],0
u1,1,0.72924,0.11981,[ 9 30] ; [2 9],[ 8.58 30.42] ; [2.42 8.58],0
p4,1,0.732807,0.11655,[19 20] ; [6 5],[19.5 19.5] ; [5.5 5.5],0
p7,1,0.790566,0.07053,[19 19] ; [6 5],[19.3877551 18.6122449] ; [5.6122449 5.3877551],0
b1,1,0.792669,0.069088,[23 16] ; [6 5],[22.62 16.38] ; [6.38 4.62],0
b5,1,0.792669,0.069088,[23 16] ; [6 5],[22.62 16.38] ; [6.38 4.62],0
s1,1,0.87997,0.022803,[ 3 36] ; [ 1 10],[ 3.12 35.88] ; [ 0.88 10.12],0
s2,1,0.912377,0.012109,[22 17] ; [6 5],[21.84 17.16] ; [6.16 4.84],0
b3,1,0.951653,0.003676,[10 21] ; [3 6],[10.075 20.925] ; [2.925 6.075],0
b2,1,0.951653,0.003676,[10 21] ; [3 6],[10.075 20.925] ; [2.925 6.075],0
v1,1,0.967217,0.001689,[18 21] ; [5 6],[17.94 21.06] ; [5.06 5.94],0
a3,1,0.977304,0.000809,[25 14] ; [7 4],[24.96 14.04] ; [7.04 3.96],0
