Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,8.5e-05,15.449026,[234  89] ; [74 64],[215.80043384 107.19956616] ; [92.19956616 45.80043384],1
p11,1,0.111725,2.529656,[289  36] ; [117  23],[283.76344086  41.23655914] ; [122.23655914  17.76344086],0
u4,1,0.123156,2.376723,[ 10 314] ; [  1 139],[  7.68103448 316.31896552] ; [  3.31896552 136.68103448],0
d2,1,0.149866,2.073609,[178 147] ; [66 73],[170.90517241 154.09482759] ; [73.09482759 65.90517241],0
n5,1,0.155921,2.013349,[276  48] ; [111  28],[270.81641469  53.18358531] ; [116.18358531  22.81641469],0
r3,1,0.182957,1.773443,[312  10] ; [132   8],[309.45454545  12.54545455] ; [134.54545455   5.45454545],0
p2,1,0.187829,1.734561,[300  23] ; [124  15],[296.43290043  26.56709957] ; [127.56709957  11.43290043],0
r1,1,0.188307,1.730815,[274  49] ; [111  28],[269.16666667  53.83333333] ; [115.83333333  23.16666667],0
a4,1,0.210402,1.568659,[164 160] ; [62 78],[157.81034483 166.18965517] ; [68.18965517 71.81034483],0
a1,1,0.213387,1.5483,[ 21 304] ; [  5 135],[ 18.17204301 306.82795699] ; [  7.82795699 132.17204301],0
v1,1,0.257508,1.282107,[201 113] ; [80 57],[195.64079823 118.35920177] ; [85.35920177 51.64079823],0
r2,1,0.26186,1.258894,[307  15] ; [128  10],[304.5  17.5] ; [130.5   7.5],0
d4,1,0.272982,1.201699,[279  45] ; [115  25],[275.12068966  48.87931034] ; [118.87931034  21.12068966],0
s1,1,0.28365,1.149518,[  8 315] ; [  6 132],[  9.80911063 313.19088937] ; [  4.19088937 133.80911063],0
s3,1,0.368269,0.809496,[191 129] ; [75 61],[186.66666667 133.33333333] ; [79.33333333 56.66666667],0
s8,1,0.392921,0.729883,[172 151] ; [68 71],[167.79220779 155.20779221] ; [72.20779221 66.79220779],0
b3,1,0.492032,0.472079,[ 83 125] ; [31 56],[ 80.37966102 127.62033898] ; [33.62033898 53.37966102],0
b2,1,0.492032,0.472079,[ 83 125] ; [31 56],[ 80.37966102 127.62033898] ; [33.62033898 53.37966102],0
d3,1,0.542118,0.371628,[241  84] ; [100  40],[238.33333333  86.66666667] ; [102.66666667  37.33333333],0
s6,1,0.572274,0.318892,[238  78] ; [99 37],[235.60176991  80.39823009] ; [101.39823009  34.60176991],0
a7,1,0.640396,0.218225,[245  79] ; [103  37],[243.  81.] ; [105.  35.],0
n3,1,0.645143,0.212078,[37 11] ; [21  8],[36.15584416 11.84415584] ; [21.84415584  7.15584416],0
n2,1,0.665827,0.186522,[33 15] ; [22  8],[33.84615385 14.15384615] ; [21.15384615  8.84615385],0
s4,1,0.68361,0.166091,[ 58 262] ; [ 23 116],[ 56.47058824 263.52941176] ; [ 24.52941176 114.47058824],0
u3,1,0.69871,0.149817,[46 29] ; [26 14],[46.95652174 28.04347826] ; [25.04347826 14.95652174],0
u2,1,0.724639,0.124091,[50 25] ; [26 15],[49.13793103 25.86206897] ; [26.86206897 14.13793103],0
v4,1,0.770142,0.085375,[313  10] ; [133   5],[312.49023861  10.50976139] ; [133.50976139   4.49023861],0
n1,1,0.789712,0.071121,[18 30] ; [10 19],[17.45454545 30.54545455] ; [10.54545455 18.45454545],0
s2,1,0.853186,0.034245,[185 137] ; [78 60],[184.1 137.9] ; [78.9 59.1],0
a8,1,0.930377,0.007634,[ 38 255] ; [ 17 111],[ 38.27790974 254.72209026] ; [ 16.72209026 111.27790974],0
b4,1,0.998244,5e-06,[188 137] ; [81 59],[188.01075269 136.98924731] ; [80.98924731 59.01075269],0
