Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000206,13.772032,[22 20] ; [ 4 30],[14.36842105 27.63157895] ; [11.63157895 22.36842105],1
n6,1,0.00904,6.814945,[33  9] ; [17 17],[27.63157895 14.36842105] ; [22.36842105 11.63157895],0
r2,1,0.019543,5.452295,[41  1] ; [27  6],[38.08  3.92] ; [29.92  3.08],0
u1,1,0.035765,4.408276,[12 31] ; [ 3 31],[ 8.37662338 34.62337662] ; [ 6.62337662 27.37662338],0
d5,1,0.050394,3.82831,[38  5] ; [24 10],[34.62337662  8.37662338] ; [27.37662338  6.62337662],0
v1,1,0.050795,3.815017,[23 18] ; [11 22],[18.83783784 22.16216216] ; [15.16216216 17.83783784],0
r1,1,0.054621,3.693613,[36  7] ; [22 12],[32.38961039 10.61038961] ; [25.61038961  8.38961039],0
d4,1,0.09357,2.811864,[38  5] ; [25  9],[35.18181818  7.81818182] ; [27.81818182  6.18181818],0
n4,1,0.139294,2.18574,[25 18] ; [14 20],[21.77922078 21.22077922] ; [17.22077922 16.77922078],0
d1,1,0.181372,1.786345,[28 15] ; [17 17],[25.12987013 17.87012987] ; [19.87012987 14.12987013],0
a6,1,0.208486,1.581908,[30 13] ; [19 15],[27.36363636 15.63636364] ; [21.63636364 12.36363636],0
d2,1,0.221363,1.49551,[25 18] ; [15 19],[22.33766234 20.66233766] ; [17.66233766 16.33766234],0
p8,1,0.240719,1.376379,[17 26] ; [18 16],[19.54545455 23.45454545] ; [15.45454545 18.54545455],0
r4,1,0.247526,1.337213,[41  2] ; [30  4],[39.64935065  3.35064935] ; [31.35064935  2.64935065],0
a1,1,0.260643,1.265339,[ 4 39] ; [ 1 33],[ 2.79220779 40.20779221] ; [ 2.20779221 31.79220779],0
p5,1,0.260643,1.265339,[ 4 39] ; [ 1 33],[ 2.79220779 40.20779221] ; [ 2.20779221 31.79220779],0
