Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,9e-06,19.645756,[25 47] ; [200 116],[41.75257732 30.24742268] ; [183.24742268 132.75257732],1
p10,1,0.000135,14.563882,[51 18] ; [289  30],[60.46391753  8.53608247] ; [279.53608247  39.46391753],1
p7,1,0.000297,13.088662,[38 33] ; [235  78],[50.4765625 20.5234375] ; [222.5234375  90.4765625],1
p9,1,0.000921,10.980041,[56 14] ; [297  23],[63.35897436  6.64102564] ; [289.64102564  30.35897436],1
n4,1,0.012174,6.285395,[50 20] ; [271  51],[57.32142857 12.67857143] ; [263.67857143  58.32142857],0
b1,1,0.02612,4.94807,[38 34] ; [124 198],[29.60406091 42.39593909] ; [132.39593909 189.60406091],0
n5,1,0.035292,4.431006,[50 21] ; [261  59],[56.47314578 14.52685422] ; [254.52685422  65.47314578],0
a5,1,0.062238,3.476718,[51 21] ; [260  62],[56.83248731 15.16751269] ; [254.16751269  67.83248731],0
s2,1,0.067337,3.346759,[58 14] ; [222  96],[51.69230769 20.30769231] ; [228.30769231  89.69230769],0
p3,1,0.070388,3.273952,[35 37] ; [194 128],[41.84771574 30.15228426] ; [187.15228426 134.84771574],0
p2,1,0.082329,3.018309,[56 16] ; [276  45],[60.82442748 11.17557252] ; [271.17557252  49.82442748],0
s5,1,0.093359,2.815482,[36 31] ; [130 176],[29.81769437 37.18230563] ; [136.18230563 169.81769437],0
s4,1,0.096277,2.766157,[19 53] ; [ 57 263],[13.95918367 58.04081633] ; [ 62.04081633 257.95918367],0
d4,1,0.10781,2.586032,[57 15] ; [278  43],[61.3740458 10.6259542] ; [273.6259542  47.3740458],0
s6,1,0.108164,2.580839,[63  6] ; [267  52],[58.68556701 10.31443299] ; [271.31443299  47.68556701],0
p12,1,0.108743,2.572393,[ 4 67] ; [ 39 280],[ 7.82820513 63.17179487] ; [ 35.17179487 283.82820513],0
b3,1,0.127096,2.327621,[13 27] ; [105 126],[17.41697417 22.58302583] ; [100.58302583 130.41697417],0
b2,1,0.127096,2.327621,[13 27] ; [105 126],[17.41697417 22.58302583] ; [100.58302583 130.41697417],0
p4,1,0.13616,2.220826,[43 29] ; [221 100],[48.36641221 23.63358779] ; [215.63358779 105.36641221],0
v3,1,0.142638,2.149271,[27 41] ; [153 156],[32.4668435 35.5331565] ; [147.5331565 161.4668435],0
p1,1,0.167039,1.909318,[10 61] ; [ 28 293],[ 6.88265306 64.11734694] ; [ 31.11734694 289.88265306],0
r2,1,0.170442,1.879053,[71  1] ; [301  16],[68.85347044  3.14652956] ; [303.14652956  13.85347044],0
u3,1,0.18133,1.786692,[15  3] ; [45 22],[12.70588235  5.29411765] ; [47.29411765 19.70588235],0
s7,1,0.217464,1.521025,[52 11] ; [235  77],[48.216 14.784] ; [238.784  73.216],0
r4,1,0.220589,1.500533,[70  2] ; [301  21],[67.79695431  4.20304569] ; [303.20304569  18.79695431],0
u1,1,0.244137,1.356543,[20 52] ; [ 69 253],[16.26395939 55.73604061] ; [ 72.73604061 249.26395939],0
p5,1,0.287847,1.129662,[ 8 64] ; [ 51 266],[10.92030848 61.07969152] ; [ 48.07969152 268.92030848],0
r1,1,0.291994,1.110407,[63  8] ; [268  52],[60.10485934 10.89514066] ; [270.89514066  49.10485934],0
v1,1,0.345398,0.890292,[41 30] ; [197 112],[44.46842105 26.53157895] ; [193.53157895 115.46842105],0
s3,1,0.362095,0.830612,[50 22] ; [236  80],[53.07216495 18.92783505] ; [232.92783505  83.07216495],0
d5,1,0.365694,0.818245,[64  8] ; [272  49],[61.55725191 10.44274809] ; [274.44274809  46.55725191],0
n6,1,0.374782,0.787749,[59 11] ; [283  38],[61.22762148  8.77237852] ; [280.77237852  40.22762148],0
d2,1,0.392827,0.730175,[44 28] ; [179 143],[40.75126904 31.24873096] ; [182.24873096 139.75126904],0
a3,1,0.406293,0.689623,[54 18] ; [255  66],[56.61068702 15.38931298] ; [252.38931298  68.61068702],0
b5,1,0.4168,0.659319,[46 26] ; [189 133],[42.94416244 29.05583756] ; [192.05583756 129.94416244],0
n1,1,0.46069,0.544218,[12 12] ; [23 33],[10.5 13.5] ; [24.5 31.5],0
p6,1,0.544217,0.36778,[31 41] ; [149 168],[33.31619537 38.68380463] ; [146.68380463 170.31619537],0
a1,1,0.562392,0.335579,[ 3 69] ; [ 19 303],[ 4.02030457 67.97969543] ; [ 17.97969543 304.02030457],0
