Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.176258,[114  48] ; [45 85],[88.21232877 73.78767123] ; [70.78767123 59.21232877],1
p2,1,0.0,27.276427,[144  17] ; [88 49],[125.34228188  35.65771812] ; [106.65771812  30.34228188],1
p4,1,2e-06,22.320239,[112  50] ; [57 79],[91.87248322 70.12751678] ; [77.12751678 58.87248322],1
p3,1,3e-06,21.973017,[95 66] ; [44 94],[74.84615385 86.15384615] ; [64.15384615 73.84615385],1
p9,1,6e-06,20.637294,[146  15] ; [93 40],[130.88095238  30.11904762] ; [108.11904762  24.88095238],1
p10,1,1.2e-05,19.178172,[143  18] ; [92 43],[127.82094595  33.17905405] ; [107.17905405  27.82094595],1
r1,1,2.2e-05,18.008893,[135  27] ; [85 53],[118.8  43.2] ; [101.2  36.8],1
p7,1,3.5e-05,17.12656,[111  49] ; [62 74],[93.51351351 66.48648649] ; [79.48648649 56.51351351],1
r4,1,0.00013,14.644419,[146  17] ; [100  38],[133.21594684  29.78405316] ; [112.78405316  25.21594684],1
r3,1,0.000179,14.038258,[153   9] ; [110  27],[142.49498328  19.50501672] ; [120.50501672  16.49498328],1
p6,1,0.000196,13.871895,[67 93] ; [ 29 106],[ 52.06779661 107.93220339] ; [43.93220339 91.06779661],1
p11,1,0.001857,9.686153,[135  28] ; [93 45],[123.46843854  39.53156146] ; [104.53156146  33.46843854],0
d5,1,0.002586,9.079046,[139  24] ; [98 40],[128.34219269  34.65780731] ; [108.65780731  29.34219269],0
v4,1,0.004337,8.137231,[155   8] ; [118  20],[147.8372093  15.1627907] ; [125.1627907  12.8372093],0
u1,1,0.004431,8.09836,[ 35 128] ; [ 13 125],[ 25.99335548 137.00664452] ; [ 22.00664452 115.99335548],0
v3,1,0.005075,7.852478,[72 89] ; [39 96],[ 60.375 100.625] ; [50.625 84.375],0
p8,1,0.005254,7.78998,[92 65] ; [57 78],[80.1130137 76.8869863] ; [68.8869863 66.1130137],0
d4,1,0.009048,6.813352,[133  30] ; [94 43],[123.33666667  39.66333333] ; [103.66333333  33.33666667],0
s6,1,0.011395,6.402717,[84 77] ; [51 85],[73.18181818 87.81818182] ; [61.81818182 74.18181818],0
d1,1,0.015605,5.846811,[96 67] ; [62 76],[85.56146179 77.43853821] ; [72.43853821 65.56146179],0
a7,1,0.021743,5.266222,[118  45] ; [82 55],[108.66666667  54.33333333] ; [91.33333333 45.66666667],0
r2,1,0.030849,4.661328,[149  12] ; [116  21],[143.17114094  17.82885906] ; [121.82885906  15.17114094],0
u3,1,0.032555,4.56904,[26 20] ; [19 35],[20.7 25.3] ; [24.3 29.7],0
a5,1,0.040784,4.184981,[128  35] ; [94 44],[120.2192691  42.7807309] ; [101.7807309  36.2192691],0
b5,1,0.044293,4.045342,[106  57] ; [74 64],[97.47508306 65.52491694] ; [82.52491694 55.47508306],0
a3,1,0.045266,4.008695,[117  45] ; [84 53],[108.90301003  53.09698997] ; [92.09698997 44.90301003],0
s7,1,0.057907,3.596334,[ 50 102] ; [29 99],[ 42.88571429 109.11428571] ; [36.11428571 91.88571429],0
s8,1,0.064233,3.424556,[ 48 113] ; [ 28 109],[ 41.06040268 119.93959732] ; [ 34.93959732 102.06040268],0
p5,1,0.080041,3.064079,[ 22 140] ; [ 10 127],[ 17.33779264 144.66220736] ; [ 14.66220736 122.33779264],0
n6,1,0.109811,2.556935,[146  16] ; [115  22],[141.41137124  20.58862876] ; [119.58862876  17.41137124],0
n4,1,0.156407,2.008625,[143  20] ; [113  25],[138.63122924  24.36877076] ; [117.36877076  20.63122924],0
b1,1,0.171478,1.869971,[ 56 107] ; [58 80],[ 61.73421927 101.26578073] ; [52.26578073 85.73421927],0
a1,1,0.180124,1.796602,[  7 156] ; [ 11 127],[  9.74750831 153.25249169] ; [  8.25249169 129.74750831],0
b2,1,0.211201,1.563175,[47 61] ; [25 48],[42.96132597 65.03867403] ; [29.03867403 43.96132597],0
