Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.384465,[69 11] ; [ 2 28],[51.63636364 28.36363636] ; [19.36363636 10.63636364],1
v4,1,0.0,38.988962,[72  7] ; [10 20],[59.43119266 19.56880734] ; [22.56880734  7.43119266],1
r1,1,5.4e-05,16.29705,[62 18] ; [11 19],[53.09090909 26.90909091] ; [19.90909091 10.09090909],1
r2,1,7.2e-05,15.744692,[73  7] ; [17 12],[66.05504587 13.94495413] ; [23.94495413  5.05504587],1
p2,1,0.000251,13.405605,[50 30] ; [ 7 23],[41.45454545 38.54545455] ; [15.54545455 14.45454545],1
p11,1,0.000315,12.9787,[44 36] ; [ 5 25],[35.63636364 44.36363636] ; [13.36363636 16.63636364],1
s6,1,0.002708,8.994527,[38 41] ; [ 5 25],[31.16513761 47.83486239] ; [11.83486239 18.16513761],0
d5,1,0.00281,8.927114,[59 21] ; [13 17],[52.36363636 27.63636364] ; [19.63636364 10.36363636],0
n6,1,0.003624,8.46327,[55 25] ; [11 18],[48.44036697 31.55963303] ; [17.55963303 11.44036697],0
a7,1,0.004255,8.17149,[51 29] ; [10 20],[44.36363636 35.63636364] ; [16.63636364 13.36363636],0
u3,1,0.005547,7.691844,[24 13] ; [ 3 11],[19.58823529 17.41176471] ; [7.41176471 6.58823529],0
p4,1,0.014026,6.034901,[33 46] ; [ 5 25],[27.5412844 51.4587156] ; [10.4587156 19.5412844],0
p6,1,0.015529,5.855451,[19 61] ; [ 1 28],[14.67889908 65.32110092] ; [ 5.32110092 23.67889908],0
a1,1,0.020162,5.397774,[ 3 77] ; [ 5 25],[ 5.81818182 74.18181818] ; [ 2.18181818 27.81818182],0
s8,1,0.029665,4.728574,[16 63] ; [ 1 29],[12.32110092 66.67889908] ; [ 4.67889908 25.32110092],0
b5,1,0.032284,4.583333,[45 35] ; [10 20],[40. 40.] ; [15. 15.],0
d4,1,0.032901,4.550931,[55 25] ; [14 16],[50.18181818 29.81818182] ; [18.81818182 11.18181818],0
s3,1,0.048662,3.886977,[39 41] ; [ 8 21],[34.49541284 45.50458716] ; [12.50458716 16.49541284],0
p7,1,0.056112,3.648728,[37 42] ; [ 8 22],[32.6146789 46.3853211] ; [12.3853211 17.6146789],0
p8,1,0.068371,3.321701,[25 55] ; [ 4 25],[21.28440367 58.71559633] ; [ 7.71559633 21.28440367],0
n2,1,0.077558,3.115337,[19 10] ; [ 8 12],[15.97959184 13.02040816] ; [11.02040816  8.97959184],0
s7,1,0.087538,2.91907,[22 51] ; [ 4 25],[18.60784314 54.39215686] ; [ 7.39215686 21.60784314],0
s2,1,0.093136,2.819313,[26 53] ; [ 5 25],[22.46788991 56.53211009] ; [ 8.53211009 21.46788991],0
p3,1,0.117854,2.445606,[25 54] ; [ 5 25],[21.74311927 57.25688073] ; [ 8.25688073 21.74311927],0
v1,1,0.119339,2.425977,[22 58] ; [ 4 26],[18.90909091 61.09090909] ; [ 7.09090909 22.90909091],0
u2,1,0.144561,2.12872,[19 18] ; [ 4 10],[16.68627451 20.31372549] ; [6.31372549 7.68627451],0
a2,1,0.151204,2.060062,[14 66] ; [ 2 28],[11.63636364 68.36363636] ; [ 4.36363636 25.63636364],0
a6,1,0.184521,1.760829,[46 34] ; [13 17],[42.90909091 37.09090909] ; [16.09090909 13.90909091],0
d3,1,0.198959,1.65,[43 37] ; [12 18],[40. 40.] ; [15. 15.],0
n3,1,0.251466,1.31514,[16 11] ; [ 8 11],[14.08695652 12.91304348] ; [9.91304348 9.08695652],0
b2,1,0.259248,1.272768,[12 39] ; [ 8 14],[13.97260274 37.02739726] ; [ 6.02739726 15.97260274],0
b3,1,0.259248,1.272768,[12 39] ; [ 8 14],[13.97260274 37.02739726] ; [ 6.02739726 15.97260274],0
n5,1,0.26925,1.220562,[44 36] ; [20 10],[46.54545455 33.45454545] ; [17.45454545 12.54545455],0
d1,1,0.279421,1.169905,[33 47] ; [ 9 21],[30.54545455 49.45454545] ; [11.45454545 18.54545455],0
a8,1,0.302125,1.064791,[ 7 69] ; [ 1 29],[ 5.73584906 70.26415094] ; [ 2.26415094 27.73584906],0
s4,1,0.313663,1.015189,[14 64] ; [ 8 22],[15.88888889 62.11111111] ; [ 6.11111111 23.88888889],0
v3,1,0.319651,0.990375,[17 61] ; [ 4 26],[15.16666667 62.83333333] ; [ 5.83333333 24.16666667],0
p1,1,0.353948,0.859252,[ 6 73] ; [ 4 26],[ 7.24770642 71.75229358] ; [ 2.75229358 27.24770642],0
n1,1,0.364346,0.822857,[ 9 19] ; [ 9 11],[10.5 17.5] ; [ 7.5 12.5],0
p10,1,0.46611,0.531182,[18 60] ; [ 5 25],[16.61111111 61.38888889] ; [ 6.38888889 23.61111111],0
p12,1,0.472549,0.516008,[ 1 78] ; [ 1 29],[ 1.44954128 77.55045872] ; [ 0.55045872 29.44954128],0
s1,1,0.488708,0.47937,[ 7 72] ; [ 4 26],[ 7.97247706 71.02752294] ; [ 3.02752294 26.97247706],0
a5,1,0.557673,0.34375,[45 35] ; [15 15],[43.63636364 36.36363636] ; [16.36363636 13.63636364],0
b4,1,0.557673,0.34375,[45 35] ; [15 15],[43.63636364 36.36363636] ; [16.36363636 13.63636364],0
s5,1,0.688211,0.161029,[13 66] ; [ 4 26],[12.32110092 66.67889908] ; [ 4.67889908 25.32110092],0
p5,1,0.732206,0.117095,[ 4 76] ; [ 1 28],[ 3.66972477 76.33027523] ; [ 1.33027523 27.66972477],0
d2,1,0.78375,0.075315,[41 39] ; [14 15],[40.36697248 39.63302752] ; [14.63302752 14.36697248],0
b1,1,0.875759,0.024444,[44 36] ; [16 14],[43.63636364 36.36363636] ; [16.36363636 13.63636364],0
a3,1,0.895225,0.017344,[43 37] ; [16 13],[43.30275229 36.69724771] ; [15.69724771 13.30275229],0
a4,1,0.907204,0.013588,[29 50] ; [11 18],[29.25925926 49.74074074] ; [10.74074074 18.25925926],0
n4,1,0.967727,0.001637,[51 29] ; [19 11],[50.90909091 29.09090909] ; [19.09090909 10.90909091],0
