Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.584877,[75 26] ; [ 7 31],[59.58273381 41.41726619] ; [22.41726619 15.58273381],1
d1,1,0.0,31.836742,[56 45] ; [ 1 37],[41.41726619 59.58273381] ; [15.58273381 22.41726619],1
d5,1,0.0,25.41495,[82 19] ; [14 24],[69.75539568 31.24460432] ; [26.24460432 11.75539568],1
a7,1,0.001616,9.941581,[74 27] ; [17 21],[66.12230216 34.87769784] ; [24.87769784 13.12230216],0
r1,1,0.003221,8.677953,[76 24] ; [19 19],[68.84057971 31.15942029] ; [26.15942029 11.84057971],0
n5,1,0.003266,8.652806,[33 67] ; [23 15],[40.57971014 59.42028986] ; [15.42028986 22.57971014],0
r3,1,0.00471,7.987587,[84 17] ; [23 15],[77.74820144 23.25179856] ; [29.25179856  8.74820144],0
u2,1,0.011566,6.376155,[24  8] ; [ 7 11],[19.84 12.16] ; [11.16  6.84],0
p1,1,0.01702,5.694316,[ 4 96] ; [ 6 32],[ 7.24637681 92.75362319] ; [ 2.75362319 35.24637681],0
b4,1,0.020538,5.365614,[62 39] ; [15 23],[55.94964029 45.05035971] ; [21.05035971 16.94964029],0
s2,1,0.021977,5.247632,[39 61] ; [ 7 31],[33.33333333 66.66666667] ; [12.66666667 25.33333333],0
b5,1,0.027211,4.877382,[61 40] ; [15 23],[55.22302158 45.77697842] ; [20.77697842 17.22302158],0
s5,1,0.02982,4.719654,[20 77] ; [ 2 36],[15.80740741 81.19259259] ; [ 6.19259259 31.80740741],0
r4,1,0.03825,4.293883,[72 29] ; [20 18],[66.84892086 34.15107914] ; [25.15107914 12.84892086],0
s3,1,0.042696,4.107412,[53 46] ; [13 25],[47.69343066 51.30656934] ; [18.30656934 19.69343066],0
p2,1,0.053373,3.73221,[66 35] ; [18 20],[61.03597122 39.96402878] ; [22.96402878 15.03597122],0
v2,1,0.055231,3.675111,[43 52] ; [ 9 25],[38.29457364 56.70542636] ; [13.70542636 20.29457364],0
p9,1,0.082049,3.023833,[65 35] ; [18 19],[60.58394161 39.41605839] ; [22.41605839 14.58394161],0
a5,1,0.085906,2.949462,[69 32] ; [20 18],[64.66906475 36.33093525] ; [24.33093525 13.66906475],0
