Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,31.868353,[45 21] ; [ 1 26],[32.64516129 33.35483871] ; [13.35483871 13.64516129],1
a3,1,5e-06,20.658897,[58  8] ; [11 15],[49.5 16.5] ; [19.5  6.5],1
d2,1,9e-06,19.772948,[45 20] ; [ 5 22],[35.32608696 29.67391304] ; [14.67391304 12.32608696],1
a6,1,0.001509,10.068137,[47 18] ; [10 17],[40.27173913 24.72826087] ; [16.72826087 10.27173913],0
d1,1,0.001992,9.556527,[45 21] ; [ 9 18],[38.32258065 27.67741935] ; [15.67741935 11.32258065],0
u1,1,0.006741,7.340811,[23 43] ; [ 2 25],[17.74193548 48.25806452] ; [ 7.25806452 19.74193548],0
p7,1,0.009679,6.692988,[37 28] ; [ 7 19],[31.42857143 33.57142857] ; [12.57142857 13.42857143],0
r2,1,0.010534,6.542343,[64  1] ; [23  4],[61.4673913  3.5326087] ; [25.5326087  1.4673913],0
n4,1,0.011057,6.456209,[52 12] ; [15 12],[47.12087912 16.87912088] ; [19.87912088  7.12087912],0
p9,1,0.016821,5.714981,[57  9] ; [16  9],[52.94505495 13.05494505] ; [20.05494505  4.94505495],0
p6,1,0.032612,4.566058,[34 32] ; [ 7 19],[29.41304348 36.58695652] ; [11.58695652 14.41304348],0
n3,1,0.036203,4.3875,[19  7] ; [5 8],[16. 10.] ; [8. 5.],0
n1,1,0.040938,4.178571,[17  9] ; [4 9],[14. 12.] ; [7. 6.],0
a7,1,0.053836,3.71779,[52 14] ; [16 11],[48.25806452 17.74193548] ; [19.74193548  7.25806452],0
r3,1,0.055541,3.665784,[62  4] ; [21  5],[59.54347826  6.45652174] ; [23.45652174  2.54347826],0
a8,1,0.058686,3.574132,[12 45] ; [ 1 23],[ 9.14814815 47.85185185] ; [ 3.85185185 20.14814815],0
n6,1,0.062882,3.459706,[53 10] ; [18  9],[49.7 13.3] ; [21.3  5.7],0
n2,1,0.078183,3.102273,[21  5] ; [7 6],[18.66666667  7.33333333] ; [9.33333333 3.66666667],0
v2,1,0.084277,2.980426,[38 27] ; [10 16],[34.28571429 30.71428571] ; [13.71428571 12.28571429],0
r4,1,0.086413,2.939955,[60  6] ; [21  6],[57.48387097  8.51612903] ; [23.51612903  3.48387097],0
p3,1,0.095497,2.779188,[32 34] ; [ 8 19],[28.38709677 37.61290323] ; [11.61290323 15.38709677],0
r1,1,0.107368,2.592534,[57  8] ; [20  7],[54.40217391 10.59782609] ; [22.59782609  4.40217391],0
d5,1,0.116799,2.459725,[55 10] ; [19  8],[52.2826087 12.7173913] ; [21.7173913  5.2826087],0
p5,1,0.122041,2.390927,[ 5 61] ; [ 5 22],[ 7.09677419 58.90322581] ; [ 2.90322581 24.09677419],0
p1,1,0.150991,2.062208,[ 7 58] ; [ 6 21],[ 9.18478261 55.81521739] ; [ 3.81521739 23.18478261],0
d3,1,0.22824,1.451799,[49 16] ; [17 10],[46.63043478 18.36956522] ; [19.36956522  7.63043478],0
b4,1,0.28226,1.156177,[36 30] ; [18  9],[38.32258065 27.67741935] ; [15.67741935 11.32258065],0
p10,1,0.366774,0.814566,[44 21] ; [15 11],[42.14285714 22.85714286] ; [16.85714286  9.14285714],0
p2,1,0.374446,0.788858,[48 18] ; [22  5],[49.67741935 16.32258065] ; [20.32258065  6.67741935],0
d4,1,0.420614,0.6486,[53 12] ; [20  7],[51.57608696 13.42391304] ; [21.42391304  5.57608696],0
b1,1,0.43741,0.603068,[40 26] ; [14 13],[38.32258065 27.67741935] ; [15.67741935 11.32258065],0
p8,1,0.440297,0.595507,[26 40] ; [ 8 18],[24.39130435 41.60869565] ; [ 9.60869565 16.39130435],0
a1,1,0.490242,0.475996,[ 5 61] ; [ 1 26],[ 4.25806452 61.74193548] ; [ 1.74193548 25.25806452],0
p4,1,0.522144,0.409656,[39 27] ; [14 13],[37.61290323 28.38709677] ; [15.38709677 11.61290323],0
u3,1,0.558185,0.342857,[4 4] ; [10  6],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
b5,1,0.59226,0.286829,[43 23] ; [16 11],[41.87096774 24.12903226] ; [17.12903226  9.87096774],0
v3,1,0.605339,0.267019,[23 40] ; [ 8 18],[21.94382022 41.05617978] ; [ 9.05617978 16.94382022],0
n5,1,0.6193,0.246853,[46 18] ; [18  9],[45.01098901 18.98901099] ; [18.98901099  8.01098901],0
s8,1,0.692482,0.156411,[42 24] ; [16 11],[41.16129032 24.83870968] ; [16.83870968 10.16129032],0
s1,1,0.694887,0.153846,[ 7 58] ; [ 2 23],[ 6.5 58.5] ; [ 2.5 22.5],0
s2,1,0.702234,0.146159,[49 17] ; [19  8],[48.25806452 17.74193548] ; [19.74193548  7.25806452],0
s4,1,0.71983,0.128656,[17 49] ; [ 6 21],[16.32258065 49.67741935] ; [ 6.67741935 20.32258065],0
s3,1,0.774612,0.081995,[46 20] ; [18  9],[45.41935484 20.58064516] ; [18.58064516  8.41935484],0
v4,1,0.810351,0.057587,[62  4] ; [25  2],[61.74193548  4.25806452] ; [25.25806452  1.74193548],0
b3,1,0.810372,0.057574,[14 24] ; [ 5 10],[13.62264151 24.37735849] ; [5.37735849 9.62264151],0
b2,1,0.810372,0.057574,[14 24] ; [ 5 10],[13.62264151 24.37735849] ; [5.37735849 9.62264151],0
s6,1,0.818248,0.052807,[53 11] ; [21  5],[52.62222222 11.37777778] ; [21.37777778  4.62222222],0
v1,1,0.824541,0.049154,[35 31] ; [15 12],[35.48387097 30.51612903] ; [14.51612903 12.48387097],0
s5,1,0.836921,0.042367,[27 32] ; [13 14],[27.44186047 31.55813953] ; [12.55813953 14.44186047],0
u2,1,0.878854,0.023232,[4 4] ; [8 7],[4.17391304 3.82608696] ; [7.82608696 7.17391304],0
